Petrosian Tigran V (ARM),2580,Bronstein David I (RUS),2432,1-0,d4 f5 2.Bg5 c6 3.Nd2 d5 4.e3 Qb6 5.Rb1 Nf6 6.Ngf3 Nbd7 7.c4,a3 Be7 9.Be2 O-O 10.O-O a5 11.Qc2 a4 12.cxd5 cxd5 13.Rbc1,Nb1 Ne4 15.Bf4 Bxf4 16.exf4 Nb8 17.Nc3 Bd7 18.Rfd1 Rc8,Ne5 Qd6 20.Qd3 Nc6 21.f3 Nf6 22.Rc2 Na5 23.Qe3 Nb3 24.g4 Be8,g5 Nh5 26.Bd3 Rab8 27.Ne2 b5 28.Rxc8 Rxc8 29.Bb1 b4 30.axb4,Nd3 Qd6 32.Ne5 g6 33.Ba2 Qb6 34.Nc3 1-0
Petrosian Tigran V (ARM),2580,Nicevski Risto (MKD),2310,1-0,c4 g6 2.d4 Bg7 3.Nc3 Nf6 4.e4 d6 5.Be2 O-O 6.Nf3 Bg4 7.Be3,Rc1 e5 9.d5 a5 10.O-O Na6 11.b3 Bxf3 12.Bxf3 f5 13.a3,Rb1 Bg5 15.Bxg5 Qxg5 16.b4 Nf6 17.Qe2 axb4 18.axb4 Rf7,Qe3 Qxe3 20.fxe3 fxe4 21.Bxe4 Raf8 22.Bd3 Ng4 23.Rxf7 Rxf7,Nd1 Rf8 25.h3 Nf6 26.Nc3 Ra8 27.g4 Nb8 28.c5 Ra3 29.Rc1 e4,cxd6 cxd6 31.Be2 Nbd7 32.g5 Ne8 33.Bb5 Ne5 34.Bxe8 Nd3 35.Nb5,Rc4 Rxe8 37.Nxd6 Ne5 38.Rxe4 1-0
Petrosian Tigran V (ARM),2580,Parma Bruno (SLO),2480,1-0,Nf3 Nf6 2.g3 d5 3.Bg2 e6 4.O-O Be7 5.c4 O-O 6.d4 c6 7.Nc3 b6,Ne5 Bb7 9.e4 dxc4 10.Nxc4 b5 11.Ne3 b4 12.Na4 Nbd7 13.b3 Ba6,Re1 Nb6 15.Nc5 Bxc5 16.dxc5 Qxd1 17.Rxd1 Nbd7 18.Bd2 Rfb8,Nc2 Nxc5 20.Nxb4 Bb7 21.e5 Nd5 22.Rac1 Nd7 23.Nxc6 Bxc6 24.Rxc6,Rc5 Rc8 26.Bxd5 exd5 27.Rxd5 f6 28.Bf4 Ng6 29.Be3 a6,Kg2 Ne5 31.h3 Rc2 32.Ra5 Rc6 33.Rd4 Re8 34.Re4 Kf7 35.Bd4,Rxe8 Kxe8 37.Kf3 Re6 38.Be3 Ne5+ 39.Ke2 Nc6 40.Ra4 Kd7,Kd2 a5 42.Rc4 Kc7 43.a4 Kb7 44.Rc5 Rd6+ 45.Kc2 Re6 46.Rd5,Rb5+ Kc7 48.Kc3 Re6 49.h4 g6 50.Bf4+ Kc8 51.Rb6 1-0
Petrosian Tigran V (ARM),2580,Fuller Maxwell L (AUS),2281,1-0,d4 Nf6 2.Nf3 e6 3.c4 b6 4.e3 Bb7 5.Bd3 Bb4+ 6.Nbd2 Ne4 7.O-O,Qc2 Nxd2 9.Nxd2 O-O 10.f4 d5 11.Nf3 Nd7 12.b3 Bd6 13.Bb2,Ne5 Nf6 15.Rac1 c5 16.Qe2 Rac8 17.Rc2 Rc7 18.Rfc1 Rfc8,Qe1 Ne4 20.Bxe4 dxe4 21.dxc5 Bxc5 22.a4 Rd8 23.Rd2 Rcc8 24.Rcd1,Qg3 Bxe5 26.Bxe5 Rxd2 27.Rxd2 g6 28.Qg5 Qxg5 29.fxg5 Bc6,Kf2 Kf7 31.Kg3 Ke8 32.Kf4 Bd7 33.Bd6 a6 34.Ke5 b5 35.axb5,c5 Ra8 37.Kf6 Ra7 38.g3 Ra1 39.Be5 Ra3 40.Rb2 Ra7 41.Bb8,Bd6 Ra7 43.h4 Bc6 44.Kxe6 b4 45.Rd2 Bd7+ 46.Kd5 Kf7 47.c6,Bc5 Be6+ 49.Kd6 Bxb3 50.Rb2 Bc4 51.Rxb4 Ba6 52.Rb7+ Bxb7,cxb7 Rb5 54.Kc6 Rb1 55.Bb6 Rc1+ 56.Kd6 Rd1+ 57.Ke5 1-0
Petrosian Tigran V (ARM),2580,Liebert Heinz (GER),2265,1-0,c4 e5 2.Nc3 Nf6 3.Nf3 Nc6 4.g3 Bb4 5.Nd5 e4 6.Nh4 O-O 7.Bg2,O-O Bf8 9.d3 exd3 10.Qxd3 Ne5 11.Qc2 c6 12.Nxf6+ Qxf6 13.b3,Bb2 Qh6 15.Rad1 Ng6 16.Nf5 Qh5 17.Nd4 Ne5 18.f3 f5 19.Rde1,e4 fxe4 21.Rxe4 Ng6 22.f4 Rxe4 23.Bxe4 Re8 24.Bf5 Bxf5,Qxf5 Qxf5 26.Nxf5 Nh8 27.Kf2 Nf7 28.Ne3 Be7 29.Rd1 Bd8 30.Bd4,Bxb6 axb6 32.g4 g6 33.h4 Kg7 34.g5 h6 35.Ng4 hxg5 36.hxg5,Rd2 Re8 38.Nf6 Re7 39.Rd3 Re6 40.Rh3 Re7 41.b4 Re6 42.Ra3,gxh6+ Kxf6 44.Re3 Rxe3 45.Kxe3 Kf7 46.Ke4 Kg8 47.f5 Kh7,fxg6+ Kxg6 49.b5 1-0
Petrosian Tigran V (ARM),2580,Rodriguez Orestes (ESP),2426,1-0,d4 Nf6 2.c4 e6 3.Nf3 d5 4.Nc3 c6 5.e3 Nbd7 6.Qc2 Bd6 7.b3 e5,cxd5 exd4 9.Nxd4 O-O 10.dxc6 Ne5 11.Be2 bxc6 12.Bb2 Qa5 13.h3,O-O-O Bb7 15.Ne6 fxe6 16.Rxd6 e5 17.Rhd1 Nd5 18.Bc4 Kh8,Rxg6 hxg6 20.Qxg6 1-0
Petrosian Tigran V (ARM),2580,Trikaliotis Georgios (GRE),2247,1-0,d4 d5 2.c4 e6 3.Nc3 Be7 4.Nf3 Nf6 5.Bg5 O-O 6.e3 b6 7.cxd5,Nxd5 exd5 9.Bxe7 Qxe7 10.Rc1 Be6 11.Qa4 c5 12.Qa3 Rc8,Bb5 a6 14.Bd3 Ra7 15.dxc5 bxc5 16.b3 a5 17.O-O Na6 18.Bxa6,Rc3 Kf8 20.Rfc1 c4 21.Qb2 Rac6 22.Nd4 Rc5 23.h3 h6 24.Qd2,R3c2 Qb7 26.g4 Qe7 27.Kg2 h5 28.Qe2 hxg4 29.hxg4 g6 30.Rh1,Qf3 Rh8 32.Rxh8 Kxh8 33.Rc1 Kg7 34.Rh1 Qg5 35.Nxe6+ fxe6,Qh3 Rc8 37.f4 Qd8 38.Qh7+ 1-0
Petrosian Tigran V (ARM),2640,Fischer Robert J (USA),2760,1/2-1/2,c4 c5 2.Nf3 g6 3.d4 cxd4 4.Nxd4 Nc6 5.e4 Nf6 6.Nc3 d6 7.f3,Qxd4 Bg7 9.Be3 O-O 10.Qd2 Qa5 11.Rc1 Be6 12.b3 Rfc8 13.Be2,Nd5 Qxd2+ 15.Kxd2 Nxd5 16.cxd5 Bd7 17.Rxc8+ Rxc8 18.Rc1,Kxc1 Kf8 20.Kc2 e6 1/2-1/2
Petrosian Tigran V (ARM),2640,Korchnoi Viktor (SUI),2670,1/2-1/2,d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.cxd5 exd5 6.a3 Bxc3+ 7.bxc3,Bg5 c5 9.e3 Nbd7 10.Bd3 Qa5 11.Ne2 b6 12.O-O Ba6 13.Bxa6,Bxf6 Nxf6 15.Nf4 Qc4 16.Qa2 Qxa2 17.Rxa2 Rac8 18.a4 Rfd8,Rb1 Ne4 20.Ne2 Nd6 21.h4 Nc4 22.Nf4 Kf8 23.g4 g6 24.Kg2 h6,Rd1 g5 26.hxg5 hxg5 27.Ne2 Nd6 28.Ng3 cxd4 29.Rxd4 Ne4 30.Nxe4,Rxe4 Rxc3 32.a5 Rdc8 33.axb6 axb6 34.Rb2 R3c4 35.Rxc4
Petrosian Tigran V (ARM),2640,Korchnoi Viktor (SUI),2670,1/2-1/2,Nf3 d5 2.c4 e6 3.g3 d4 4.Bg2 c5 5.O-O Nc6 6.d3 Nf6 7.e3 Be7,exd4 cxd4 9.Re1 Nd7 10.Na3 Nc5 11.Nc2 a5 12.b3 O-O 13.Bb2 Bf6,Ba3 Qb6 15.Bxc5 Qxc5 16.Nd2 Qb6 17.a3 Qc7 18.c5 b5 19.cxb6,Nc4 Qc7 21.b4 Rb8 22.Nxa5 Nxa5 23.bxa5 Qxa5 24.Nb4 Bb7,Nc6 Bxc6 26.Bxc6 Rfc8 27.Be4 g6 1/2-1/2
Petrosian Tigran V (ARM),2640,Korchnoi Viktor (SUI),2670,1/2-1/2,d4 Nf6 2.Nf3 d5 3.c4 e6 4.Nc3 c5 5.e3 Nc6 6.a3 Ne4 7.Qc2 Nxc3,Qxc3 cxd4 9.Nxd4 Nxd4 10.Qxd4 dxc4 11.Qxd8+ Kxd8 12.Bxc4 Bd7,Bd2 Rc8 14.Bd3 Bd6 15.Bc3 f6 1/2-1/2
Petrosian Tigran V (ARM),2640,Korchnoi Viktor (SUI),2670,1/2-1/2,g3 d5 2.Nf3 c5 3.Bg2 g6 4.O-O Bg7 5.d4 cxd4 6.Nxd4 Nf6 7.c4,cxd5 Nxd5 9.Nc3 Nxc3 10.bxc3 Nc6 11.Nxc6 bxc6 12.Bxc6 Bh3,Bg2 Bxg2 1/2-1/2
Petrosian Tigran V (ARM),2640,Bronstein David I (RUS),2590,1/2-1/2,c4 g6 2.d4 Nf6 3.Nc3 d5 4.Bf4 Bg7 5.e3 c5 6.dxc5 Qa5 7.Qa4+,Nxa4 Na6 9.cxd5 Nxd5 10.Bb5+ Bd7 11.c6 Bxc6 12.Bxc6+ 1/2-1/2
Petrosian Tigran V (ARM),2640,Hort Vlastimil (GER),2605,1/2-1/2,c4 c5 2.Nf3 Nf6 3.g3 Nc6 4.Bg2 d5 5.cxd5 Nxd5 6.Nc3 e6 7.O-O,Nxd5 exd5 9.d4 O-O 10.dxc5 Bxc5 11.Qd3 h6 12.a3 a5 13.Bf4
Petrosian Tigran V (ARM),2640,Karpov Anatoly (RUS),2540,1/2-1/2,d4 Nf6 2.Nf3 e6 3.g3 b6 4.Bg2 Bb7 5.c4 Be7 6.Nc3 Ne4 7.Bd2,cxd5 exd5 9.O-O O-O 10.Rc1 Nd7 11.Bf4 c5 12.Nd2 Nxc3 13.bxc3,dxc5 Bxc5 15.Nb3 Ba3 16.Rc2 Rc8 1/2-1/2
Petrosian Tigran V (ARM),2640,Tal Mikhail (LAT),0,1/2-1/2,c4 Nf6 2.Nf3 e6 3.g3 d5 4.Bg2 Be7 5.O-O O-O 6.d4 c6 7.b3 b6,Bb2 Nbd7 9.Nbd2 Bb7 10.e3 dxc4 11.bxc4 c5 12.Qe2 Qc7 13.Rfd1,a4 Ne4 1/2-1/2
Petrosian Tigran V (ARM),2640,Tukmakov Vladimir B (UKR),2565,1/2-1/2,d4 Nf6 2.Nf3 g6 3.c4 Bg7 4.g3 O-O 5.Bg2 c6 6.O-O d5 7.b3 Bf5,Bb2 a5 9.Nc3 Ne4 10.Rc1 Nxc3 11.Bxc3 Be4 12.Nd2 Bxg2 13.Kxg2,e4 e6 15.Qe2 Re8 16.e5 f5 17.f4 Qb6 18.g4 a4 19.c5 Qa6 1/2-1/2
Petrosian Tigran V (ARM),2640,Uhlmann Wolfgang (GER),2570,1/2-1/2,d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4,Ne2 Nc6 9.O-O b6 10.Bg5 Na5 11.Bd3 Qd7 12.Qd2 c5 13.Rab1,d5 c4 15.Bc2 e6 16.dxe6 Qxe6 17.Rfe1 Rfe8 18.Nd4 Qd6 19.Qe3,Qg3 Nc6 1/2-1/2
Petrosian Tigran V (ARM),2640,Huebner Robert Dr (GER),2590,1/2-1/2,d4 d5 2.c4 e6 3.Nc3 Be7 4.Nf3 Nf6 5.Bg5 O-O 6.e3 h6 7.Bh4 b6,Bxf6 Bxf6 9.cxd5 exd5 10.Qd2 Be6 11.Rd1 Be7 12.a3 c6 13.g3,Bg2 Bh3 15.O-O Bxg2 16.Kxg2 Nd7 17.Qe2 Re8 18.Rd2 Qb7,Rb1 a5 20.Qd1 Bd6 21.Qc2 Rac8 22.Rbd1 Nf6 23.Kg1 Qd7 24.Kg2,Rc1 Rec8 26.e4 dxe4 27.Nxe4 Qe6 28.Nxd6 Qxd6 29.Qf5 Re8,Rdc2 Rbc8 31.Qd3 Nd5 32.Re2 Rxe2 33.Qxe2 Qg6 34.Kf1 Qg4 35.Ne5,Nd3 Qxe2+ 37.Kxe2 f6 38.b4 axb4 39.Nxb4 Ne7 40.d5 c5 41.d6,dxe7 Rxe7+ 1/2-1/2
Petrosian Tigran V (ARM),2640,Huebner Robert Dr (GER),2590,1/2-1/2,Nf3 Nf6 2.d4 d5 3.c4 e6 4.Nc3 Be7 5.Bg5 O-O 6.e3 h6 7.Bxf6,Rc1 Be7 9.a3 c6 10.Bd3 Nd7 11.O-O b6 12.Qe2 Bb7 13.Rfd1,cxd5 cxd5 15.Bb5 Nf6 16.Ba6 Bd6 17.Rc2 Ne8 18.Rdc1 Nc7,Bd3 Qd8 20.Ne5 Qe7 21.Nb1 Rfc8 22.Nd2 Ne8 23.Ba6 Rxc2 24.Rxc2
Petrosian Tigran V (ARM),2640,Huebner Robert Dr (GER),2590,1/2-1/2,c4 e6 2.Nc3 Nf6 3.Nf3 d5 4.d4 Be7 5.Bg5 O-O 6.Qc2 b6 7.Bxf6,e4 Nc6 9.O-O-O dxe4 10.Qxe4 Bb7 11.h4 Na5 12.Qe3 Qe7 13.Ne4,Qxe4 c5 15.d5 1/2-1/2
Petrosian Tigran V (ARM),2640,Gligoric Svetozar (SCG),2600,1/2-1/2,Nf3 Nf6 2.c4 g6 3.b4 Bg7 4.Bb2 O-O 5.e3 c6 6.Be2 a5 7.b5 cxb5,cxb5 d6 9.Nc3 Nbd7 10.Na4 Nb6 11.Nxb6 Qxb6 12.Qa4 Bd7 13.Bd4,O-O Rfc8 15.h3 Qd8 16.Bb2 e5 1/2-1/2
Petrosian Tigran V (ARM),2640,Kuijpers Frans A (NED),2420,1/2-1/2,Nf3 d5 2.c4 e6 3.d4 Nf6 4.Nc3 c6 5.e3 Nbd7 6.Qc2 Bd6 7.b3 O-O,Bb2 Re8 9.Be2 dxc4 10.bxc4 e5 11.O-O exd4 12.Nxd4 Qc7 13.g3,Bf3 Bh3 15.Rfe1 Rad8 16.Rad1 Bg4 17.Nce2 Bxf3 18.Nxf3,Nc3 Qc8 20.Nxe4 Nxe4 21.Kg2 Bf8 22.Rxd8 Qxd8 23.Rd1 Qa5,Bd4 h6 25.Rb1 b6 26.h3 Qa6 27.Ne5 Ng5 28.h4 Ne6 29.Ba1 Bd6,Nf3 Rd8 31.Rd1 Be7 32.Rxd8+ Bxd8 33.Nd4 Nxd4 34.Bxd4 Be7 35.h5
Petrosian Tigran V (ARM),2640,Lengyel Levente (HUN),2485,1/2-1/2,d4 Nf6 2.Nf3 e6 3.e3 b6 4.Bd3 Bb7 5.O-O d5 6.b3 Bd6 7.c4 O-O,Bb2 Nbd7 9.Nc3 a6 10.Rc1 Qe7 11.Re1 Ne4 12.Qc2 f5 13.cxd5 exd5,Ne2 c6 15.Ng3 Rf6 16.Qe2 a5 17.Nh4 Qe6 1/2-1/2
Tigran Vartanovich Petrosian,?,Robert James Fischer,?,1/2-1/2, c4 c5 2. Nf3 g6 3. d4 cxd4 4. Nxd4 Nc6 5. e4 Nf6 6. Nc3 d6 7. f3 Nxd4, Qxd4 Bg7 9. Be3 O-O 10. Qd2 Qa5 11. Rc1 Be6 12. b3 Rac8 13. Be2 a6, Nd5 Qxd2+ 15. Kxd2 Nxd5 16. cxd5 Bd7 17. Rxc8 Rxc8 18. Rc1 Rxc1 19. Kxc1 Kf8, Kc2 e6
