Karpov Anatoly (RUS),2672,Caro Alberto N (VEN),2235,1-0,c4 e5,Nc3 Nf6,e4 Bc5,g3 Nc6,Bg2 d6,h3 O-O,d3 h6,Nf3 a5,O-O Nd4,Nxd4 Bxd4,Kh2 c6,f4 Kh7,Qf3 a4,Ne2 Qb6,Rb1 Bc5,Rd1 Ne8,g4 f6,Bd2 Nc7,f5 Rd8,h4 Rh8,Kg3 Kg8,g5 hxg5,hxg5 Kf7,Rh1 Bd7,Qg4,Rxh8 Rxh8,gxf6 Ne8,Qg6+ Kf8,fxg7+ Nxg7,Bh6,Kf3 1-0
Karpov Anatoly (RUS),2672,Cuellar Gacharna Miguel (COL),2280,1-0,e4 c5,Nc3 Nc6,g3 g6,Bg2 Bg7,d3 e6,f4 d6,Nf3 Nge7,O-O O-O,Rb1 Rb8,a3 b5,Bd2 a6,b4 cxb4,axb4 Bb7,Qe1 Nd4,Nxd4 Bxd4+,Kh1 Bg7,Nd1 Rc8,Rc1 Qd7,Bc3,Nxc3 Rc7,Nd1 f5,Rf2 d5,Re2 Nc6,exd5 exd5,Qc3 Qd6,Rb1 d4,Qb3+ Kg7,Nf2 Rff7,Re6 Qd7,Rbe1,R6e2 Bxg2+,Kxg2 Qd6,Nh3 Rfe7,Ng1 Rxe2+,Rxe2,Nf3 Rc3,Qb1 Qd5,Qg1 Qc6,Qxd4+ Kh6,Qf2 g5,Kg1,Re1 gxf4,Nd4 Qc7,gxf4 Qd8,Nxf5+ Kg6,Qc5 Qf6,Nd4 Kg7,Kh1 h6,Rg1+ Kh7,Qf8 1-0
Karpov Anatoly (RUS),2672,O'kelly De Galway Alberic (BEL),2460,1-0,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,Re1 b5,Bb3,c3 O-O,h3 Nb8,d4 Nbd7,Nbd2 Bb7,Bc2 Re8,Nf1,Ng3 g6,a4 Bg7,Bd3 d5,Bg5 dxe4,Bxe4 Bxe4,Nxe4,Nxd4 c5,Bxf6 Nxf6,Nxc5 Rxe1+,Qxe1 b4,Rc1,bxc3 Qd5,Ndb3 Bf8,Qd1 Qxd1+,Rxd1 Rc8,Nxa6,Rb1 Bd6,Rd1 Bf8,Rb1 Nd7,a5 Rc6,Rd1 Ne5,Rd5,Nb8 Rc8,Nd7 Be7,Nb6 Rc6,Nxc4 Rxc4,a6 Ra4,Ra5 1-0
Karpov Anatoly (RUS),2672,Parma Bruno (SLO),2480,1-0,c4 Nf6,Nc3 e6,d4 Bb4,Qc2 O-O,Nf3 c5,dxc5 Na6,Bd2,e3 b6,Be2 Bb7,O-O d6,Rfd1 a6,b3 e5,a3 Bxc3,Bxc3 Qe7,Ne1 Rac8,Rac1 Nfe4,b4 Nxc3,Qxc3 Ne6,Qd3,Bf3 Bxf3,Nxf3 g6,Nd2 Nc7,Ne4 Ne8,Qd5 Kg7,h3 Nf6,Nxf6 Kxf6,Qe4 Kg7,Rd5 Qc7,f4 Re8,fxe5,c5 Re6,Qd3 bxc5,bxc5 Qc6,Rb1 Qc7,Rf1 Rf8,Kh1 Qc6,Rb1 Qc7,e4 Rb8,Rf1 Rb7,Qc3 Rb5,a4 Rb8,Rc1 Rc8,Rb1 Kg8,Rbd1 Qe7,Rf1 Rc7,a5 Rec6,Rc1,Qd2 Kf7,Kh2 Ke8,Rd6 Rd7,Rd1 Rcxd6,cxd6 Qe6,Qd3 Qa2,Qxa6 Qc2,Qa8+ Kf7,Qd5+ Kg7,Rd2 Qc3,Ra2,Rd2 h4,Rd1 Qc2,a6 Qa4,Qd3 g5,Rb1 f5,Rb7,hxg4 fxg4,Qe2 1-0
Karpov Anatoly (RUS),2672,Villarroel Geber (VEN),2290,1-0,c4 Nf6,g3 g6,Bg2 Bg7,Nc3 e6,e3 O-O,Nge2 e5,O-O,f4 Re8,h3 h5,e4 d5,cxd5 cxd5,fxe5 Nxe4,d4,Kh2 h4,gxh4 Nc6,h5 Qh4,Nxe4 dxe4,hxg6 fxg6,Rf4 Qh5,Rxe4 Rad8,Bf4 Rf8,Bg3 Bd5,Rh4 Qf5,Bxd5+,Qb3 Qf7,Rf4 1-0
Karpov Anatoly (RUS),2672,Krogius Nikolai V (RUS),2485,1-0,e4 e6,d4 d5,Nd2 c5,Ngf3 Nc6,exd5 exd5,Bb5 Bd6,O-O,dxc5 Bxc5,Nb3 Bb6,Re1 O-O,Be3 Bg4,Bxb6 Qxb6,Bxc6 Nxc6,Qxd5 Nb4,Qe4 Bxf3,gxf3 a5,a3 Nc6,Qe3,a4 Qh5,Qe4 Qg5+,Kh1 Qf6,Nc5 Rad8,c3 b6,Nd3,f4 Rd7,Re3 Rfd8,Rg1 Ne7,Ne5 Rd1,Ree1 Rxe1,Rxe1,Ng4 Qg5,Ne5 Qh5,Qf3 Qh4,Nc4 Qf6,h3 Nh4,Qe4,f5 Nh4,Ne3 Kh8,Re2 Qg5,Kh2 h5,f4 Qh6,Kg3,fxg6 Nxg6,Nf5 Qf8,Qf3 Kg8,Qxh5 Rd3+,Kg4 Qa8,Nd4 Rd1,Nf3 Rd5,Ng5 Qc8+,Kg3 Rf5,Qh7+ Kf8,Qh6+,Ne6 1-0
Karpov Anatoly (RUS),2672,Rashkovsky Nukhim N (RUS),2525,1-0,c4 Nf6,g3 g6,Bg2 Bg7,d4 O-O,Nc3 d6,Nf3 Nc6,O-O,d5 Na5,Nd4 Bd7,b3 c5,dxc6 bxc6,Bb2 c5,Nc2,Ne3 Nc6,Qd2 Nb4,h3 Bc6,Ncd5 Nbxd5,cxd5 Bb5,Bc3 Ne8,Ba5 Qd7,Rac1 Ba6,Rfe1 Rb7,Bc3 Bxc3,Qxc3,Nc2 Rb6,e4 e5,dxe6 fxe6,Rcd1 Qf7,f4 Nh5,Rd2,Qe3 e5,Rf2 exf4,gxf4 Qh6,f5 Qxe3,Nxe3 Nf6,Rd1 Kg7,Rfd2 Ne8,fxg6 hxg6,e5 dxe5,Rd7+ Rf7,Rxf7+,Rd7+ Ke6,Rxa7 Nf6,Rc7 Bd3,Rxc5 Ra6,Rc6+ Rxc6,Bxc6 Kd6,Bg2 Kc5,a3 Kd4,Kf2 e4,a4 Kc3,a5 Nd7,h4 Kxb3,Nd5 Nc5,Ke3 Ka4,Nf4 Kxa5,Nxg6 Nd7,Bxe4,Kd4 Be2,Bf5 Nf6,Ke5 Ne8,Nf4 Bd1,Bg6 Nc7,Bh5,Nxh5 Kb6,Nf4 Ne8,h5 Kc7,h6 Nd6,h7 Kd7,Kf6 1-0
Karpov Anatoly (RUS),2540,Najdorf Miguel (POL),2530,1/2-1/2,e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Be2 e5,Nb3,O-O O-O,Bg5 Be6,f4 exf4,Bxf4 Nc6,Kh1 d5,e5,Nxe4 dxe4,Nd2 Bg5,Nxe4 /2-1/
Karpov Anatoly (RUS),2540,Balashov Yuri S (RUS),2570,1/2-1/2,e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 Nc6,Bg5 Bd7,Qd2,O-O-O Nxd4,Qxd4 Qa5,f4 e6,e5 dxe5,fxe5 Bc6,Bb5,Bxc6+ bxc6,a3 h6,Bd2 Qb6,Qxb6 axb6,Ne4 b5,Kb1 f5,exf6 gxf6,g4 h5,h3 Be7,Rhg1 hxg4,hxg4
Karpov Anatoly (RUS),2540,Dzindzichashvili Roman (USA),2480,1/2-1/2,e4 d5,exd5 Nf6,Bb5+ Bd7,Be2 Nxd5,d4 Bf5,Nf3 e6,O-O,Re1 Be7,Bf1 O-O,c3 Bg4,Nbd2 a6,Qb3 Bh5,Ne5,Nxg6 hxg6,Nf3 Nb6,Qc2 Qd5,b3 Rfe8,Bd3 Rad8,Bf4 Qd7,a4 Nd5,Bd2 Ndb4,Qb1 Nxd3,Qxd3 Bf6,b4
Karpov Anatoly (RUS),2540,Karasev Vladimir I (RUS),2387,1/2-1/2,c4 e5,Nc3 Nf6,g3 Bb4,Bg2 O-O,e4 Re8,Nge2 Nc6,a3,O-O Nd4,d3 Nxe2+,Qxe2 c6,Be3 d6,h3 d5,exd5,Bg5 d4,Nd5 Be6,Rfe1 Bxd5,Bxd5 Rb8,b4 h6,Bxf6,h4 g6,h5 Kg7,c5 b6,cxb6 axb6,b5 Bc5,Rec1,a4 Qd6,Bg2 Ra7,Rc4 Re8,hxg6 fxg6,Qe1 Ra5,Ra2,Bc6 h5,Kg2 Rea7,Re2 Rxa4,Rxa4 Rxa4,Rxe5 Ra7,Rd5 Re7,Qd2 Qf6,Rd8 Re2,Rd7+ Re7,Rd5 Re5 /2-1/
Karpov Anatoly (RUS),2540,Lein Anatoly (USA),2510,1/2-1/2,Nf3 d5,c4 e6,d4 Be7,Nc3 Nf6,Bg5 h6,Bh4 Ne4,Bxe7,Qc2 O-O,e3 Nxc3,Qxc3 c6,Be2 dxc4,Bxc4 b6,Be2,Ne5 Rc8,Bh5 g6,Bf3 c5,Bxb7 Qxb7,O-O Nd7 /2-1/
Karpov Anatoly (RUS),2540,Savon Vladimir A (UKR),2570,1/2-1/2,e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Be2 e6,f4,O-O Qc7,Bf3 Nc6,Be3 Bd7,a4 Na5,Kh1 Rc8,Qd3,Bc1 O-O,b3 Na5,Bb2 Nc6,Rac1 Nxd4,Qxd4 Bc6,Qd3 Rfd8,Ne2 d5,e5 Ne4,Nd4 Bc5,Rcd1 Bxd4,Bxd4,Qe3 Qb7,a5 b4,Bb6 Rd7,Rc1 Bb5,Rfd1 Qc6,Rd4,Ra1 Ne4,Rad1 Nc3,Ra1 Ne4,Rc1 Qc3,Qxc3 bxc3,Kg1 f5,exf6 gxf6,Bxe4 dxe4,Rxd7 Bxd7,Kf2 Kf7,Ke3,fxe5 fxe5,Rf1+ Ke6,Rf2 h5,g3 Bb5,Kxe4 /2-1/
Karpov Anatoly (RUS),2540,Korchnoi Viktor (SUI),2670,1/2-1/2,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,Re1 b5,Bb3,c3 O-O,h3 Nb8,d4 Nbd7,Nbd2 Bb7,Bc2 Re8,Nf1,Ng3 g6,Bg5 h6,Bd2 Bg7,a4 Nb6,axb5 axb5,b3,Bd3 b4,Rxa8 Bxa8,dxe5 Nxe5,Nxe5 dxe5,Qc2,Bxc3 Qd6,Nf1 Rd8,Be2 Qc5,Nd2 Qc6,Bf1 Bb7,Qb2 Bc8,Nf3 f6,Nd2 Be6,Rc1 Qc5,Nf3 Qd6,Ba5,Qc3 c5,Bc4 Rb8,Bxb6 Qxb6,Nh4 Kh7,Rd1 Bxc4,bxc4 Rd8,Ra1 Qb7,Qf3 Bg7,Ra5 Rd4,Rxc5 Qb1+,Kh2,Qxe4 Rxe4,g4 h5,Kg3 hxg4,hxg4 Rd4,Rc7 Rd3+,f3 e4,Re7 exf3,Nxf3 Rc3,Rf7 Kg8 /2-1/
Karpov Anatoly (RUS),2540,Korchnoi Viktor (SUI),2670,1/2-1/2,d4 Nf6,c4 e6,Nf3 b6,g3 Bb7,Bg2 Be7,O-O O-O,d5 exd5,Nd4 Nc6,cxd5 Nxd4,Qxd4 c5,Qd2 d6,Nc3 a6,b3 Nd7,a4 Rb8,Rb1 Bc8,Rd1 Re8,Ba3 Qc7,b4 Ne5,Qf4 Bd7,h3 Rec8,b5 Ra8,Bc1 axb5,axb5 Ra5,Qe4 Bf6,Qc2,Kh2 Ng6,Bb2 Qd8,f4 Qe8,e4 Bxb5,Nxb5 Rxb5,Bxf6 gxf6,Rxb5 Qxb5,Rb1 Qa6,h4 Kg7,h5 Nf8,Qd1,Qg4+ Kh8,Qf5 Nh7,e5 dxe5,d6 Qe2,d7 Kg7,Rxb6,Qh3 Rd2,Rb2 Rxb2,d8Q Nf8,fxe5 fxe5,Qdh4 Rb4,g4 Rf4,Q4g3 Ne6,Qe3 /2-1/
Karpov Anatoly (RUS),2540,Balashov Yuri S (RUS),2570,1/2-1/2,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,Re1 b5,Bb3,c3 O-O,h3 h6,d4 Re8,Nbd2 Bf8,Nf1 Bb7,Ng3 Na5,Bc2 Nc4,b3 Nb6,Nh2 d5,dxe5 Nxe4,Qd3 Nd7,f4,Nhf1 Ndc5,Qf3 Nxg3,Qxg3 Be7,Be3 Qxg3,Nxg3,Kh2 Bxg3+,Kxg3 Ne4+,Bxe4 dxe4 /2-1/
Karpov Anatoly (RUS),2540,Gheorghiu Florin (ROM),2530,1/2-1/2,e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Be2 e5,Nb3,O-O Nbd7,f4 Qc7,f5 Bc4,a4 Be7,a5 O-O,Bg5,Bxc4 Qxc4,Rf2 h6,Bxf6 Nxf6,Ra4 Qc7,Rd2 b5 /2-1/
Karpov Anatoly (RUS),2540,Olafsson Fridrik (ISL),2570,1/2-1/2,e4 c5,Nf3 Nc6,d4 cxd4,Nxd4 e6,Nb5 d6,c4 Nf6,N1c3,Na3 Be7,Be2 O-O,O-O b6,Be3 Bb7,Rc1 Rb8,Qd2,f3 d5,cxd5 exd5,Nxd5 Bxd5,exd5 Nxd5,Rfd1 Nxe3,Qxe3 Qe8,Qxe5 /2-1/
Karpov Anatoly (RUS),2540,Spassky Boris V (FRA),2690,1/2-1/2,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O d6,Re1 b5,Bb3,c3 Be7,d3 O-O,h3 Bh5,Nbd2 Na5,Bc2 c5,Nf1,Qxf3 Nd7,Qg4 Bf6,Ng3 g6,Bh6 Bg7,Bxg7 Kxg7,f4 Nf6,Qf3 h5,Rad1 Rc8,Bb1 h4,Ne2 Nh5,a3 c4,d4 Qe7,Qg4 Rcd8,Bc2 Nc6,Kh2 Rh8,Rd2 Nf6,Qf3,Qg4 Nf6,Qf3 Nh5 /2-1/
Karpov Anatoly (RUS),2540,Stein Leonid Z (UKR),2605,1/2-1/2,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,Re1 b5,Bb3,c3 d6,h3 Nb8,d4 Nbd7,Bg5 Bb7,Nbd2 h6,Bh4,Qb1 c5,a4 Qb6,dxe5 Nxe5,axb5 axb5,Rxa8 /2-1/
Karpov Anatoly (RUS),2540,Petrosian Arshak B (ARM),2470,1/2-1/2,e4 Nf6,e5 Nd5,d4 d6,Nf3 g6,Be2 Bg7,c4 Nb6,exd6,h3 O-O,O-O Nc6,Nc3 Bf5,Bf4 h6,Be3 d5,b3,bxc4 Rc8,Rc1 Na5,c5 Nbc4,Bf4 g5,Bg3 Qd7,Re1,Bxc4 Nxc4,Qe2 bxc5,d5 Bxc3,Rxc3 /2-1/
Karpov Anatoly (RUS),2540,Petrosian Arshak B (ARM),2470,1/2-1/2,e4 Nf6,e5 Nd5,d4 d6,c4 Nb6,exd6 cxd6,h3 g6,Nf3,Be2 O-O,Nc3 Nc6,O-O Bf5,Bf4 h6,Be3 d5,b3,bxc4 Rc8,Rc1 Na5,c5 Nbc4,Bf4 g5,Bg3 b6,Bxc4,Qe2 bxc5,d5 Bxc3,Rxc3 /2-1/
Anatoly Karpov,?,Vladimir Savon,?,1/2-1/2,e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Be2 e6,f4 Be7,O-O Qc7,Bf3 Nc6,Be3 Bd7,a4 Na5,Kh1 Rc8,Qd3 Nc4,Bc1 O-O,b3 Na5,Bb2 Nc6,Rac1 Nxd4,Qxd4 Bc6,Qd3 Rfd8,Ne2 d5,e5 Ne4,Nd4 Bc5,Rcd1 Bxd4,Bxd4 b5,Qe3 Qb7,a5 b4,Bb6 Rd7,Rc1 Bb5,Rfd1 Qc6,Rd4 Nc3,Ra1 Ne4,Re1 Nc3,Ra1 Ne4,Rc1 Qc3,Qxc3 bxc3,Kg1 f5,exf6 gxf6,Bxe4 dxe4,Rxd7 Bxd7,Kf2 Kf7,Ke3 e5,fxe5 fxe5,Rf1+ Ke6,Rf2 h5,g3 Bb5,Kxe4
Anatoly Karpov,?,Florin Gheorghiu,?,1/2-1/2,e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Be2 e5,Nb3 Be6,O-O Nbd7,f4 Qc7,f5 Bc4,a4 Be7,Bg5 O-O,a5 Rfc8,Bxc4 Qxc4,Rf2 h6,Bxf6 Nxf6,Ra4 Qc7,Rd2 b5
Anatoly Karpov,?,Leonid Stein,?,1/2-1/2,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,Re1 b5,Bb3 d6,c3 O-O,h3 Nb8,d4 Nbd7,Bg5 Bb7,Nbd2 h6,Bh4 Re8,Qb1 c5,a4 Qb6,dxe5 Nxe5,axb5 axb5,Rxa8
