Karpov Anatoly (RUS),2775,Hurme Harri M (FIN),2210,1/2-1/2,e4 d6 2.d4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.Be2 O-O 6.O-O Nc6 7.d5,a3 Na6 9.Bxa6 bxa6 10.Nd4 e5 11.Nc6 Qe8 12.Qd3 Nh5 13.Be3,f3 f4 15.Bxa7 g5 16.Bf2 g4 17.fxg4 Bxg4 18.Bh4 Bf6 19.Bxf6,Kf2 Kh8 21.Rh1 Qg6 22.Raf1 Qg5 23.Ke1 Raf8 24.Rf2 Qh4,Qf1 Rh6 26.Nb4 Ng3 27.hxg3 Qxh1 28.gxf4 Rxf4 29.Rxf4 exf4,Nd3 f3 31.gxf3 Bxf3 32.Qxh1 Rxh1+ 33.Kf2 Bg4 34.Kg2 Rh5 35.b4,Kg3 Bd1+ 37.Kf4 Rg1 38.b5 axb5 39.Nxb5 Bxc2 40.Nb4 Ba4,Nxc7 Kg7 42.Nd3 Kf6 43.Ne6 Rf1+ 44.Ke3 Ra1 45.Kf4 Bb5 46.e5+,Nxe5 Rf1+ 48.Nf3 Be2 49.Ned4 Bxf3 50.Nxf3 Ra1 51.Ng5,Ne4+ Kg6 53.d6 Rxa3 54.d7 Rd3 55.Nc5 Rd5 56.Ne6 Rxd7 57.Nf8+ 1/2-1/2
Karpov Anatoly (RUS),2775,Lampen Timo (FIN),2275,1/2-1/2,d4 d5 2.c4 e6 3.Nc3 c6 4.e3 f5 5.f4 Nf6 6.Nf3 Bd6 7.Be2 O-O,O-O b6 9.Ne5 Bb7 10.cxd5 exd5 11.Bd2 Nbd7 12.Be1 Ne4 13.Nxe4,Bg3 Nxe5 15.fxe5 Be7 16.Rc1 Bg5 17.Bf4 Qe7 18.g3 Qd8,Rf2 Be7 20.h4 c5 21.b3 cxd4 22.exd4 Rc8 23.Rxc8 Bxc8 24.Qc1,Bg5 Bxg5 26.Rxf8+ Qxf8 27.Qxg5 h6 28.Qd2 Qc8 29.a4 Bg4,Bf1 Qf5 31.Qc3 Qf3 32.Qxf3 Bxf3 33.b4 Bg4 34.a5 g5 35.Kf2,Ba6 Ke7 37.Bb7 Be6 1/2-1/2
Karpov Anatoly (RUS),2775,Nouro Mikael (FIN),2300,1/2-1/2,d4 Nf6 2.c4 d6 3.Nf3 g6 4.Nc3 Bg7 5.e4 O-O 6.Be2 Bg4 7.O-O,Be3 Bxf3 9.Bxf3 Nc6 10.d5 Nce5 11.Be2 Nb6 12.Qb3 c6 13.a4,cxd5 Rc8 15.Rfc1 Nbc4 16.Bxa7 Nd2 17.Qb5 Nd7 18.Bg4 f5,exf5 gxf5 20.Be2 b6 21.Qb4 Qc7 22.Nd1 Qxa7 23.Rxc8 Rxc8 24.Qxd2,Qxa5 bxa5 26.Ne3 Bxb2 27.Rb1 Bf6 28.Nxf5 Nc5 29.Rc1 Rf8,Rc4 Rb8 31.Rg4+ Kf8 32.h3 Rb1+ 33.Kh2 Rb2 34.Nh6 Bg7 35.Rf4+,Bh5+ Kd7 37.Ng4 Rb4 38.Rf7 Bb2 39.f4 Rxa4 40.f5 Ne4 41.Rf8
Karpov Anatoly (RUS),2775,Pyhala Antti (FIN),2325,1/2-1/2,d4 d5 2.c4 dxc4 3.Nf3 a6 4.e3 Bg4 5.Bxc4 e6 6.O-O Nc6 7.h3,Be2 Bd6 9.b3 Qe7 10.Bb2 Nf6 11.Nbd2 e5 12.Nc4 e4 13.Nfe5,Qxe2 Nb4 15.Ba3 Nbd5 16.Nxd6+ cxd6 17.Nc4 Rd8 18.Rac1,Na5 Rc8 20.Qd2 Rfd8 21.Rxc8 Rxc8 22.Rc1 Rd8 23.Qd1 h5,Rc2 Qd7 25.Nc4 b5 26.Na5 b4 27.Bb2 Rc8 28.Qc1 Rxc2 29.Qxc2,Qxc7 Nxc7 31.Nc6 Nfd5 32.a3 bxa3 33.Bxa3 Nb5 34.Bc1 f5,Bd2 Kf7 36.Kf1 Ke6 37.Ke2 g5 38.f3 g4 39.fxe4 fxe4 40.hxg4,Kf2 Kf5 42.Nb8 Nbc7 43.Ba5 Kg5 44.Ke2 g3 1/2-1/2
Karpov Anatoly (RUS),2775,Anand Viswanathan (IND),2735,1/2-1/2,d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+ 6.Bd2 Be7 7.Bg2,Bc3 d5 9.Ne5 Nfd7 10.Nxd7 Nxd7 11.Nd2 O-O 12.O-O Rc8 13.e4,Re1 dxc4 15.bxc4 bxc4 16.Qa4 Bb5 17.Qc2 Re8 18.a4 Ba6 19.Rad1,Nf1 Qb6 21.Rb1 Qc7 22.Ne3 Rb8 23.Bf1 Rxb1 24.Rxb1 Rb8,Bxc4 Rxb1+ 26.Qxb1 Bxc4 27.Nxc4 Qc8 28.Bd2 Qa6 29.Qc2 Nf6,f3 c5 31.Be3 cxd4 32.Bxd4 Nd7 33.Kg2 h6 34.Ne5 Nxe5 35.Bxe5,Bd4 a6 37.Qc4 h5 38.h3 g6 39.Be5 Bg7 40.Qc7 Qxc7 41.Bxc7,Kf2 Kf7 43.Ke3 Ke7 44.Ba5 Be5 1/2-1/2
Karpov Anatoly (RUS),2775,Ivanchuk Vassily (UKR),2730,1/2-1/2,d4 Nf6 2.c4 g6 3.g3 Bg7 4.Bg2 O-O 5.Nc3 d6 6.Nf3 c6 7.O-O Qb6,c5 dxc5 9.Na4 Qb5 10.Nxc5 Na6 11.a4 Qb6 12.Nxa6 Qxa6 13.Re1,Qb3 Be6 15.Qa3 Bd5 16.e3 Bf8 17.b4 e6 18.Qb2 Qb6 19.b5,bxc6 Qxb2 21.Bxb2 Rxc6 22.Rec1 Rdc8 23.Ne5 Rc2 24.Bf1,Rxc2 Rxc2 26.Ba3 Bc3 27.Bd3 Ra2 28.Rxa2 Bxa2 29.Bc4 Bb1,Bd3 Bxd3 31.Nxd3 Ne4 32.Nc5 Nd6 33.Kf1 b6 34.Nd3 Nc4 35.Be7,Ke2 Kf7 37.Bg5 Ke8 38.Kd1 Kd7 39.Kc2 Ba5 40.f3 Bd2 41.Ne5+,dxe5 Be1 43.Kd3 Kc6 44.e4 h5 45.Bf4 Bb4 46.exf5 exf5,Bd2 Bc5 48.Be3 Be7 49.f4 a6 50.Kc4 b5+ 51.axb5+ axb5+ 52.Kd3,Bc1 Bc5 54.Be3 Be7 55.Bc1 Bf8 56.Bd2 Ba3 57.Be3 Bb4 58.Bd2,Be3 Bf8 60.Bd2 Kc6 61.Be3 Kd5 1/2-1/2
Karpov Anatoly (RUS),2775,Kasparov Garry (RUS),2785,1/2-1/2,d4 Nf6 2.Nf3 d5 3.c4 e6 4.Nc3 dxc4 5.Qa4+ c6 6.Qxc4 b5 7.Qd3,a3 a6 9.e3 c5 10.dxc5 Bxc5 11.Qxd8+ Kxd8 12.Bd2 Ke7 13.Bd3,Ke2 Bd6 15.Rhd1 Rac8 16.Rac1 Nb6 17.Be1 Nc4 18.Rc2 Bxf3+,gxf3 Ne5 20.h3 Nxd3 21.Rxd3 Rhd8 22.Rcd2 Bc7 23.Rc2 Bb6 24.Rxd8,Rd2+ Ke7 26.Rd1 g6 27.f4 Rc4 28.f3 Nd7 29.b3 Rc6 30.Ne4,Rd2 Rxd2+ 32.Bxd2 Bc5 33.Nxc5 Nxc5 34.Bb4 Kd6 35.Kd2,Bxc5+ Kxc5 37.Kd3 f6 38.h4 Kd5 39.b4 axb4 40.axb4 h6 41.e4+,Ke3 e5 43.fxe5+ fxe5 44.Kf2 Ke6 45.Kg2 1/2-1/2
Karpov Anatoly (RUS),2775,Kramnik Vladimir (RUS),2765,1/2-1/2,d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6 5.e3 Nbd7 6.Qc2 Bd6 7.Bd3,O-O e5 9.cxd5 cxd5 10.e4 exd4 11.Nxd5 Nxd5 12.exd5 h6 13.Nxd4,Nf3 Qh5 15.Bh7+ Kh8 16.Qf5 g5 17.h4 Nb6 18.Qf6+ Kxh7 19.Qxd6,Nh2 Rad8 21.Qb4 Bf5 22.hxg5 Nxd5 23.Qxb7 hxg5 24.Qb3 Rh8,Qf3 g4 26.Qg3 Nf6 27.f3 Rd3 28.Nxg4 Bxg4 29.fxg4 Qg6 30.Qc7,Bf4 Rh4 32.Bg3 Rxg3 33.Qxg3 Qh6 34.Qf3 Rh1+ 35.Kf2 Qd2+,Kg3 Qd6+ 37.Kf2 Qd2+ 38.Kg3 Qd6+ 1/2-1/2
Karpov Anatoly (RUS),2775,Topalov Veselin (BUL),2750,1/2-1/2,d4 Nf6 2.Nf3 e6 3.c4 c5 4.d5 d6 5.Nc3 exd5 6.cxd5 g6 7.e4 Bg7,h3 O-O 9.Bd3 b5 10.Bxb5 Nxe4 11.Nxe4 Qa5+ 12.Nfd2 Qxb5 13.Nxd6,N2c4 Nd7 15.O-O Nb6 16.Nxb6 Qxb6 17.Nxc8 Raxc8 18.Rb1,Bf4 Qb7 20.d6 Bf8 21.Qd2 Bxd6 22.Bxd6 Rc6 23.Rfd1 Qa6,Qg5 Rdxd6 25.Rxd6 Rxd6 26.Qxc5 Qxa2 27.Re1 Rd8 28.b4 a6 29.Qg5,h4 Qc4 31.Qe7 h5 32.g3 Rc8 33.Rd1 Qc6 34.Rd6 Qa8 35.Qe1,Qd2 Re8 37.Qc3 Rc8 38.Qd2 Re8 39.Rd5 Qc6 40.Kh2 Qf6 41.Rd4,Rd6 Qf3 43.Qd4 Qe4 44.Qc3 Qb7 45.Rc6 Qb5 46.Rf6 Re7 47.Qc8+,Qxa6 Qxb4 49.Qa2 Re6 50.Rxe6 fxe6 51.Qxe6+ Kg7 52.Qd7+,Qc6+ Kg7 54.Qd5 Qc3 55.Kg2 Qf6 56.Qd7+ Kg8 57.Qc7 Qe6,Qf4 Qc6+ 59.Kf1 Qe6 60.Qe3 Qc4+ 61.Ke1 Qc2 62.Kf1 Qd1+ 63.Kg2,f3 Qa2+ 65.Kh3 Qb1 66.g4 hxg4+ 67.fxg4 Qf1+ 68.Kg3 Qf6,Qc5 Qe6 70.Qc3 Qe4 1/2-1/2
Karpov Anatoly (RUS),2775,Anand Viswanathan (IND),2735,1/2-1/2,d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4,Bd3 b4 9.Ne4 Be7 10.O-O Bb7 11.Nxf6+ Nxf6 12.a3 O-O 13.axb4,e4 h6 15.e5 Nd7 16.Bc2 Re8 17.Qd3 Nf8 18.Qe4 Ng6 19.Rd1,Qg4 c5 21.Bxg6 fxg6 22.Qxg6 Qf7 23.Qxf7+ Kxf7 24.dxc5,Be3 Bxf3 26.gxf3 Bxe3 27.fxe3 Re7 28.Kf2 Rb8 29.Rd2 Rb5,f4 Reb7 31.Kf3 g5 32.Ra6 gxf4 33.exf4 h5 34.Kg3 Rb4 35.Rf2,Rxb6 Rxb6 37.f5 Rb4 38.Rf4 Rxb2 1/2-1/2
Karpov Anatoly (RUS),2775,Kramnik Vladimir (RUS),2765,1/2-1/2,d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4,Bd3 Bb7 9.a3 b4 10.Ne4 Nxe4 11.Bxe4 bxa3 12.bxa3 Bd6 13.Bd2,O-O O-O 15.Bb4 c5 16.dxc5 Bxc5 17.Bxb7 Rxb7 18.Nd4 Qb6,Bxc5 Qxc5 20.Qd2 Qd5 21.Qc3 h6 22.Rac1 Ne5 23.h3 Rfb8 24.Qc5,Qc2 Qd5 26.Qa4 Qe4 27.Qc2 Qd5 1/2-1/2
Karpov Anatoly (RUS),2775,Lautier Joel (FRA),2620,1/2-1/2,d4 d5 2.c4 dxc4 3.e4 Nc6 4.Be3 Nf6 5.Nc3 e5 6.d5 Na5 7.Nf3,Qa4+ Bd7 9.Qxa5 a6 10.Bxc4 b6 11.Qxa6 Rxa6 12.Bxa6 O-O,O-O Ng4 14.Bd2 f5 15.exf5 Bxf5 16.h3 Nf6 17.Rfe1 Qe8 18.Bf1,Nd4 Bd7 20.Be3 Qg6 21.Ne6 Re8 22.Bc4 Kh8 23.Bd4 c6 24.Bxf6,Rxe4 cxd5 26.Bxd5 Be5 27.Nf4 Bxf4 28.Rxf4 Bxh3 29.g3,Rb1 f5 31.Bf3 Qd2 32.Kh2 Bg4 33.Bxg4 fxg4 34.a4 Qc2 35.Kg2,Rh1 Qxb2 37.Nd5 Rc1 38.Rxc1 Qxc1 39.Ne3 Qc6+ 40.Kh2 h5,Rf5 Qg6 42.a5 bxa5 43.Rxa5 Kh7 44.Ng2 Kg8 45.Nh4 Qb6 46.Rg5+,Rf5+ Kg7 48.Kg1 Kh6 49.Rf7 Qe6 50.Rf4 Qe1+ 51.Kh2 Qd2,Rf6+ Kg7 53.Rf5 Kh6 54.Ng2 Kg6 55.Rf8 Kg7 56.Rf4 Kh6 57.Nh4
Karpov Anatoly (RUS),2775,Piket Jeroen (NED),2580,1/2-1/2,d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb4+ 5.Bd2 a5 6.Bg2 O-O 7.O-O,Qc2 c5 9.Rd1 Bxd2 10.Nbxd2 Nc6 11.dxc5 bxc5 12.Ne4 Nxe4,Qxe4 Rb8 14.b3 Qf6 15.Rac1 Rfd8 16.Rd6 Bb7 17.Qe3 Qb2 18.Rcd1,Rxd7 Nd4 20.Rxd8+ Rxd8 21.Nxd4 Rxd4 22.Rc1 Bxg2 23.Kxg2,Rc3 a4 25.bxa4 Qxa4 26.Qc1 Rd1 27.Qb2 Qa8+ 28.f3 Qd8 29.Rc1,Qxc1 Qd4 31.Qc2 f5 32.h4 g5 33.hxg5 hxg5 34.Qc1 Kf7 1/2-1/2
