"Anand, Viswanathan",N/A,"Giri, Anish",N/A,1/2-1/2,e4  e5,Nf3  Nc6,Bb5  Nf6,d3  Bc5,c3  O-O,O-O  d5,exd5  Qxd5,Qb3  Bf5,Qxd5  Nxd5,Bxc6  bxc6,Nxe5  Bd6,d4  c5,Nf3  Rfe8,dxc5  Bxc5,Nbd2  Bd3,Rd1  Be2,Re1  Bb6,g3  a5,a4  Re7,Nh4  Rae8,Nf1  Bg4,Rxe7  Rxe7,Be3  Nxe3 /2-1/
"Anand, Viswanathan",N/A,"Aronian, Levon",N/A,1/2-1/2,e4  e5,Nf3  Nc6,Bb5  Nf6,d3  Bc5,Bxc6  dxc6,Nbd2  Nd7,c3  O-O,O-O  Re8,Nc4  Bf8,Be3  a5,Qc2  a4,d4  exd4,cxd4  Nb6,Ncd2  h6,Ne5  Bb4,f3  Be6,Nd3  Bxd2,Qxd2  Nc4,Qe2  Nxe3,Qxe3  Bc4,Rfc1  Bxd3,Qxd3  Ra5,Rc4  Qd6,Qc3  Rh5,g3  Ra8,e5  Qe6,Re1  f5,Qc2  f4,g4  Rh4,Rxa4  Rxg4+,fxg4  Qxg4+,Kh1  Qf3+,Kg1  Qg4+ /2-1/
"Anand, Viswanathan",N/A,"Nakamura, Hikaru",N/A,1/2-1/2,e4  e5,Nf3  Nc6,Bc4  Bc5,c3  Nf6,d3  d6,O-O  O-O,Bg5  h6,Bh4  a6,a4  Ba7,Nbd2  g5,Bg3  Kg7,Re1  Nh7,b4  h5,h3  h4,Bh2  g4,hxg4  Bxg4,b5  Ne7,d4  Ng6,Be2  Qf6,bxa6  bxa6,Kh1  Nf4 /2-1/
"Anand, Viswanathan",N/A,"Ding, Liren",N/A,1/2-1/2,e4  e5,Nf3  Nc6,Bb5  a6,Ba4  Nf6,O-O  Be7,Re1  b5,Bb3  d6,c3  O-O,h3  Re8,d4  Bb7,Ng5  Rf8,Nf3  Re8,Ng5  Rf8,Nf3 /2-1/
"Anand,V",2773,"Fedoseev,Vl3",2724,1/2-1/2,"""]",e4 e5,Nf3 Nf6,Nxe5 d6,Nf3 Nxe4,d4 d5,Bd3 Bd6,O-O O-O,c4 c6,Re1 Bf5,Qb3 Qd7,Nc3 Nxc3,Bxf5 Qxf5,Qxb7 Qd7,Qxd7 Nxd7,c5 Bxh2+,Nxh2 Ne4,Bf4 Rfc8,f3 Nef6,Re3 Nf8,Rd1 Ne6,Be5 Nd7,Bd6 Nf6,Nf1 g6,Ng3 Ne8,Be5 a5,Ne2 a4,Ra3 f6,Bg3 N8c7,Bxc7 Nxc7,Nc3 Rcb8,Rxa4 Rxb2,Rxa8+ Nxa8,Rb1 Rxb1+,Nxb1 Nc7
"Anand,V",2773,"Radjabov,T",2757,1/2-1/2,"""]",e4 e5,Nf3 Nc6,Bb5 Nf6,O-O Nxe4,Re1 Nd6,Nxe5 Be7,Bf1 Nxe5,Rxe5 O-O,d4 Bf6,Re1 Re8,c3 Rxe1,Qxe1 Nf5,Bf4 d6,Bd3 Be6,Nd2 Bg5,Qe4 d5,Qe5 Bxf4,Qxf4 Qd6,Qf3 g6,Re1 Ng7,Nf1 Re8,Ne3 Bf5,Bf1 Bd7,Qd1 Nf5,Nxf5 Rxe1,Qxe1 Bxf5,Qe8+ Kg7,Qb5 Bc8,g3 c6,Qe2 Qe6
"Anand,V",2773,"Nepomniachtchi,I",2763,1/2-1/2,"""]","f4""]",e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Bg5 e6,f4 Nbd7,Qe2 h6,Bh4 e5,fxe5 dxe5,Nf5 Nb6,Qf3 Bxf5,Qxf5 Be7,Bd3 Nfd7,Bxe7 Qxe7,O-O-O O-O,Kb1 Nc5,Be2 Rad8,Qf2 Qc7,Qe3 Qc6,Rhe1 Rfe8,a3 Kf8
"Anand,V",2773,"Duda,J",2738,1/2-1/2,"""]",e4 e5,Nf3 Nf6,Nxe5 d6,Nf3 Nxe4,d4 d5,Bd3 Bd6,O-O O-O,c4 c6,Re1 Bf5,Qb3 Qd7,Nc3 Nxc3,Bxf5 Qxf5,bxc3 b6,Bg5 f6,Bh4 dxc4,Qxc4+ Qd5,Qe2 b5,a4 a6,Bg3 Bxg3,hxg3 Nd7,Qe6+ Qxe6,Rxe6 Rfc8,Rd6 Nb6,axb5 axb5,Rxa8 Nxa8,d5 cxd5,Nd4 h5,Rxd5 Nb6,Rxb5 Na4,Nf5 Nxc3,Ne7+
"Anand,V",2773,"Vidit,S",2695,1/2-1/2,"""]",e4 e5,Nf3 Nf6,Nxe5 d6,Nf3 Nxe4,d4 d5,Bd3 Bf5,O-O Be7,Re1 O-O,Nbd2 Nd6,Nf1 c6,Bf4 Bxd3,Qxd3 Na6,Ne3 Nc7,Rad1 Ne6,Bxd6 Bxd6,g3 Re8,c4 dxc4,Qxc4 Qc7,Qa4 b5,Qc2 Bf8,Ng4 Rad8,Re5 h6,Re3 Rd6,Nge5 Red8,Rc1 Nxd4,Nxd4 Rxd4,Qb3 Rb4,Qc3 Rbd4,Qb3 Rb4,Qc3 Rbd4
"Anand,V",2779,"Navara,D",2739,1/2-1/2,"""]",e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Bd3 g6,f3 Bg7,Be3 Nc6,Qd2 Nxd4,Bxd4 Be6,g4 b5,h4 Qa5,a3 h6,O-O-O Rb8,g5 Nh5,Bxg7 Nxg7,gxh6 Nh5,Qg5 f6,Qxg6+ Bf7,Qg1 b4,axb4 Qxb4,Kd2 Nf4,Qe3 Nxd3,Qxd3 Rxh6,Qxa6 Kf8,Ra1 d5,Ra4 Qc5,exd5 Rxb2,Qa7 Qd6,Qe3 Rg6,Ra8+ Kg7,Kc1 Qb4,Ra4 Rb1+,Nxb1 Qxa4,Qxe7 Rg2,Qe4 Qa7,Re1 Rg1,Nc3 Qa1+,Kd2 Rg2+,Re2 Rg1,Qe7 Rd1+
"Anand,V",2779,"Grischuk,A",2771,1/2-1/2,"""]",e4 e5,Nf3 Nc6,Bb5 Nf6,d3 Bc5,c3 d5,Nbd2 dxe4,dxe4 O-O,O-O a5,Bxc6 bxc6,Nxe5 Re8,Nb3 Qxd1,Rxd1 Bb6,Nc4 Nxe4,Nxb6 cxb6,f3 Nc5,Nxc5 bxc5,Rd6 Bf5,Bf4 Re6,g4 Rxd6,Bxd6 Be6,Bxc5 a4,Kf2 h5,h3 hxg4,hxg4 Rb8,b3 axb3,axb3 Rxb3,Bd4 c5,Bxc5 Rxc3,Be3 Rc2+,Kg3 Rc3,Kf2 Rc2+,Kg3 Rc3
"Anand,V",2779,"Topalov,V",2740,1/2-1/2,"""]",e4 e5,Nf3 Nc6,Bc4 Bc5,d3 Nf6,O-O d6,c3 a6,b4 Ba7,a4 O-O,Nbd2 Ne7,h3 c6,Re1 Ng6,d4 Re8,Bd3 Qc7,a5 Bd7,Nf1 d5,Nxe5 Nxe5,Bf4 Nxe4,Bxe4 dxe4,Rxe4 f6,dxe5 fxe5,Bg3 Bf5,Re2 Qf7,Ne3 Rad8,Rd2 Rxd2,Qxd2 Be6,Re1 e4,Qe2 Qf6,Qc2 Qg6,Qd2 Qf6,Qc2 Qg6,Qd2 Qf6
"Anand,V",2774,"Caruana,F",2819,1/2-1/2,"""]",e4 e5,Nf3 Nc6,Bb5 Nf6,O-O Nxe4,Re1 Nd6,Nxe5 Be7,Bf1 Nxe5,d4 Bf6,Re1 Re8,c3 Rxe1,Qxe1 Ne8,d5 c6,Qd1 b6,dxc6 dxc6,Nd2 c5,Nc4 Qxd1,Rxd1 Rd8,Rxd8 Bxd8,Bb8,a4 b5,axb5 axb5,Na3 b4,Nc4 bxc3,bxc3 Bd5,Ba7 Bxc4,Bd5 Nb5,Bxc5 Nxc3,Bc6 Ne2+,Kf1 Nf4,Be3 Ne6,g3,Bd5 g6,Ke2 Kg7,Bxe6 fxe6,Kd3 Kf7,Ke4 h5,h3 Be7 /2-1/
"Anand,V",2774,"Svidler,P",2735,1/2-1/2,"""]",e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,d3 b5,Bb3 d6,a3 O-O,Nc3 Na5,Ba2 Be6,b4 Bxa2,Rxa2 Nc6,Bg5 Ng4,Bd2 Nf6,Re1,Nd5 Nxd5,exd5 Na7,a4 c6,axb5 axb5,Qa1 cxd5,Be3 d4,Nxd4 exd4,Bxd4 Bf6,Bxf6 gxf6,Re3 Rfe8,Rg3+ Kf8,h3 Re6,c4 bxc4,dxc4 Qc7,Kh2 Qxc4,Rxa7 Rxa7,Qxa7 Qxb4,Qa8+ Re8,Qf3 Re6,Qa8+ Re8,Qf3 Re6,Qa8+ Re8 /2-1/
"Anand,V",2774,"Carlsen,M",2861,1/2-1/2,"""]",e4 d6,d4 Nf6,Nc3 g6,Nf3 Bg7,h3 a6,a4 O-O,Be3 Nc6,Bc4 e6,d5 exd5,exd5 Ne7,O-O b6,Re1 Bb7,Qd2 b5,axb5 axb5,Rxa8,Bxb5 Nexd5,Nxd5 Bxd5,Be2 Re8,c3 Bb7,Qd1 Qb8,Bc1 Qa8,Bf1 Rxe1,Nxe1 Nd7,Be3 Nf8,Nc2 Qa4,Be2 Ne6,Nd4 Qxd1+,Bxd4 Bxd4,cxd4 g5,g3 Kg7,f4 gxf4,gxf4 Kf6,Kf2,h4 Kf5,Ke3 h6,Bf3 Bd7,Bd1 Bc8,Bf3 Bd7,Bd1 /2-1/
"Anand,V",2774,Ding Liren,2805,1/2-1/2,"""]",e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,d3 b5,Bb3 d6,c3 Na5,Bc2 c5,a4 b4,cxb4 cxb4,d4 exd4,Nxd4 O-O,Nd2 Re8,Re1,N2f3 Rc8,Bd3 Bf8,Bg5 h6,Bxf6 Qxf6,Qd2 Qd8,h4 Qb6,Qe2 Ne5,Nxe5 Rxe5,Nf3 Re6,Qe3 Qxe3,Rxe3 g6,Nd2,Bc4 d5,exd5 Rxe3,fxe3 Bxb2,d6 Bf6,d7 Rc7,Rf1 Rxd7,Rxf6 Rxd2,Rxf7 Rxg2+,Kf1 Rc2,Rf4+ Kg7,Rf7+ Kg8,Rf4+ /2-1/
"Anand,V",2774,"Karjakin,Sergey",2752,1/2-1/2,"""]",e4 e5,Nf3 Nc6,Bb5 Nf6,O-O Nxe4,Re1 Nd6,Nxe5 Be7,Bf1 Nxe5,d4 Bf6,Re1 Re8,Rxe8+ Nxe8,d5 d6,Nd2 Bf5,Nf3 Be4,Bd3 Qe7,c4 c6,dxc6 Bxc6,Rb1 Nc7,Be3 Ne6,Nd2 g6,Be4,Bxc6 bxc6,Bxd4 Nxd4,Nf3 Nxf3+,Qxf3 Re8,g3 Qe4,Qxe4,Rd1 Re2,Rxd6 Rxb2,Rxc6 Rxa2 /2-1/
"Anand,V",2767,"So,W",2754,1/2-1/2,"""]","a3""]",e4 e6,d4 d5,Nc3 Bb4,e5 c5,a3 Ba5,b4 cxd4,Nb5 Bc7,f4 Bd7,Nxc7+ Qxc7,Nf3 Ba4,Bd3 Ne7,O-O Nbc6,b5 Na5,Rb1 a6,Nxd4 Nac6,Nxc6 Qxc6,Bd2 O-O,Bb4 Rfe8,Qd2 Bb5,Bxf5 exf5,Bd6 Rac8,Rb3 Re6,h3 h6,c3 /2-1/
"Anand,V",2767,"Mamedyarov,S",2774,1/2-1/2,"""]",e4 c6,d4 d5,exd5 cxd5,Bd3 Nc6,c3 Nf6,Bf4 Bg4,Qb3 Qd7,Nd2,Ngf3 Bd6,Bxd6 Qxd6,O-O O-O,Rfe1 Rab8,Ne5 Bh5,Qa4 Qc7,Nb3 Nd7,Nxd7 Qxd7,Bb5 Rfc8,Bxc6 Qxc6,Qxa7 Ra8,Qc5 Qd7,Qb4 Ra4,Qb6 Ra6,Qb4 Rc4,Nc5 Rxb4,Nxd7 Rxb2,a4 Rc6,a5 Bg6,Nc5 e5,h3 h5,a6 bxa6,Rxa6 Rxa6,Nxa6 exd4,cxd4 Rd2,Rc8+ Kh7,Rd8 Rxd4,Nc7 Rd1+,Kh2 d4,Ne6 d3,Nxg6 Kxg6,Kg3 d2,Kf3 h4,Rd7 Kf5,Rd5+ Ke6,Rd8 g5,Ke2 Rg1,Rxd2 Rxg2,Kf1 Rh2,Rd3 Rh1+,Kg2 Rc1,Ra3 Rc5,Ra7+ Kg6,Ra6 Rc4,Rb6 Ra4,Rc6 Rb4,Ra6 Rd4,Rb6,Ra6 Rf4,Rb6 Ra4,Rc6 Ra5,Rb6 Kf5,Kf3 Rc5,Ra6 Rc3+,Rb6 Ke5,Ra6 f5,Ra8 Rc6,Ra5+ Kf6,Rb5 Re6,Ra5 Kg6,Rb5 g4,Rb8 Kg5,Rg8+ Kf4,hxg4 fxg4,Rf8+ Kg5,Rg8+ Rg6,Rg8+ Kf4,Ra8 h3+,Kg1 Rf5,Ra4+ Kg5,Rb4 Rc5,Rb8,Rb5+ Kh4,Rb8 Rc5,Rh8+ Kg5,Ra8 Kf4,Ra4+ Kf5,Ra8 Rd5,Rb8 Ke4,Re8+ Re5,Ra8 Kf3,Rf8+ Ke4,Ra8 /2-1/
"Anand,V",2767,Ding Liren,2805,1/2-1/2,"""]",e4 e5,Nf3 Nc6,Bc4 Nf6,d3 Bc5,O-O O-O,c3 d6,h3 a5,Re1 h6,Nbd2 Be6,Bb5 Qb8,Nf1 Qa7,d4 exd4,Bxc6 dxc3,Ba4 Bxf2+,e5 Ne4,Be3 c5,Bxf2 Nxf2,Qc2 cxb2,Rab1 c4,Qxb2 Nd3,Qc3 Nxe1,Rxe1 Qc5,Rb1 Bf5,Rb5 Qc7,Ne3 Be4,Nd2 Rae8,Qxe5 Rxe5,Bc2 f5,Nxc4 Re7,Rxd5 fxe4,Ne3 b6,Nf5 Rc7,Bxe4 Rc5,Rb3 Re5,Bd3 Rd8,Ng3 Rd4,Be2 Rb4,Rd3 b5,Bh5 Kh7,Rd6 Rg5,Be2 Kg8,Bd3 Kf8,Nf5 Rb2,Be4,Rf6+ Ke8,Bc6+ Kd8,Nd4 Ke7,Re6+ Kf7,Rd6 Rxa2,Nxb5 Rb2,Rd7+ Kf6,Nc3 Ke6,Rd3 h5,Bd5+ Ke7,Bf3 Re5,Rd4 Kf8,Ra8 Rf5,Be4 Rg5,Ra7+ Kh6,Ra6 Rd2,Bf3 Rf5,Be4,h4 Rg4,Kh3 Rd4,Bf5 Rxh4+,Kg3 Kg5,Bxg6 Rhg4+,Kh2 a4,Bh7 h4,Rg6+ Kh5,Re6 a3,Bf5 Rg5,Be4 Ra5,Bf3+ Kg5,Re2,Rc2 Rxc3,Rxc3 a2,Rc1 a1=Q,Rxa1 Rxa1,Bc6 Kf4,Bb7 Rc1,Bd5 Rc2,Be6 Rc3,Bd7 Rg3,Bh3 Ke3,Kg1 Ke2,Bc8 Ra3,Bg4+,Kh2 Kf2,Bf3 Ra1,Bb7 Ra7,Bd5 Ke3,Bc6 Kf4,Bd5 Ra3,Bh3 Ke3,Kg1 Rg7,Be6 Re7,Bh3 Rc7,Be6 Rc6,Bc8 Rd8,Be6 Rd6 /2-1/
"Anand,V",2767,Yu Yangyi,2738,1/2-1/2,"""]",e4 e5,Nf3 Nf6,Nxe5 d6,Nf3 Nxe4,d4 d5,Bd3 Be7,O-O O-O,Re1,Nbd2 Nd6,Bxf5 Nxf5,Nf1 c6,Qd3 Nd6,Bf4 Na6,Ne3 Nc7,Bxd6 Bxd6,g3 Qd7,Rae1 Rae8,b3 Nc7,c4 Bb4,Ra1 f6,a3 Be7,Rae1 Bd8,Kg2 Re6,cxd5 cxd5,Rc1 Rc6,Rec2 Rxc2,Qc5 a6,a4 Re6,Qb4 /2-1/
"Anand,V",2767,"Aronian,L",2752,1/2-1/2,"""]",e4 e5,Nf3 Nc6,Bc4 Bc5,c3 Nf6,d4 exd4,e5 d5,Bb5 Ne4,cxd4,Nc3 O-O,Be3 Bg4,h3 Bh5,Qc2 Nxc3,bxc3 f6,exf6 Qxf6,O-O Bxf3,Bxf3 c6,Rae1 Nc4,Bc1 Rae8,Be2 Re6,Bd3,Re2 Rxe2,Qxe2 Nd6,Re1 Re8,Qd1 Rxe1+,Qxe1 c5,dxc5 Bxc5,Bd2 b6,Qe2 Kf7,Be1 Qf4,Kf1 Ne4,Qg4 Qxg4,hxg4 Be7,Ke2,Bc2 Bf6,Bd2 /2-1/
"Anand,V",2767,"Aronian,L",2752,1/2-1/2,"""]",e4 e5,Nf3 Nc6,Bc4 Bc5,c3 Nf6,d3 O-O,O-O a6,a4 d6,Nbd2,h3 Kh8,b4 Ng8,Bb3 f5,b5 axb5,axb5 Bxf2+,Rxf2 Rxa1,Qc2 Qe7,Ba2 Be6,Nb3 Bxb3,Bxb3 f4,Kh2 Nf6,Bb2,d4 exd4,Re2 d3,Qxd3 Nd7,c4 Rab8,Qc3 Qf6,Qc1 Qe6,Bxc6 Rb6,Bd5 Qg6,Bd4 c6,Bxc5 dxc5,Qe1 cxd5,cxd5,e5 Rb3,e6 Rd3,Ne5 Qg3+,Kg1 Rxd5,Qxg3 fxg3,Ng6+ Kh7,Nxf8+ /2-1/
"Anand,V",2767,"Aronian,L",2752,1/2-1/2,"""]",e4 e5,Nf3 Nc6,Bc4 Bc5,c3 Nf6,d3 a6,O-O d6,Re1 O-O,Nbd2,Nf1 Na5,Bb3 Nxb3,axb3 Bg4,h3 Bxf3,Qxf3 Qe8,b4 Qe6,Nxe3 c6,Qf5 Qxf5,Nxf5 Rad8,Rad1 Rfe8,Ne3 Kf8,f3,Kf2 Rd7,Ng4 Nxg4+,hxg4 Red8,exd5 Rxd5,Ke2 Rb5,Rd2 a5,bxa5 Rxa5,Red1 Ke7,g5 e4,f4 exd3+,Rxd3 Rxd3,Rxd3 Ra2,gxf6+ Kxf6,g4 h6,Kf3 Ke6,Ke4 Ra4+,Kf3 Ra2,Ke4,Kf3 /2-1/
"Anand,V",2767,"Vachier Lagrave,M",2779,1/2-1/2,"""]","Bd7""]",e4 c5,Nf3 d6,Bb5+ Bd7,Bxd7+ Nxd7,O-O Ngf6,Qe2 Rc8,b3 g6,d3 Bg7,Nc3 Nf8,Nd2 Ne6,Nc4 a6,a4 O-O,g3 Nd4,Ne3 Rce8,Rb1 h5,Ncd5 Nxd5,Nxd5 Nc6,Bc1 f5,f3 Ne7,Nxe7+ Rxe7,Bg5 Ref7,Qe2 Kh7,Kg2 Bh6,Bxh6 Kxh6,exf5 Rxf5,b4 cxb4,Rxb4 R8f7,d4 Qc6,dxe5 Rxe5,Qc4 Rc7,Qxc6 Rxc6,Rf2 Rxf2+,Kxf2 Rxc2+,Ke3 Rc4,Rb6 Rxa4,Rxd6 Ra3+,Kf4 Ra4+,Ke3 Ra3+,Kf4 Ra4+,Ke3 /2-1/
