Euwe Max (NED),0,Spielmann Rudolf (AUT),0,1/2-1/2,d4 d5,c4 e6,Nc3 Nf6,Bg5 Nbd7,e3 Be7,Nf3 O-O,Rc1,Bd3 a6,O-O dxc4,Bxc4 b5,Bd3 c5,a4 c4,Bb1 Nd5,Bxe7 Qxe7,b3 N7b6,bxc4 Nxc3,Rxc3 Nxc4,Ne5 Nxe5,dxe5 g6,Qc2 Bd7,Rc7 Rac8,Rd1 Rxc7,Qxc7 Rc8,Qb7,h3 Qe8,Rxd7 Rc1+,Kh2 Rxb1,Qc7 Rc1,Qd6 Rc8,Re7 Qc6,Ra7 Qxd6,exd6 Rd8,Rxa6 a3,e4 e5 /2-1/
Euwe Max (NED),0,Spielmann Rudolf (AUT),0,1-0,d4 e6,c4 Nf6,Nf3 b6,g3 Bb7,Bg2 Bb4+,Bd2 Qe7,O-O,Qxd2 O-O,Re1 d5,Ne5 Ne4,Qc2 f6,cxd5 exd5,Nd3,Qa4 a6,Nc3 b5,Qd1 Nxd4,Nf4 Qe5,Nfxd5 Bxd5,Nxd5 Rad8,e3 Ne6,Ne7+ Kh8,Qc2 Qc5,Qxe4 Qxe7,Red1,Bh3 Re8,Rxd6 Qxd6,Rc1 g6,Qc6 Qxc6,Rxc6 Ng5,Bd7 Re7,Rxc7 Kg7,Rb7 Nf3+,Kg2 Ne1+,Kf1 Nd3,Bc8,Bxb7 Nc5,Bd5 a5,e4 Kf8,Ke2 Ke7,Ke3 Kd6,Kd4,f4 gxf4,gxf4 Nd7,Bf7 h6,Be8 Nf8,e5+ fxe5+,fxe5+,Bxb5 Ne6+,Kd5 Ng5,e6 Kd8,h4 1-0
Euwe Max (NED),0,Flohr Salomon M (CZE),0,1-0,d4 Nf6,c4 e6,Nf3 b6,g3 Bb7,Bg2 Bb4+,Bd2 Bxd2+,Qxd2,Nc3 Ne4,Qc2 f5,Ne5 d5,cxd5 exd5,O-O Nd7,f4,Rac1 Nxc3,Qxc3 Rc8,b4 c6,Rc2 Nd7,Qa3 Nxe5,fxe5 a6,Qe3 Qe7,a3 Ra8,Qb3 Kh8,a4 b5,a5 Qe6,Bh3 Qh6,Bxf5 g6,Bg4 Rxf1+,Kxf1 Rf8+,Kg1 Qg5,Bf3,Qc3 Kg7,Qd2 Qe7,Rc1 h4,Bg2 hxg3,hxg3 Qe6,Qg5,e4 dxe4,Bxe4 Bd7,Rc2 Qf7,Bd3 Be8,Rh2 Rh8,Qf6+,exf6+ Kg8,Rxh8+ Kxh8,Be4 Kg8,d5 1-0
Euwe Max (NED),0,Flohr Salomon M (CZE),0,1/2-1/2,d4 d5,c4 dxc4,Nf3 Nf6,e3 c5,Bxc4 e6,O-O Nc6,Qe2,Rd1 b5,dxc5 Qc7,Bd3 Bxc5,Nbd2 Nb4,Bb1 O-O,Nb3,e4 Bb7,a3 Nc6,e5 Nd7,Bf4 Rfd8,Be4 Nb6,Qc2,Na5 Nd5,Nxb7 Qxb7,Bxd5 Rxd5,Rxd5 exd5,Rc1 Nd8,Nd4 Qd7,h3 Ne6,Nxe6 Qxe6,Qc7 Bg5,Bxg5 hxg5,Rc6,e6 fxe6,Qd7 Qb1+,Kh2 Qxb2,Rxe6 Qd4,Re8+ Rxe8,Qxe8+ Kh7,Qh5+ /2-1/
Euwe Max (NED),0,Flohr Salomon M (CZE),0,0-1,d4 d5,c4 c6,Nf3 Nf6,Nc3 g6,Bf4 dxc4,a4 Nd5,Bd2,Rc1 Bg7,Nb1 a5,Na3 c5,Nxc4 cxd4,Nb6 Qxb6,Rxc8+,Rc4 Rd8,e3 Ke8,Nxd4 N8c6,Nxc6 bxc6,Qb1 Bxb2,Rxb4 axb4,Qxb2 Rxa4,Bc4 b3,Bxb3 Rb8,O-O Qxb3,Qh8+,Qxh7 Ra1,Be1 Qc4,Qh3+ f5,g3 Rbb1,f3 Qe2 0-1
Euwe Max (NED),0,Flohr Salomon M (CZE),0,1-0,d4 d5,c4 dxc4,Nf3 Nf6,e3 c5,Bxc4 e6,O-O Nc6,Qe2,Rd1 b5,dxc5 Qc7,Bd3 Bxc5,a4 b4,Nbd2 Na5,b3,Bb2 Nc3,Bxc3 bxc3,Ne4 Nxb3,Rab1 Na5,Rdc1 Be7,Rxc3 Qd8,Rd1 Qb6,Nfg5 g6,Qf3 O-O,Nf6+ Bxf6,Qxf6,Nxh7 Rfd8,h4 Rd7,h5 Qd8,h6 1-0
Euwe Max (NED),0,Flohr Salomon M (CZE),0,1-0,e4 e6,d4 d5,Nc3 Nf6,Bg5 dxe4,Nxe4 Be7,Bxf6 gxf6,Qd2,Nc3 c6,O-O-O Nd7,g3 b6,Bg2 Bb7,Nh3 Qc7,Qe2,Rhe1 Kf8,Ng5 Qd6,f4 h6,Nf3 Nd5,Ne5 Rh7,Bxd5,g4 fxg4,Qxg4 h5,Qf3 a6,f5 Bg5+,Kb1 Ke7,fxe6,Rg1 Bh6,Rdf1 Qb4,a3 1-0
Euwe Max (NED),0,Flohr Salomon M (CZE),0,1/2-1/2,d4 Nf6,Nf3 e6,c4 b6,g3 Bb7,Bg2 Bb4+,Bd2 Bxd2+,Qxd2,d5 e5,Nc3 Nbd7,O-O O-O,Ne1 Qe7,e4 g6,Nc2 a5,Ne3 Nc5,Qc2 Bc8,b3 Bd7,a3 Nh5,b4 Nb7,Rae1 Ng7,Qd2 Nd8,f4 f6,fxe5 Qxe5,Nf5 Nf7,Nd4 Qg5,Qxg5,Nc6 Bxc6,dxc6 Ne5,Nd5 Ne6,Rxf8+ Rxf8,bxa5,Rb1 Nxc6,Bh3 Nc5,Nxc7 Nd4,Rf1 Nxe4,Rxf8+,Bg2 Nf6,Nb5 Nxb5,cxb5 Ke7,Kf2 Kd8,Ke3 Kc7,Kd4 Kb6,a4 Kc7,Bf3 Kb6,h3 Kc7,Be2 Kb6 /2-1/
Euwe Max (NED),0,Bogoljubow Efim D (UKR),0,1-0,d4 d5,c4 c6,Nf3 Nf6,Nc3 dxc4,a4 Bf5,e3 e6,Bxc4,O-O Bd6,Qe2 Bg4,h3 Bh5,e4 e5,g4 Nxg4,hxg4,Qe3 Qf6,dxe5 Bxe5,Nxe5 Nxe5,Be2 Nf3+,Bxf3,Qg5 Qxg5+,Bxg5 f6,Be3 Kf7,a5 h5,Kh2 h4,Ra4,axb6 axb6,Rfa1 Rxa4,Rxa4 b5,Ra7+ Ke6,Bc5 f5,exf5+ Kxf5,Rf7+ Kg4,Rxg7+ Kh5,Be3 b4,Rg5+ Kh6,Rg3+ 1-0
Euwe Max (NED),0,Grob Henry (SUI),0,1-0,d4 Nf6,Nf3 e6,c4 b6,g3 Bb7,Bg2 c5,d5 exd5,Nh4 Nc6,cxd5 Nb4,Nc3 d6,Bg5 h6,Bxf6 Qxf6,Bh3 Qe7,a3 Na6,Nf5 Qc7,Nb5 Qb8,Qa4 Kd8,Rd1 g6,Qh4+ g5,Qc4,Qc3 Rh7,Nbxd6 Bxd6,Qf6+ Ke8,Nxd6+ Kf8,O-O,Nxb7 Qxb7,d6 Nb5,Bg2 Qd7,Bxa8 Nd4,Rxd4 cxd4,Be4 Rg7,Bf5 1-0
Euwe Max (NED),0,Gygli Fritz (SUI),0,1-0,Nf3 d5,c4 c6,b3 Nf6,Bb2 Nbd7,g3 e6,Bg2 Bd6,d4 Qe7,Ne5 O-O,O-O Rd8,h3 c5,cxd5 cxd4,Nc4 Bc5,d6 Bxd6,Nxd6 Qxd6,Qxd4 Qxd4,Bxd4 Nf8,Bb2 a5,Nc3 Bd7,Bxb7,Ba6 e5,Kh2 a4,Bc4 axb3,axb3 Be6,Nb5 Ne4,Bxe5,Bxb5 Rd5,Bd3 Rxe5,f4 Nd2,fxe5 Nxf1+,Rxf1,Rf4 Be6,Bc4 Bxc4,Rxc4 g6,g4 Ne6,Rc8+ Kg7,h4 Nd4,Kg2 Ne6,e3 h6,Kf3 Kh7,Ke4 Kg7,Kd5 h5,g5 Kh7,Kd6 1-0
Euwe Max (NED),0,Henneberger Walter,0,1-0,d4 Nf6,Nf3 e6,c4 Bb4+,Bd2 Bxd2+,Qxd2 d6,Nc3 Qe7,g3,Bg2 Nc6,O-O e5,Nd5 Qd8,Rad1 Bg4,dxe5 dxe5,Qe3,Rd2 Bxf3,exf3 Ncb8,Qa3 Re8,Bh3 c6,Rfd1 Nf6,Ne3 Qc7,Nf5 Na6,Qe3 Re6,Nxg7 1-0
Euwe Max (NED),0,Mulder E,0,1-0,d4 d5,c4 e6,Nc3 c6,Nf3 Nd7,e4 dxe4,Nxe4 Ngf6,Bd3,O-O b6,Re1 Bb7,Bg5 h6,Bh4 Nxe4,Bxe4 g5,Bg3,d5 Bxg3,dxe6 fxe6,Bg6+ Ke7,hxg3 c5,Qc2 Raf8,Bf5 Rf6,Bxe6 1-0
Euwe Max (NED),0,Spinhoven FA,0,1-0,d4 d5,c4 e6,Nf3 Nf6,Bg5 Nbd7,e3 c6,Nbd2 Be7,Bd3,O-O Re8,Rc1 Nf8,Qe2 N6d7,Bf4 Ng6,Bg3 Ndf8,e4,Nxe4 f5,h4 fxe4,Qxe4 Bf6,h5 Ne7,Be5 Bxe5,dxe5 c5,Rcd1 Qc7,Ng5 Qc6,Qf4 Nf5,g4 Nh6,Ne4,Qg5 Qe7,Nf6+ Kh8,Bg6 Rd8,Nxh7 Qxg5,Nxg5 Bd7,f4 Be8,f5 Nxg4,Rxd8 Rxd8,fxe6 Nxg6,hxg6 Nh6,e7,Rf8+ Ng8,Rxe8 Rxe8,Nf7# 1-0
Euwe Max (NED),0,Van Den Bosch Johannes (NED),0,1/2-1/2,d4 Nf6,Nf3 e6,c4 b6,g3 Bb4+,Bd2 Bxd2+,Qxd2 Ba6,Na3,Bg2 Nc6,Ne5 Nxd4,e3 Nf5,Bxa8 Qxa8,O-O-O d6,g4,Qc2 O-O,gxf5 dxe5,fxe6 fxe6,Rhg1 Qc6,f3 Nf6,Qg2 g6,e4 Nh5,Qg5 Nf4 /2-1/
Euwe Max (NED),0,Flohr Salomon M (CZE),0,1/2-1/2,Nf3 Nf6,c4 e6,Nc3 d5,d4 dxc4,e4 c5,Bxc4 cxd4,Qxd4,Nxd4 a6,f3 b5,Be2 Bc5,Nb3 Be7,Be3 Nc6,Rc1,Kf2 Bd7,Rhd1 Rfc8,Nc5 Be8,Nb7 Ne5,Nd6 Bxd6,Rxd6 b4,Nd1 Rxc1,Bxc1 Bb5,Bf4 Nc4,Bxc4 Bxc4,Rd4,Rxb4 a5,Rb8+ Rxb8,Bxb8 /2-1/
Euwe Max (NED),0,Alatortsev Vladimir A (RUS),0,1/2-1/2,d4 Nf6,c4 e6,Nf3 b6,g3 Bb7,Bg2 Be7,O-O O-O,b3 d6,Bb2 Nbd7,Re1 Rb8,Nc3 Ne4,Qc2 Nxc3,Bxc3 Bf6,Rad1,e4 e5,Bh3 exd4,Nxd4 Bxd4,Bxd4 Ne5,Bg2 f6,f4,Re3 Rfe8,Rde1 c5,Bb2 Qd7,h3 Re7,Kh2 Rbe8,Qc3,Bf3 Bc6,Qd3 Qb7,Kg1 Qa8,Kf2 Qb7,R1e2 Qa8,Ke1,Kd2 b5,Ke1 bxc4,bxc4 f5,Qc3 Qb4,Qxb4 cxb4,e5 Bxf3,Rxf3 dxe5,Rfe3 e4,g4 Nh6,gxf5 Nxf5,Rb3,Rxb4 Rd8,Be5 Red7,Rb1 Rd3,Reb2 Rd2,Rb8 Rxb8,Rxb8+ Kf7,Rb2 Rxb2,Bxb2 Ke6,Ba3 a6,Bc5 Nh4,Bxe3 /2-1/
Euwe Max (NED),0,Kmoch Hans (AUT),0,1/2-1/2,c4 c6,Nf3 d5,b3 Bf5,Bb2 e6,g3 Nf6,Bg2 h6,O-O Nbd7,Nc3 Be7,d3 O-O,Qc2 Bh7,e4 dxe4,dxe4 Nc5,Rad1,Nd4 Rad8,Qe2 a5,Kh1 e5,Nf5 Bxf5,exf5 Rxd1,Nxd1 Bd6,Ne3 Rd8,Rd1 Be7,Rxd8+ Bxd8,Nf1 Qd7,Bxe5,Kg1 Qd3,Qb2 Ncd7,Bc3 Bb6,h3 Ne8,Qd2 Qxd2,Nxd2 Nc7,Ne4 Ne8,h4 Kf8,b4 axb4,Bxb4+ c5,Ba3,Nc3 Nd6,Nd5 Bd8,Bf1 /2-1/
Euwe Max (NED),0,Romanovsky Peter A (RUS),0,1/2-1/2,d4 Nf6,c4 e6,Nc3 Bb4,Qb3 Nc6,e3 d5,c5 e5,Bb5 O-O,Nge2 Bxc3+,bxc3 Bf5,Ng3 Bg6,O-O h5,Qa4 h4,Ne2,Bxc6 bxc6,dxe5 Nd7,Qd4 Qe7,c4 Nxe5,Bb2 Bh5,Rfe1 f6,Qxh4 Bxe2,Rxe2 Qxc5,Bxe5 fxe5,Rd1 Rab8,Qg4 Qd6,Rc2 a5,h4 Rb4,a3 Rb7,h5 Rfb8,Rcd2 Rb1,cxd5 cxd5,h6 Rxd1+,Rxd1 Qxh6,Rxd5 /2-1/
Euwe Max (NED),0,Yudovich Mikhail M Sr (RUS),0,1/2-1/2,d4 e6,c4 f5,g3 Nf6,Bg2 Bb4+,Bd2 Bxd2+,Qxd2 O-O,Nc3,Nh3 d6,O-O c6,e4 fxe4,Nxe4 Nxe4,Bxe4 e5,Ng5,Nf3 Bf5,Bxf5 Rxf5,Nh4 Rf6,dxe5 dxe5,Rad1 Na6,Qd7 Re8,Qxe7 Rxe7,Rfe1 Kf7,Re3 Nb4,Nf3 e4,Ne1,Ra3 Nb4,Rxa7 Rfe6,Ng2 Nd3,Ne3 Kg6 /2-1/
Euwe Max (NED),0,Flohr Salomon M (CZE),0,1/2-1/2,d4 d5,c4 c6,Nf3 Nf6,Nc3 g6,e3 Bg7,Bd3 O-O,O-O Bf5,cxd5 Bxd3,Qxd3 cxd5,Qb5 Qd7,Qxd7 Nbxd7,b3 Rfc8,Bb2,Rac1 Bf8,Nb1 Bd6,Rxc8+ Rxc8,Rc1 Rxc1+,Bxc1,Kf1 Nb8 /2-1/
Euwe Max (NED),0,Nimzowitsch Aaron,0,1/2-1/2,d4 Nf6,c4 e6,Nc3 Bb4,Qb3 c5,dxc5 Nc6,Nf3 Ne4,Bd2,Nxd2 Bxc5,e3 b6,O-O-O Bb7,Nde4 Be7,Nd6+ Bxd6,Rxd6 Qe7,Qd1 Rd8,Be2 O-O,Bf3 Na5,Bxb7 Nxb7,Rd4,Kb1 Qc7,Nb5 Qc6,Qf3 Qxf3,gxf3 a6,Nc7 Nc5,b4,bxc5 bxc5,Rd3 Rxc7,Rxd6 /2-1/
Max Euwe,?,Jose Raul Capablanca,?,1/2-1/2,d4 Nf6,c4 e6,Nc3 d5,Bg5 Be7,e3 O-O,Nf3 Nbd7,Rc1 c6,a3 a6,Qc2 b5,c5 Nh5,Bf4 f5,Ne5 Nxe5,Bxe5 Nf6,Be2 Nd7,Bg3 Bh4,b4 a5,Bf4 Bg5,O-O Bxf4,exf4 Nf6,Qd2 Qc7,f3 Bd7,Bd3 axb4,axb4 Ra3,g3 g6,Ra1 Rfa8,Rxa3 Rxa3,Qb2 Qa7,Bc2 Kf7,Bb3 Ra6,Ne2 Be8,Nc1 Kg7,Nd3 Bf7,Qe2 Ra3,Rb1 Ra1,Qe1 Rxb1,Qxb1 Qa3,Qa2 Qxa2,Bxa2
Max Euwe,?,Salomon Flohr,?,0-1,d4 d5,c4 c6,Nf3 Nf6,Nc3 g6,Bf4 dxc4,a4 Nd5,Bd2 Nb4,Rc1 Bg7,Nb1 a5,Na3 c5,Nxc4 cxd4,Nb6 Qxb6,Rxc8+ Kd7,Rc4 Rd8,e3 Ke8,Nxd4 N8c6,Nxc6 bxc6,Qb1 Bxb2,Rxb4 axb4,Qxb2 Rxa4,Bc4 b3,Bxb3 Rb8,O-O Qxb3,Qh8+ Kd7,Qxh7 Ra1,Be1 Qc4,Qh3+ f5,Qg3 Rbb1,f3 Qe2
Max Euwe,?,Hans Kmoch,?,1/2-1/2,c4 c6,Nf3 d5,b3 Bf5,Bb2 e6,g3 Nf6,Bg2 h6,O-O Nbd7,Nc3 Be7,d3 O-O,Qc2 Bh7,e4 dxc4,dxc4 Nc5,Rad1 Qc7,Nd4 Rad8,Qe2 a5,Kh1 e5,Nf5 Bxf5,exf5 Rxd1,Nxd1 Bd6,Ne3 Rd8,Rd1 Be7,Rxd8+ Bxd8,Nf1 Qd7,Bxe5 Qxf5,Kg1 Qd3,Qb2 Ncd7,Bc3 Bb6,h3 Ne8,Qd2 Qxd2,Nxd2 Nc7,Ne4 Ne8,h4 Kf8,b4 axb4,Bxb4+ c5,Ba3 f5,Nc3 Nd6,Nd5 Bd8,Bf1
