Euwe Max (NED),0,Kroone Gerard,0,0-1,e4 e5,Nf3 Nc6,Bc4 Nf6,d4 exd4,O-O Be7,Nxd4 O-O,Nc3,b3 Ne5,Be2 c5,Nf3 Bd7,Ne1 Re8,Bb2 Qb6,Nd5,exd5 Bf5,f4 Nd7,g4 Be4,c4 f5,g5 Bf8,Qd2,Bd3 Rae8,Nc2 Qd8,Bxe4 Rxe4,Rae1 Nb8,Ne3 Qd7,Qc3 Na6,Rf3 Nc7,Ref1 b5,a3 b4,axb4 cxb4,Qd2,Re1 Nc5,Nc2 Rxe1+,Nxe1 Qe7,Nd3 Nxb3,Qf2 Qe4,Nxb4 Qxc4,Re3 Re4,Rxe4 Qxe4,Nc6 Qxd5,Nxa7 Nd2,Qe3 Nf3+,Kf2 Nxh2,Ke2 Qc4+,Kd1 Nf1,Qe8 Qd3+,Kc1
Euwe Max (NED),0,Von Hartingsvelt,0,1-0,Nf3 g6,e4 Bg7,d4 d6,Bc4 e6,O-O Ne7,Bb3 O-O,c3 e5,dxe5 dxe5,Qxd8 Rxd8,Ng5 Rf8,f4 Nbc6,fxe5 Nxe5,Bf4,Na3 h6,Nf3 Bg4,Rad1 g5,Bg3 Nxf3+,gxf3 Bh3,Rf2 Ne5,Nc4 Rfe8,Nxe5 Bxe5,f4 gxf4,Bxf4 Bg7,Bxc7,Bxf7+ Kh8,Bd5 Re7,Bg3 Rd8,Rfd2 Bf6,Bg2 Rxd2,Rxd2 Be6,Rd6 Kg7,a3 b6,Kf2 h5,Bd5 Bg4,Bf3 Bg5,Bxg4 hxg4,Rd1 Kg6,Bd6 Bh4+,Bg3 Bg5,Re1 Rxe1,Kxe1,Bd6 Kf5,Kd1 Be3,b3 Ke4,Ke2 Bg5,a4 Bf6,c4,Kd2 Bg5+,Kc2 Ke4,b4 Be3,b5 Kd4,Kb3 Bd2,Bb8,Bxa7 Be1,Bb8 Bd2,Bc7 Be1,Bg3 Ba5,Bf2+ Kd6,Bd4 Bd2,Bxb6 Bf4,a5 Kd7,a6 Kc8,Ba7 Bxh2,b6,b7+ 1-0
Euwe Max (NED),0,Von Hartingsvelt,0,1-0,d4 d5,c4 c6,Nc3 Nf6,e3 e6,Nf3 Bb4,Bd3 Nbd7,O-O,Qb3 a5,Ne2 Bd6,Qc3 Re8,Ne5 Bxe5,dxe5 Ng4,f4,Bc2 b6,b3 Ba6,h3 Nh6,g4 Qh4,Kg2 f5,exf6,Nd4 e5,g5 exd4,exd4 Re2+,Rf2 Rxf2+,Kxf2 Qe7,dxc5 Re8,Bb2 bxc5,Re1 Qxe1+,Qxe1 Rxe1,Kxe1 Nf7,a4 dxc4,Bc3 cxb3,Bxb3 c4,Bc2 Nd6,Bxa5 g6,Bb4,Bxf5 gxf5,h4 Kf7,h5 Ke8,Kd2 Bc8,Kc3 Be6,Kd4,g6 hxg6,h6 Bg8,Ke5 Bh7,Kf6 c5,Bd2 Kf8,a5,a6 1-0
Euwe Max (NED),0,Addicks Johannes Hermanus,0,1-0,d4 Nf6,c4 d6,Nc3 Nbd7,e4 e5,Nge2 g6,g3 Bg7,Bg2,O-O exd4,Nxd4 Ne5,b3 Nc6,Bb2 Ng4,Nd5 Nge5,h3,Bxd4 c6,Ne3 Be6,Rc1 c5,Ba1 Nc6,Bxg7 Kxg7,f4 f5,exf5 gxf5,Rc2 Nd4,Rd2 Qf6,Nc2 Nxc2,Qxc2,Bxb7 h5,Qb2 h4,Qxf6+ Kxf6,g4 fxg4,f5 Bf7,hxg4 Kg5,Kh2 Rfe8,Kh3 d5,Bxd5 Re3+,Kh2 Bxd5,Rxd5,Kg1 Rxd5,cxd5 Kxg4,f6 Kg3,Rf3+ Kxf3,f7 Kg3,f8Q 1-0
Euwe Max (NED),0,Boedyn,0,1-0,d4 Nf6,c4 g6,Nc3 Bg7,e4 d6,Nge2 O-O,g3 Nbd7,Bg2,O-O Re8,d5 a5,b3 Nc5,h3 Bd7,Be3 b6,Qd2 Qc8,Kh2 Nb7,Bh6 Nh5,g4 Bxh6,Qxh6 Ng7,f4 Nc5,f5,gxf5 Bxf5,exf5 Nxf5,Qg5+ Ng7,Ne4 Nxe4,Bxe4,Qh6 1-0
Euwe Max (NED),0,De Koning Gans G,0,1-0,e4 Nf6,Nc3 c5,e5 Ng8,f4 d5,Nf3 Bg4,h3 Bxf3,Qxf3,Bb5+ Nc6,f5 Qg5,O-O Nh6,fxe6 fxe6,d4 Qe7,Bxh6,Qh5+ Kd8,Rf7 Qg5,Qf3 Be7,Nxd5 Nxd4,Qe4 Nxb5,Nxe7 Ke8,Qxb7 Kxf7,Rf1+ 1-0
Euwe Max (NED),0,Dijkstra,0,1-0,e4 e5,Nf3 Nc6,Bb5 d6,d4 Bd7,Nc3 Nf6,Bxc6 Bxc6,Qd3,Nxd4 Be7,O-O O-O,Bg5 Re8,Rae1 Bd7,h3 c6,Bc1,f4 Qa5,Nb3 Qh5,e5 dxe5,fxe5 Rxe5,Rxe5 Qxe5,Rxf6 gxf6,Qxd7 Bd6,Qg4+ Kh8,Qe2 Qh2+,Kf1 Rg8,Qf2,Be3 Qe6,Nd4 Qc4+,Qe2 Qb4,Ne4 Be5,c3 Qa5,Qc4,Nf5 Qd7,Nh6 Qd1+,Kf2 Qc2+,Nd2 Bg3+,Ke2 Re8,Qxf7 Qg6,Qxg6 hxg6,Kf3 Be5,Nf7+ Kg7,Nxe5 Rxe5,Ne4 f5,Bd4 1-0
Euwe Max (NED),0,Fick Willem,0,1-0,Nf3 f5,g3 b6,Bg2 Bb7,d3 Nf6,Bg5 e6,O-O Be7,Nc3,e4 fxe4,Nd2 Nc6,dxe4 Ne8,Bxe7 Qxe7,e5 d6,exd6,Re1 Qf7,f4 Nd4,Nde4 e5,fxe5 dxe5,Rf1 Qe7,Rxf8+ Kxf8,Qd3 Rd8,Rf1+ Kg8,Qc4+ Qe6,Qb4 h6,Qf8+,Ng5+ hxg5,Bxb7 Nc6,Ne4 Kh6,Bxc6 Qxc6,Nxg5,Nf7+ 1-0
Euwe Max (NED),0,Graves John D (USA),2292,1-0,e4 e6,d4 d5,e5 c5,c3 Nc6,Nf3 Qb6,Bd3 Bd7,dxc5 Bxc5,O-O a6,b4 Be7,Re1 d4,a3 dxc3,Nxc3 Rd8,Ne4 Nxe5,Nxe5 Qd4,Bf4 Bf6,Nxf6+ gxf6,Nxd7 Rxd7,Be4 Qxa1,Qxa1 1-0
Euwe Max (NED),0,Graves John D (USA),2292,1-0,d4 d5,c4 e6,Nc3 Nf6,Bg5 Be7,e3 a6,c5 O-O,Bd3 Nbd7,f4 Ne8,Nf3 f6,Bh4 g6,O-O b6,b4 Bb7,Rc1 c6,Qb3,a3 axb4,axb4 Qc7,e4 Qxf4,Ne5 Qxh4,Nxd7 Rf7,Nxb6 Rd8,b5 Bf8,Qa4 cxb5,Bxb5 Nc7,c6 Nxb5,Nxb5,Rxc6 Qxe4,Nc7 Bd6,Ne8 Bxh2+,Kxh2 Rxe8,Rc3,Nd7 Rb2,Nxf6+ Rxf6,Qe8+ Kg7,Qe7+ 1-0
Euwe Max (NED),0,Plukker Hans,0,1-0,e4 c5,Nf3 Nc6,d4 cxd4,Nxd4 Nf6,Nc3 d6,Be2 e6,O-O,Kh1 a6,f4 Qc7,Bf3 Na5,Nce2 Rb8,Ng3 Bd7,Re1,Nxc6 bxc6,b3 c5,Bb2 Nc6,Qe2 a5,e5 dxe5,Bxc6+,Qxe5 Rd8,Nf5 Qd5,Nxg7+ Kf8,Nh5 Qxe5,Bxe5,Bxh8 f6,Rxe6 Nxf4,Rxf6+ Bxf6,Bxf6 Rd5,Bc3,Rf1 Ke7,g3 1-0
Euwe Max (NED),0,Schelfhout Willem,0,1-0,d4 f5,g3 e6,Bg2 Nf6,Nh3 d5,O-O c6,f3 Be7,e4 fxe4,fxe4 dxe4,Nc3 O-O,Nxe4 e5,Nxf6+ Bxf6,d5 Bxh3,Bxh3,Qxd5+ cxd5,Be6+ Kh8,Bxd5 Nc6,c3 Rac8,Be3,Rad1 Ne7,Be4 Rcd8,g4 Nc8,g5 Be7,Rxf8+ Rxf8,Rd7 Rd8,Rb7 g6,Bf3 Re8,Bg4 Nd6,Rxa7 Nf5,Bxb6,a4 Rb8,a5 Ne3,Bc7 Rxb2,Bxe5+ Kg8,Be6+ Kf8,h4 Bxh4,Bd6+ Ke8,Bf7+ Kd8,Bc7+ Ke7,Bg3+ Kf6,Bxh4+,Be6+ Kf4,Rf7+ Ke4,a6 1-0
Euwe Max (NED),0,Van Gelder B Sr,0,1-0,d4 d5,c4 e6,Nc3 Nf6,Bg5 Nbd7,e3 Bb4,Nf3 O-O,Bd3,Bxc4 c5,O-O cxd4,exd4 b6,Qa4 Bxc3,bxc3 Qc7,Rfe1 Bb7,Nd2 a6,Qc2 b5,Bd3 Rac8,Re3 h6,f4 Qc6,Ne4 hxg5,fxg5 Nd5,Rg3 e5,Rf1 Nf4,dxe5 Nxd3,Nf6+,gxf6 g6,Qxd3 Qe4,Qd2 1-0
Euwe Max (NED),0,Van Hoorn Petrus,0,1-0,d4 Nf6,c4 g6,Nc3 d5,Bg5 Ne4,cxd5 Nxg5,h4 Ne4,Nxe4,Nc3 Qa5,h5 Bg7,h6 Bf6,e4 c5,e5 cxd4,Bb5+,Qxd4 O-O,Bxc6 Bxe5,Qe3 bxc6,Nf3 Bxc3+,bxc3,Ne5 Qd5,f3 f6,Ng4 Rad8,Nf2 Rd6,Rh4 Rfd8,Rd1,Rxd6 Rxd6,Rd4 Qb1+,Nd1 Rxd4,cxd4 Qb4+,Kf2,Nc3 Kf7,g4 Qb2+,Kg3 Bxa2,g5 Qb8+,Kg2 Bd5,gxf6,Ne4 Qc7,Qa3 Qe7,Qe3 g5,Qd3 Bxe4,fxe4 Kg6,d5 cxd5,exd5+ Kxh6,d6 Qd7,Qh3+ 1-0
Euwe Max (NED),0,Weenink Henri G (NED),0,1-0,d4 f5,e4 d6,exf5 Bxf5,Qf3 Qc8,Bd3 Bxd3,Qxd3 Nc6,Nf3,O-O Qd7,c4 O-O-O,Re1 Nf6,Bd2 Re8,Na3 Be7,b4,b5 Nd8,Nc2 Nh5,a4 g5,a5 g4,Ng5 d5,b6 cxb6,axb6 a6,c5 Bxg5,Bxg5 Nc6,Reb1 Qg7,Be3 Kd7,Nb4,Rxb4 Rc8,Rxa6 bxa6,b7 Rb8,Qxa6 Qe7,Bg5 Qxg5,Qd6+ Ke8,Qxb8+ Kf7,Qxf8+ Kxf8,b8Q+ 1-0
Euwe Max (NED),0,Mieses Jacques (GER),0,1-0,d4 Nf6,c4 e5,dxe5 Ng4,e4 h5,Nc3 Bc5,Nh3 Nc6,Nd5,Bg5 f6,Be3 d6,Nhf4 Bg4,Be2 Qd7,f3 Bxe3,Nxe3,Nxe6 Qxe6,O-O O-O,Nd5 Rac8,Qd2 f5,exf5 Qxf5,Rae1 Rfe8,f4 Ng6,Bd3 Qf7,Bxg6 Qxg6,f5 Qg4,f6,Qxe1 Rf8,f7+ Kh7,Qe8 Qd4+,Ne3 Ne5,Qxf8 Qxe3+,Kh1 Ng4,Qg8+ 1-0
Euwe Max (NED),0,Yates Frederick,0,1-0,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,Nc3 d6,d4,Nxd4 Bd7,Bxc6 bxc6,Qd3 O-O,Bd2 Re8,Rae1 Bf8,f4 Qb8,Bc1 Qb6,Kh1 c5,Nf3 Rad8,b3 Bb5,Nxb5,Nd2 Re6,Bb2 Nd7,Rf3 Rde8,e5 Qc6,Rh3 Rg6,Nf3,fxe5 c4,bxc4 bxc4,Qf5 c3,Bc1 Qd5,Bf4 Bd6,Qxd7 Rge6,Rg1 R8e7,Qd8+ Re8,Qh4 h6,exd6 1-0
Euwe Max (NED),0,Rubinstein Akiba K (POL),0,1-0,Nf3 d5,d4 Nf6,e3 e6,Bd3 c5,b3 Nc6,O-O Bd6,Bb2 O-O,a3 b6,Ne5 Bb7,Nd2 Qe7,f4 Rfd8,Rf3 Ne4,Rh3 f5,Bxe4 dxe4,Qh5 Bxe5,Qxh7+ Kf7,fxe5 Rh8,Qxh8 Rxh8,Rxh8 Ba6,Nf1 Qd7,Rd1 Nxe5,d5 Ng4,dxe6+ Qxe6,Rhd8,c4 Be8,R1d5 f4,h3 fxe3,Ng3 e2,Nxe2 Ne3,Rg5,Nf4 Qe7,Rxg6 Nf5,Rf6+ Kg8,Rxe8+ Qxe8,Rxf5 e3,Re5 1-0
Euwe Max (NED),0,Spielmann Rudolf (AUT),0,0-1,d4 e6,c4 d5,Nc3 Nf6,Bg5 Be7,e3 O-O,Nf3 Nbd7,Rc1,Bd3 a6,c5 Re8,h3 h6,Bf4 Bxc5,dxc5 e5,Nxe5,O-O Qa5,Bxe5 Rxe5,Na4 Qc7,Nb6 Rb8,Bb1 Qe7,Qd4 Ne4,f3 Ng3,Nxc8 Rxc8,Qg4 Ne2+,Kf2 f5,Bxf5,Bxc8 Qxc5,Qd4 Qc2+ 0-1
