Nakamura Hikaru (USA),2662,Ward Christopher (ENG),2475,1-0,d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Nge2 Ne4 6.Qc2 Bb7 7.Nf4,Bd3 f5 9.O-O Bxc3 10.bxc3 c5 11.f3 Nd6 12.e4 Nc6 13.e5,Qf2 Rc8 15.Be3 Qe7 16.Rac1 Kh8 17.Rfe1 Na5 18.Qe2 Ba6,Bf2 Qg5 20.Nh3 Qh5 21.Be3 Qh4 22.Bf2 Qh5 23.Be3 Qh4 24.Red1,f4 cxd4 26.cxd4 Rfc8 27.c5 Bxd3 28.Qxd3 bxc5 29.Qb5 Nc6,Rxc5 Ne7 31.Rxc7 Rxc7 32.d5 Nxd5 33.Ng5 g6 34.Nxf7+ Kg7 35.Nd6,Ne8+ Kh6 37.Qb4 d6 38.Nxc7 Nxd1 39.Qd2 dxe5 40.Nxe6 exf4,Nxf4 Nb2 42.Nd3+ g5 43.Nxb2 Qe4 44.Nd1 f4 45.h3 f3 46.g4 Qe2,Qd6+ Kg7 48.Qd4+ Kg8 49.Nf2 Qxa2 50.Qd8+ Kf7 51.Qd7+ Kf8 52.Qf5+,Qe4+ Kd8 54.Qxf3 a5 55.Nd3 a4 56.Qf8+ Kc7 57.Qg7+ Kc8,Qh8+ Kc7 59.Qxh7+ Kc8 60.Qh8+ Kc7 61.Qe5+ Kc8 62.Qc5+ Kb7,Qb4+ Kc7 64.Qc3+ Kd8 65.Nc1 Qe6 66.Kf2 Qb6+ 67.Ke2 Qg1 68.Kd2,Ne2 1-0
Nakamura Hikaru (USA),2662,Pert Nicholas (ENG),2500,1-0,d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Nf3 b5 6.c5 Nbd7 7.Qb3 Rb8,Be2 e5 9.O-O Be7 10.Ne1 O-O 11.Nd3 Qc7 12.f3 Re8 13.Bd2 Bd8,Qd1 a5 15.b4 e4 16.Ne1 axb4 17.Nb1 exf3 18.gxf3 Nf8 19.Nc2,Kh1 Ng3+ 21.hxg3 Qxg3 22.Rf2 Bc7 23.Qg1 Qh3+ 24.Rh2 Bxh2,Qxh2 Qxh2+ 26.Kxh2 Re6 27.Nxb4 Rh6+ 28.Kg1 Rg6+ 29.Kf2 Bh3,Bf1 Bxf1 31.Kxf1 Re8 32.Nc3 Rh6 33.Ke2 f5 34.Kd3 Ree6 35.a4,Rxa4 Rh3 37.Ra6 Rxf3 38.Rxc6 g5 39.Ncxd5 h5 40.Rc8 f4,c6 fxe3 42.Bxe3 g4 43.c7 g3 44.Rd8 g2 45.c8Q Rexe3+ 46.Nxe3,Qe6+ Rf7 48.Nbc2 1-0
Nakamura Hikaru (USA),2662,Wojtkiewicz Aleksander (USA),2570,1-0,e4 c5 2.Nf3 g6 3.d4 Bg7 4.dxc5 Qa5+ 5.c3 Qxc5 6.Na3 d6 7.Nb5,Be3 Qc6 9.Na7 Qc7 10.Nxc8 Qxc8 11.Qb3 Nd7 12.Ng5 e6 13.Rd1,Bf4 Be5 15.Be3 Nc5 16.Bxc5 dxc5 17.Qa4+ Ke7 18.Nxf7 b5,Bxb5 axb5 20.Qxa8 Kxf7 21.Rd8 Bf6 22.Rb8 Qe5 23.Rf8+ Kg7 24.O-O,Rc8 b4 26.Qa7+ Ne7 27.Rxc5 Ra8 28.Qxa8 Qxc5 29.cxb4 Qxb4,b3 Bd4 31.Qd8 e5 32.g3 Ng8 33.Qd7+ Kh8 34.Qf7 Qd2 35.a4 Bc3,Qf3 Qc2 37.Kg2 Qd2 38.Qf7 Qb2 39.Qc4 Qd2 40.Qc5 Bd4 41.Qd5,Qd7+ Kh8 43.Qd6 Qc2 44.Qd5 Kg7 45.Qb7+ Kh6 46.Qf7 Qxe4+,Qf3 Qc2 48.Qf8+ Kg5 49.h4+ 1-0
Nakamura Hikaru (USA),2662,Hennigan Michael (ENG),2400,1-0,d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Bd3 O-O 6.Nge2 Na6 7.O-O,h3 e5 9.d5 Nc5 10.Bc2 a5 11.Be3 cxd5 12.cxd5 Bd7 13.a3 a4,Qd2 Qa5 15.Bh6 b5 16.Bxg7 Kxg7 17.f4 h6 18.fxe5 dxe5 19.Rxf6,Qxh6 Qb6 21.d6 Bc6 22.Kh2 Ke6 23.Qg5 Rae8 24.Rd1 Kd7,Qg4+ Kd8 26.Nd5 Bxd5 27.Rxd5 Re6 28.Qg5+ Kd7 29.Qh6 Rfe8 30.Qg7,Qxf7+ Re7 32.Qxg6 Kc7 33.Qg8 Rxd5 34.Qxd5 Ne6 35.Nc3,Qxb5 Qf2 37.Nd5+ Nxd5 38.Qc4+ Kd8 39.Qxd5+ Rd7 40.Qg8+,Bxa4 Qf4+ 42.Qg3 Rd2 43.b4 Ra2 44.Bc6 Rxa3 45.Qxf4 exf4,b5 Rb3 47.h4 Kf6 48.h5 Rb2 49.Kg1 Kg5 50.e5 Re2 51.b6 Rxe5,b7 Re1+ 53.Kf2 Rb1 54.Bf3 Rb2+ 55.Ke1 Kf5 56.Kd1 Rb6 57.Kc2,h6 Kf6 59.h7 Kg7 60.Be4 1-0
Nakamura Hikaru (USA),2662,Cmilyte Viktorija (LTU),2480,1-0,d4 Nf6 2.Bg5 e6 3.e4 h6 4.Bxf6 Qxf6 5.Nc3 d6 6.Qd2 g5 7.Bc4,Nge2 Nc6 9.Rd1 a6 10.a4 Bd7 11.O-O Qe7 12.Qe3 Na5 13.Bd3,dxc5 dxc5 15.e5 Nc6 16.Be4 Nxe5 17.Bxb7 Rb8 18.Ne4 O-O,Bxa6 Rxb2 20.Qxc5 Qxc5 21.Nxc5 Bc8 22.Bb5 Rxc2 23.Rc1 Rxc1,Rxc1 Rd8 25.a5 Bf8 26.Ng3 Rd5 27.Nge4 Be7 28.a6 Bxa6 29.Bxa6,Bb7 fxe4 31.Bxd5 exd5 32.Nb3 Kf7 33.Rc7 Kf6 34.Kf1 Bd6,Ra7 Nc4 36.Rh7 Bf8 37.Rd7 Bd6 38.Nd4 Ke5 39.Nc6+ Kf6 40.Ke2,h3 Kf5 42.Rf7+ Kg6 43.Rb7 Kf5 44.Rb5 Ke6 45.Nd8+ Ke5 46.Nf7+,Nxg5 Na3 48.Rb7 Kc3 49.Rd7 Nc4 50.Nf7 1-0
Nakamura Hikaru (USA),2662,Del Rio Angelis Salvador G (ESP),2489,1-0,c4 Nf6 2.Nc3 c5 3.g3 g6 4.Bg2 Bg7 5.a3 Nc6 6.Rb1 a5 7.e3 e6,Nge2 d5 9.b3 d4 10.Na4 Nd7 11.exd4 cxd4 12.d3 e5 13.O-O O-O,b4 axb4 15.axb4 Ne7 16.b5 Nb6 17.Nxb6 Qxb6 18.Bd2 Bf5 19.Bb4,Nc1 Qc7 21.Re1 Nc8 22.Nb3 Nb6 23.Ba5 Bf8 24.c5 Rxa5 25.cxb6,Nxa5 Qxa5 27.Bxb7 Bb4 28.Bc6 Re7 29.Re2 Bg4 30.f3 Bc8,Qb3 1-0
Nakamura Hikaru (USA),2662,Radomskyj Peter (USA),2202,1-0,e4 e6 2.d4 d5 3.e5 c5 4.c3 Qb6 5.Nf3 Nc6 6.a3 c4 7.g3 f6 8.exf6,Bg2 Bd6 10.O-O O-O 11.Nbd2 Bd7 12.Qe2 Rae8 13.Ne5 Bc8,Kh1 Bxe5 15.dxe5 Nd7 16.f4 Nc5 17.Nf3 Nd3 18.Rb1 Nxc1 19.Rbxc1,Qc2 h6 21.Rce1 Qc7 22.Qd2 Qb6 23.g4 Ne7 24.Nd4 Nc6 25.Re3,cxd4 Bb5 27.Rf2 Rf7 28.f5 Ref8 29.Ref3 h5 30.f6 hxg4,Rg3 c3 32.bxc3 Bc4 33.h3 Qb1+ 34.Kh2 gxh3 35.Bxh3 Qh7 36.Rfg2,Rxg5+ Kh8 38.Rg7 Qh5 39.R2g6 Qxe5+ 40.Kg1 1-0
Nakamura Hikaru (USA),2662,Casella Michael (USA),2306,1-0,c4 e5 2.Nc3 Nf6 3.g3 d5 4.cxd5 Nxd5 5.Bg2 Nb6 6.d3 Be7 7.Be3,Rc1 Kh8 9.Nf3 Nc6 10.O-O f5 11.Na4 Nxa4 12.Qxa4 Bd7 13.Qc4,Nd2 Re8 15.Nb3 Nd4 16.Bxd4 exd4 17.Bxb7 Rb8 18.Bf3 Be6,Qa4 Rb6 20.Qxa7 Bxb3 21.Rxc7 Qb8 22.axb3 Rxb3 23.Qxb8 Rexb8,Rb1 g6 25.Ra1 1-0
Nakamura Hikaru (USA),2644,Bruzon Lazaro (CUB),2650,1/2-1/2,d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Nc3 b6 5.Bg5 h6 6.Bh4 Bb7 7.e3,bxc3 d6 9.Nd2 Nbd7 10.f3 Qe7 11.e4 g5 12.Bf2 O-O-O 13.Qa4,Rb1 c5 15.Be2 Rhg8 16.g4 h5 17.h3 Rh8 18.Rg1 hxg4 19.hxg4,Nb3 e5 21.d5 Nhf8 22.Kd2 Ng6 23.Rh1 f6 24.Na1 Rxh1 25.Rxh1,Rxh8+ Nxh8 27.Nc2 Bc8 28.Ne3 Nf8 29.Nf5 Bxf5 30.gxf5 Nf7,Qd1 Kc7 32.Qh1 Kd8 33.Bd1 Qb7 34.Bb3 Ke7 35.Qd1 Qa6 36.Kd3,Ba4 Qc8 38.Qb3 Nb8 39.Be3 Qh8 40.Qb5 Kd8 41.Bd1 Kc7 42.Qa4,Qc2 Qh3 44.Be2 Qh1 45.Kd2 Nd8 46.Qd1 Qxd1+ 47.Kxd1 Nf7,Ke1 Kd8 49.Bd1 Ke7 50.Kf2 1/2-1/2
Nakamura Hikaru (USA),2644,Friedel Joshua E (USA),2455,0-1,Nf3 d5 2.c4 c6 3.e3 e6 4.Qc2 Bd6 5.Nc3 f5 6.h3 Nf6 7.g4 O-O,gxf5 exf5 9.b3 Qe7 10.Bb2 Na6 11.Rg1 Bd7 12.cxd5 Nb4 13.Qb1,a3 Nc6 15.Nxd5 Nxd5 16.Bc4 Be6 17.Rxg7+ Qxg7 18.Bxg7,Qb2+ Rf6 20.O-O-O h6 21.d3 Kf7 22.e4 fxe4 23.dxe4 Rxf3,exd5 Bf4+ 25.Kb1 Bf5+ 26.Ka2 Ne5 27.d6+ Kg6 28.Be2 Rxh3 29.Qd4,Bb5 Be6 31.Qe4+ Kh5 32.Be2+ Kh4 33.d7 Bxd7 34.Rxd7 Nxd7,Qe7+ Bg5 36.Qxd7 Rf4 37.f3 Rh2 38.Qd3 Kg3 39.b4 Rf2 40.Kb1,Bd1 Bh4 42.Qg6+ Bg3 43.Bc2 h5 44.Qxh5 Rc4 45.Be4 Rd4 46.f4+,Qd5 Rfe2 48.Qxb7 Kg1 0-1
Nakamura Hikaru (USA),2644,Ganguly Surya Shekhar (IND),2579,0-1,c4 e5 2.Nc3 Nf6 3.g3 d5 4.cxd5 Nxd5 5.Bg2 Nb6 6.d3 Be7 7.Be3,Rc1 Kh8 9.Nf3 Nc6 10.O-O f5 11.Na4 Bd6 12.a3 f4 13.Bc5,b4 Qd7 15.Nc3 Bh3 16.Ne4 Bxg2 17.Kxg2 Nd5 18.Bxd6 cxd6,Qb3 Nce7 20.d4 fxg3 21.fxg3 exd4 22.Nxd4 Qg4 23.Qd3 Nf4+ 24.Rxf4,Nf2 Rxf2+ 26.Kxf2 Rf8+ 27.Kg2 Ng6 28.Rf1 Rxf1 29.Kxf1,Qc2 h6 31.Nb5 d5 32.Nd6 Nc4 33.Nxc4 dxc4 34.Kf2 b5 35.Ke3,Kd4 Qf6+ 37.Kc5 Qe5+ 38.Kc6 a6 39.Kb7 Qd6 40.Qe4 c3 41.Qc2,Qe4 c2 43.Qe8+ Kh7 44.Qe4+ Kh8 45.Qe8+ Kh7 46.Qe4+ Kh8,Kxa6 Qd6+ 0-1
