Kasparov Garry (RUS),2785,Illescas Cordoba Miguel (ESP),2640,1/2-1/2,d4 f5,Bg5 h6,Bh4 g5,e3 Nf6,Bg3 d6,h4 Rg8,hxg5 hxg5,Nc3 e6,f3 Qe7,Qd2 Nc6,O-O-O Bd7,e4 fxe4,fxe4,d5 exd5,exd5 Ne5,Re1 Kb8,Kb1 Bg7,a3 Rh8,Rxh8 Rxh8,Bxe5 dxe5,Nf3 e4,Qxg5 Rh5,Qd2 Qd6,Nd4,Bc4 Rh4,Bb3 Rg4,Re2 e3,Qxe3 Nxd5,Nxd5 Bxd4,Qe7 Qxe7,Rxe7 Bc6,Nxc7 Rxg2,Bd5 Rg1+,Ka2 Rg7,Rxg7,Nxd5 Bxg7,c4 Kc8,a4 Kd7,a5 Kd6,b4 Bd4,Kb3,Nf4 Be3,Nd3 Kc6,Ka4 Bg1,b5+ axb5+,cxb5+ Kc7,Nb4 Bf2,b6+ Kb8 /2-1/
Kasparov Garry (RUS),2785,Kamsky Gata (USA),2745,1/2-1/2,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,Re1 b5,Bb3,h3 Bb7,d3 d6,a3 Kh8,Nc3 Qd7,Bd2 Rab8,Ne2,Ng3 Ne6,c3 c5,Bc2 Bd8,Be3 Bc7,d4 cxd4,cxd4,Bxd4 Nxd4,Qxd4 Rbe8,Nf5 Re6,Rad1 Qc6,Qd2,Qg5 Ne8,Bb3 Rf6,Ne7 Qa7,Nd5 Bxd5,Rxd5 Bb6,Qd2 Nc7,Rd3 Bc5,e5 dxe5,Rxe5 Qb6,Rd7 Ne6,Bxe6,b4 Rd6,Rxd6 Bxd6,Rd5 Bb8,Ne5 Bxe5,Rxe5 h6,Qd7 Qf6,Qe7 Rd8,Qxf6 gxf6,Re7 Kg7,Ra7 Rd6,g4,gxf5 Rd3,Rxa6 Rxh3,Ra5 Kf6,Kg2 Rd3,Rxb5 Rxa3,f3 Rb3,Kg3 Kg5 /2-1/
Kasparov Garry (RUS),2785,Kramnik Vladimir (RUS),2765,0-1,d4 d5,c4 c6,Nc3 Nf6,Nf3 e6,e3 Nbd7,Bd3 dxc4,Bxc4,Bd3 Bb7,O-O a6,e4 c5,d5 c4,Bc2 Qc7,Nd4 Nc5,b4 cxb3,axb3 b4,Na4 Ncxe4,Bxe4 Nxe4,dxe6 Bd6,exf7+,f3 Qh5,g3 O-O,fxe4 Qh3,Nf3 Bxg3,Nc5 Rxf3,Rxf3 Qxh2+,Kf1 Bc6,Bg5 Bb5+,Nd3 Re8,Ra2 Qh1+,Ke2,Kd2 Qg2+,Kc1 Qxa2,Rxg3 Qa1+,Kc2 Qc3+,Kb1
Kasparov Garry (RUS),2785,Topalov Veselin (BUL),2750,1/2-1/2,e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Be2 e6,O-O,a4 Nc6,Be3 O-O,f4 Qc7,Kh1 Re8,Bf3 Na5,Bg1,Qe1 Rb8,h3 Nd7,Bh2 Nc6,Rd1 Nxd4,Rxd4 b5,axb5,e5 f5,exd6 Bxd6,Nd5 Qa7,Rd1 b4,Bg1 Qa5,Bh5,Qg3 Kf7,Bf3 Bf8,Rfe1 Bg7,Ne3 Kf8,Nc4 Qc7,Nd6,Bd4 Bxd4,Rxd4 Nf6,Red1 Ba6,Qh4 Nd7,Qe1 e5,fxe5 Nxe5,Qg3 Nxf3,gxf3 Ra8,Qf4 Be2,R1d2 Ra1+,Kg2 Bf1+,Kg3 Ba6,Rd1 Rxd1,Rxd1 Qxc2,Qd4 Kg8,Qd5+,Qd4+ /2-1/
Kasparov Garry (RUS),2785,Anand Viswanathan (IND),2735,0-1,Nf3 Nf6,c4 g6,Nc3 Bg7,e4 d6,d4 O-O,Be2 e5,Be3 Ng4,Bg5 f6,Bc1 Nc6,O-O f5,Bg5 Bf6,Bxf6 Nxf6,exf5,d5 Ne7,Qd2 Kg7,Nh4 Bd7,f4 exf4,Qxf4 Nf5,Nxf5+,g4 Bd7,g5 Ng4,Qxf8+ Qxf8,Rxf8 Rxf8,Bxg4 Bxg4,Nb5 Rf4,Nxc7 Rxc4,Ne8+ Kf8,Nf6 Bf5,Re1 Rc2,Re8+,Rh8 Rxb2,Rxh7+ Kf8,h4 a5,h5 gxh5,Nd7+ Bxd7,Rxd7 Rxa2,Rxd6 Rd2,Rd8+ Kg7,d6 b5,Kf1 a4,Ke1,d7 b4,Rb8 Rxd7,Rxb4 Ra7 0-1
Kasparov Garry (RUS),2785,Polgar Judit (HUN),2665,1/2-1/2,e4 c5,Nf3 e6,c3 Nf6,e5 Nd5,d4 cxd4,cxd4 d6,Bc4,Bb3 Nc6,exd6 Bxd6,O-O O-O,Nc3 Nd5,Re1 b6,Nxd5,h3 Bf5,Bg5 Qd7,Bxd5 Bh2+,Kxh2 Qxd5,Qb3 Qd6+,Kg1 h6,Bh4 Be6,Qd3 Nb4,Qd2 Rfc8,Bg3 Qf8,d5,a3 Bxf3,Qxb4 Qxb4 /2-1/
Kasparov Garry (RUS),2785,Topalov Veselin (BUL),2750,1/2-1/2,e4 c5,Nf3 e6,c3 d5,exd5 exd5,d4 a6,Bf4 Nc6,Be2,O-O Be7,dxc5 Bxc5,Nbd2 O-O,Nb3 Bb6,Nfd4 Ne4,f3 Nd6,Kh1 Qf6,Qc1 Re8,Bd3 h6,Be3 Bd7,Bg1 Ne5,Bc2 Ndc4,Nd2 Rac8,Re1 Nd6,Nf1 Nec4,Rxe8+ Rxe8,b3 Na5,Qd2 Bc7,Re1 Rxe1,Qxe1 Nc6,Qd1 g6,Ne3,Qe1 h5,Bf2 Nb5,Bh4 g5,Nxb5 axb5,Bf2 Be6,Nf1,Qe3 h4,Qd3 h3,Ng3 hxg2+,Kxg2 Ne5,Qh7+ Kf8,Bf5 Nxf3,Bxe6 Nh4+,Kf1 Qxe6,Bc5+ Ke8,Qg8+ Kd7,Qxg5 Qh3+,Ke2 Qxh2+,Bf2 Bxg3,Qxg3 Qxg3,Bxg3 Nf5,Bh2 Ne7,Kd3 Nc6,c4 Nb4+,Kd4 bxc4,bxc4 Kc6,cxd5+,Ke5 b5,Kf5 Kc5,Bg3 Kc4,Bd6 Kd4,a3 Kd3,Bf8,Bc5 Nd7,Be7 Kd4,Bb4 Kc4,Bd6 Kb3,Kg5 Nb6,Kf6,Bf8 Nxa3,Kxf7 Nc2,Ke6 Kc4,Kd7 Nd4,Be7 Kd5,Kc7 Nc6,Kb6 Nd4,Bc5 /2-1/
Kasparov Garry (RUS),2785,Anand Viswanathan (IND),2735,1/2-1/2,c4 e5,Nc3 Nf6,Nf3 Nc6,g3 Bb4,Bg2 O-O,O-O Re8,d3,bxc3 e4,dxe4 Nxe4,Qc2 d6,Nd4 Qe7,Rd1 Bd7,f3,e4 Na5,Qe2 f5,Ba3 fxe4,fxe4 Rad8,Rf1 Nc6,Rae1,Bc1 Ne5,Nf5 Qe6,Bg5 Rc8,Qh5 Qg6,Qh4 Be6,Ne7+,Bxe7 Bxc4,Rf5 Re8,Bg5 Be6,Rff1 Bc4,Rf5 Be6,Ref1 h6,Be3 Bxf5,exf5 Qg4,Bd5+ Kh7,Qxg4 Nxg4,Bd4,Bf3 Nd3,h4 Ne5,Bd1 c5,Be3 Nd5,Bd2 Nc4,Re1,Bxe1 Nde3,Be2 d5 /2-1/
Kasparov Garry (RUS),2785,Anand Viswanathan (IND),2735,1/2-1/2,e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Be2 e5,Nb3,O-O O-O,Kh1 b5,a4 Bb7,Nd5 bxa4,Rxa4 Bc6,Ra3,Na5 Nf6,Nxc6 Nxc6,Bc4 Nd4,Rh3 g6,Qd2 Nf5,Nxf6+ Bxf6,Bd5 h5,Bxa8 Qxa8,Ra3 Rc8,c3 Qb7,Qd3,Rd1 d5,Ra5 d4,cxd4 exd4,b4 Nh4,f3 Qxb4,Rxa6,Qxa6 Bg7,Qd3 Nf5,Bf4 Qb2,g3 Kh7,Rd2 Qb7,Qe4,Qd3 Qb7,Qe4 Qb5,Kg1 Qa5,Qd3 Ne7,Rd1 Nd5,Bd2,Re1 Qd7,Kg2 Qa7,Kg1 Qa2,Re2 Qa1+,Re1 Qa4,Rc1,g4 Qa5,Re1 Qc5,h3 Bf6,f4 h4,Qf3 Qb5,g5,Re7 Qb1+,Qf1 Qf5,Qe1 Qxh3,Rxf7 Qg4+,Kh2 h3,Qf1 Ne4,Be1 d3,Qxh3+ Qxh3+,Kxh3 d2 /2-1/
Kasparov Garry (RUS),2785,Kramnik Vladimir (RUS),2765,1/2-1/2,d4 Nf6,c4 g6,Nc3 Bg7,e4 d6,h3 O-O,Bg5 Na6,Bd3 e5,d5 c6,Nge2 Nc5,Bc2 cxd5,cxd5 a5,O-O Bd7,a3 a4,Qd2 Qb6,Rab1 Rfc8,Ng3 Qd8,Bh6 Bxh6,Qxh6 Qf8,Qe3
Kasparov Garry (RUS),2785,Topalov Veselin (BUL),2750,1/2-1/2,e4 e5,Nf3 Nc6,d4 exd4,Nxd4 Bc5,Nxc6 Qf6,Qd2 dxc6,Nc3 Ne7,Qf4 Ng6,Qxf6 gxf6,Bd2 Rg8,Na4 Bd6,O-O-O,Nc3 O-O-O,g3 Bg4,Be2 Ne5,Bf4 Bh3,Bh5 Bc5,Rxd8+,Nd1 Bg2,Re1 Nf3,Re2 Ng1,Bg4+ Kb8,Rd2 Rxd2,Kxd2 Bxe4,Nc3 Bg2,Be3 Be7,Bh5 Nf3+,Ke2 Ng1+ /2-1/
Kasparov Garry (RUS),2785,Dreev Alexey (RUS),2645,0-1,c4 c6,e4 d5,exd5 cxd5,d4 Nf6,Nc3 Nc6,Bg5 Be6,a3,f3 Be6,c5 g6,Bb5 Bg7,Nge2 O-O,O-O Bf5,b4,Ba4 h6,Be3 Ne8,Qd2 Kh7,Ng3 e6,Nge2 g5,Bc2,Qxc2+ f5,Rab1 Nf6,a4 Qe8,Bf2 Qg6,b5 Na5,bxa6,Rb5 Nd7,Rfb1 Nb8,Na2 Nbc6,Nb4 Ra7,Nd3 f4,Qd1 Rf7,Nb2 Ra8,h3 h5,Qd3 Ra7,h4 g4,Qxg6+ Kxg6,Nd3 Bh6,Be1 Nc4,Ra1 gxf3,gxf3 Kf5,a5 Rg7+,Kh1,Bc3 Ne3,Rg1 Rxg1+,Nxg1 Ra7,Ne2 Nc4,Kg2 N4xa5,Bxa5 Nxa5,Ne5 Nc6,Nxc6 bxc6,Rb6 Rc7,Kf2 Bg7,Ke1,Kd2 Bxh4,Rb8 Bf6,Rf8 h4,Ng1 Kg6,Kd3 Ra7,Nh3,Ke2 Kf5,Nxf4 Kxf4,Rxf6+ Kg5,Rxe6 h3,Kf2 Ra2+,Kg1 h2+,Kh1 Kf4,Rf6+ Kg3,Rg6+ Kh3,Rh6+ Kg3,Rg6+,Rxc6 Kg3,Rg6+ Kf3,c6 Rc2,Rh6 Ke4,Rh4+ Kd3,Rxh2 Rxc6,Rh4 Rc2,Kg1 Re2,Kf1 Re4,Rh2 Kxd4,Rd2+
Kasparov Garry (RUS),2785,Kramnik Vladimir (RUS),2765,1/2-1/2,e4 c5,Nc3 Nc6,Nge2 Nf6,d4 cxd4,Nxd4 d6,Bg5 e6,Qd2,O-O-O h6,Be3 Be7,f3 Nxd4,Bxd4 b5,Kb1 Rb8,Qe3,Na4 Qc7,b3 O-O,Bd3 e5,Bb2 Bd7,Bxa6 Ra8,Qe2,bxa4 Nd7,Qc4 Nc5,Bb5 Qa5,c3 bxc3,Bxc3 Qa7,Rc1 Nxa4,Qxa4 Qxa4,Bxa4 Rxa4,Rc2 f5 /2-1/
Kasparov Garry (RUS),2785,Kramnik Vladimir (RUS),2765,0-1,c4 c5,Nf3 Nc6,Nc3 Nf6,e3 e6,d4 d5,cxd5 exd5,Bb5,Nxd4 Bd7,O-O Bd6,Nf3 a6,Be2 Be6,a3 O-O,b4,Bb2 Rfe8,Nd4 Be5,Nxc6 bxc6,Na4 Bxb2,Nxb2 c5,bxc5 Qxc5,Nd3 Qd6,Nf4 Bf5,Bf3 Rad8,Qd4 Be4,Be2,Bf3 Be4,Be2 Bf5,Qb4 d4,Qxd6 Rxd6,Rfd1 g5,Nh5,Bxh5 d3,Rd2 g4,f3 gxf3,Bxf3 Rxe3,Rc1 Re5,Kf2 Kg7,Rc4 Ra5,Rc3 Rb5,h4 h6,Ke3 a5,Kf2 Rd4,g3 Re5,Rc7 Ra4,Rc3 Bg6,Rb3 Rc4,g4 Rc2,Rb2 Rxd2+,Rxd2 f6,Kg3 Rc5,Kf4 Rc3,Rb2 Rxa3,Rb7+ Kf8,Rd7,Ke3 f5,h5 Be8,Rxd3 fxg4,Be4 Bxh5,Rd6 Kg7,Rd7+ Kf6,Rd6+ Kg5,Bc2 Ra3+,Kf2 g3+,Kg1 Bf3 0-1
Kasparov Garry (RUS),2785,Milos Gilberto (BRA),2605,1/2-1/2,e4 c5,Nf3 e6,d4 cxd4,Nxd4 Nc6,Nc3 Qc7,Be3 a6,Bd3,O-O Ne5,h3 Bc5,Kh1 d6,f4 Ng6,Qe1 O-O,f5 Ne5,Qh4 Bd7,g4 Qb6,g5 Nh5,Qxh5 Bxd4,Bxd4 Qxd4,f6,fxg7 Kxg7,Qh6+ Kg8,Qf6 Qe3,Kh2 Nd7,Qh6 Ne5,Qf6 Nd7,Qh6 Ne5,Qf6 /2-1/
Kasparov Garry (RUS),2785,Akopian Vladimir (ARM),2630,1/2-1/2,d4 d5,c4 c6,Nf3 Nf6,Nc3 e6,e3 Nbd7,Bd3 dxc4,Bxc4,Bd3 Bb7,O-O a6,e4 c5,d5 c4,Bc2 Qc7,dxe6 fxe6,Nd4 Nc5,Qe2 Bd6,f4 e5,Nf5 O-O,Nxd6 Qxd6,fxe5,Rf5 Qc7,Bg5 Nfxe4,Rxf8+ Rxf8,Nxe4 Qe5,Nf6+,Bxh7+ Kxh7,Qh5+ Kg8,Qg6+ /2-1/
Kasparov Garry (RUS),2785,Lautier Joel (FRA),2620,1/2-1/2,d4 Nf6,c4 e6,Nf3 b6,g3 Ba6,b3 Bb4+,Bd2 Be7,Bg2,Bc3 d5,Nbd2 Nbd7,O-O O-O,Re1 c5,e4 dxc4,Nxc4,e5 Nd5,Bd2 Rc8,Qe2 b5,Na5 Ba8,Qxb5 cxd4,Nxd4,Qa6 Nc7,Qe2 Bxg2,Kxg2 Nxe5,b4 Rd5,Bc3 Qa8,Kg1 Bf6 /2-1/
Kasparov Garry (RUS),2785,Computer \,N/A,1-0,Nf3 d5,d4 c6,c4 e6,Nbd2 Nf6,e3 c5,b3 Nc6,Bb2 cxd4,exd4,Rc1 O-O,Bd3 Bd7,O-O Nh5,Re1 Nf4,Bb1 Bd6,g3 Ng6,Nxd7 Qxd7,Nf3 Bb4,Re3 Rfd8,h4 Nge7,a3 Ba5,b4,c5 Re8,Qd3 g6,Re2 Nf5,Bc3 h5,b5 Nce7,Bd2 Kg7,a4,a5 a6,b6 Bb8,Bc2 Nc6,Ba4 Re7,Bc3 Ne5,dxe5 Qxa4,Qxd4 Qd7,Bd2 Re8,Bg5 Rc8,Bf6+ Kh7,c6 bxc6,Qc5,Rb2 Qb7,Rb4 1-0
"Kasparov, Garry",2785,"Lurie, Michael",2070,0-1,c4 Nf6,Nc3 d5,cxd5 Nxd5,Nf3 g6,e4 Nxc3,bxc3 Bg7,Ba3,Bc4 c5,O-O Qc7,Qe2 Bg4,h3 Bxf3,Qxf3 Nc6,Qe2 Qa5,Bb2 Rfd8,f4 b5,Bd5 c4,Kh1 Rac8,a4 e6,Bxc6 Rxc6,Ba3 Rc7,e5 Rcd7,Bd6 Bf8,Rfb1 Qc6,Rb2 Rxd6,exd6 Rxd6,Rxa7 Rd3,Kh2 Qc5,Rab7 Qf5,Qf2 e5,R7b4,Rxc4 f3,Rd4 Qe5+,g3 Rxd4,cxd4 Qa5,h4 h5,Rc2,Rb2 Qa1,Rc2 Qd1,Rb2 Qc1,Ra2 Qb1 0-1
"Kasparov, Garry",2775,"Volzhin, Alexander",2485,0-1,e4 c5,Nc3 Nc6,f4 e6,Nf3 Nge7,Bb5 a6,Bxc6 Nxc6,O-O d5,exd5 exd5,Re1+ Be7,Ne5 O-O,Nxc6 bxc6,d3 Rb8,Na4 Bf5,Be3 d4,Bc1 Bd6,Nxc5 Bxc5,Re5 Qd7,Rxc5 Bg4,Qe1 f6,b3 Rfe8,Qf1 Re2,Ba3 Rbe8,h3 Bxh3,gxh3 R2e3,Rh5 g6,Rh4 Rg3+,Kh1 Qd5+ 0-1
"Kasparov, Garry",2785,"Sheransky, A",2000,0-1,e4 e6,d4 d5,exd5 exd5,Nf3 Nf6,Bd3 Be7,h3 Nc6,a3 Ne4,c4 Bf5,O-O dxc4,Bxc4 O-O,d5 Na5,Ba2 c5,Re1 c4,Kxf2 Bc5+,Re3 Bxe3+,Kxe3 Re8+,Kf2 Qxd5,Kg1,Kh1 b5,Qf1 Bd3,Qg1 Nc6,Nb1 Nd4,Nxd4 Qxd4,Nc3,Kxg1 Re1+,Kf2 Rde8,Nxb5 0-1
"Kasparov, Garry",2785,"Kreizberg, Michael",2245,0-1,d4 d5,c4 c6,Nf3 e6,Qc2 f5,Bf4 Nf6,e3 Be7,Nc3 O-O,g4 b5,cxd5 cxd5,gxf5 exf5,Ne5 Be6,Rg1 Ra7,Bd3,Kf1 Rc7,Qe2 Bf6,Qh5 Qc8,Ne2 Nc6,Rd1 Ne7,f3 Nc6,Nxc6 Bf7,Qh6 Kh8,Rxg7 Bxg7,Be5 Be8,Nf4 Nf6,Qg5,Bxf5 Bd7,Bd3 Ne8,Qh5 Bf5 0-1
