Wilhelm Steinitz,?,George Henry Mackenzie,?,1/2-1/2,e4 e5,Nc3 Nc6,f4 exf4,d4 Qh4+,Ke2 d5,exd5 Qe7+,Kf3 Qh4,Ke2 Qe7+,Kf3 Qh4,Ke2 Qe7+
Wilhelm Steinitz,?,Jacob Elson,?,1/2-1/2,e4 e6,e5 d5,exd6 Bxd6,d4 Nc6,f4 Nf6,Nf3 O-O,c3 Nd5,g3 b6,Bd3 Bb7,O-O Nce7,Ng5 h6,Ne4 Rc8,Qe2 c5,dxc5 Bxc5+,Nxc5 Rxc5,Nd2 Nf6,Nf3 Qd5,Be3 Rcc8,Rad1 Qxa2,Ra1 Bxf3,Rxa2 Bxe2,Bxe2 Rc7,Rfa1 Nfd5,Bd2 a5,Kf2 Rd8,Ra4 Nb4,Be3 Nbd5,Rd1 Rcd7,Bc1 Nf6,Re1
Wilhelm Steinitz,?,Franklin Knowles Young,?,1/2-1/2,e4 e5,f4 exf4,Nf3 g5,Bc4 g4,Ne5 Qh4+,Kf1 Nh6,d4 f3,Nc3 fxg2+,Kxg2 Qh3+,Kg1 Nc6,Bf1 Qh4,Bf4 d6,Bg3 Qg5,Nc4 Bg7,Bf2 f5,Nd5 O-O,Nxc7 Rb8,c3 g3,hxg3 Ng4,Qd2 f4,gxf4 Qe7,Nd5 Qxe4,Bg2 Qg6,Re1 Be6,Nde3 Rxf4,Bg3 Rxd4,cxd4 Bxd4,Rh4 h5,Rxg4 Qxg4,Bf2 Qf4,Nd5 Qxf2+,Qxf2 Bxf2+,Kxf2 Rf8+,Kg3 Nd4,Nxd6 Rd8,Ne4 Kg7,Nec3 b6,Nf4 Bf7,Kh4 Kh6,Re5 Rg8,Bd5 Rg4+
Wilhelm Steinitz,?,Walter Penn Shipley,?,1/2-1/2,e4 e5,Nf3 Nc6,Bc4 Bc5,b4 Bxb4,c3 Ba5,d4 exd4,O-O dxc3,Qb3 Qf6,e5 Qg6,Nxc3 Nge7,Ne2 b5,Bxb5 Rb8,Nf4 Qe4,Nd3 Qd5,Bxc6 Rxb3,Bxd5 Rxd3,Bc4
Wilhelm Steinitz,?,James Francis Magee,?,1/2-1/2,e4 e5,Nc3 Nf6,f4 d5,d3 Bb4,fxe5 Nxe4,dxe4 Qh4+,Ke2 Bg4+,Nf3 Bxc3,Qxd5 Qe1+,Kd3 Bxf3,bxc3 Nc6,gxf3 Rd8,Qxd8+ Nxd8,Kc4 Qf2,Ba3 Qxc2,Bb4 Nc6,a3 Nxe5+,Kd4 Nxf3+,Ke3 Ng5,Bd3 Qa4,Rhg1 Ne6,Rab1 a6,Bc4 c5,Bxe6 cxb4,Rxb4 Qc6,Bd5 Qxc3+,Kf2 O-O,Rxb7 Qxa3,Rgb1 g6,Kg2 h5,Rf1 Kg7,Rfxf7+ Rxf7,Rxf7+ Kh6,Rf2 Qc1,Ra2 a5,Rf2 Qd1
Wilhelm Steinitz,?,John Welsh Young,?,1/2-1/2,e4 e5,f4 d5,exd5 e4,Nc3 Nf6,Qe2 Bg4,Qe3 Bd6,h3 Bd7,d3 O-O,dxe4 Re8,e5 Bb4,Qf3 Bf5,Bd3 Bxd3,cxd3 Nxd5,Ne2 Nc6,O-O Nd4,Qxd5 Nxe2+,Kh2 Nxc3,Qxd8 Raxd8,bxc3 Bxc3,Rb1 b6,Rf3 Rd5,Rb3 Bd4,Be3 c5,Bxd4 Rxd4,Kg1 Red8,g3 c4,dxc4 Rxc4,Rfd3 Rdc8,Rd2 Kf8,Kf2 Rc2,Ke2 R8c3,Rxc3 Rxc3,Rd3 Rc2+,Rd2 Rc3,Rd3 Rc2+,Rd2 Rc3,Rd3 Rc4,Ke3 a5,f5 b5,Rd5 Rb4,Rd7 Ke8,Rb7 a4,e6 fxe6,fxe6 Rb2,Kd4 Rxa2,Rxb5 Ra1,Ke5 a3,Rb8+ Ke7,Rb7+ Ke8,Rb8+ Ke7,Rb7+ Kd8,e7+ Ke8,Ke6 Re1+,Kd6 a2,Rb8+ Kf7,Rf8+ Kg6,Ra8
Wilhelm Steinitz,?,Hermann G Voigt,?,1/2-1/2,e4 c5,Nf3 Nc6,Nc3 a6,d4 cxd4,Nxd4 e6,g3 g6,Nxc6 bxc6,e5 d5,exd6 Qxd6,Qf3 Bb7,Bd2 Bg7,O-O-O Qb4,a3 c5,Qe2 Qb6,Rg1 Rd8,Na4 Qd6,Qc4 Qd4,Qxd4 Bxd4,Be3 Bc6,Nxc5 Bxb2+,Kxb2 Rxd1,f4 Ne7,Bxa6 Rxg1,Bxg1 O-O,Nb3 Rb8,Bd3 Ba4,Bd4 Nd5,Ka2 h5,Nc5 Bc6,Be5 Ra8,Kb2 Ne3,Bd4 Nd5,Bc4 f6,Bb3 Kf7,a4 Ke7,Ka3 h4,Ne4 hxg3,hxg3 Nxf4,Bc5+ Kd8,Bb6+ Ke7,Bc5+ Kd8
