Jose Raul Capablanca,?,Miguel Angel Gelly,?,1-0, e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Bxc3, bxc3 Ne7 9. Nh4 c6 10. Bc4 Be6 11. Bxf6 gxf6 12. Bxe6 fxe6 13. Qg4+ Kf7, f4 Ng6 15. f5 exf5 16. Rxf5 Nf4 17. Rf1 Rg8 18. Qf3 Ke6 19. g3 Kd7, Kh1 Ne6 21. Qh5 Ng5 22. Rxf6 Kc7 23. Ng2 Qe8 24. Qh6 Rg6 25. Rxg6 Qxg6, Qxg6 hxg6 27. Rf6 Nh3 28. Ne3
Jose Raul Capablanca,?,Carlos Portela,?,1-0, e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Ne7, Nh4 Kh8 9. Bc4 c6 10. f4 Bc5+ 11. Kh1 Ng4 12. f5 Nf2+ 13. Rxf2 Bxf2, f6 gxf6 15. Bxf6+ Kg8 16. Nf5 Bxf5 17. exf5 Qd7 18. Qg4+ Ng6 19. Qh5 Be3, fxg6 h6 21. Nd5 cxd5 22. Bxd5 Rac8 23. Rf1 Rxc2 24. gxf7+ Rxf7 25. Qg6+ Kf8, Bxf7
Jose Raul Capablanca,?,Ricardo Illa,?,1-0, e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Ne7, Nh4 Bxc3 9. bxc3 Ng6 10. Nxg6 fxg6 11. Bc4+ Kh8 12. f4 exf4 13. Rxf4 h6, Rh4 Qe8 15. Qd2 Be6 16. Bxh6 Bxc4 17. Bg5+ Kg8 18. Bxf6 Rxf6 19. dxc4 c6, Qd3 Qe5 21. Qh3 Kf7 22. Rb1 Qc5+ 23. Kh1 Re8 24. Rh7 Qb6 25. Qd7+ Re7, Rxg7+ Kxg7 27. Qxe7+ Kh6 28. Rg1 Rf2 29. g4 Rxh2+ 30. Kxh2 Qf2+ 31. Rg2 Qf4+, Kh3 Qf3+ 33. Kh4 Qf4 34. Kh3 Qf3+ 35. Kh2 Qf4+ 36. Kg1 Qc1+ 37. Kf2 Qd2+, Kf3
Jose Raul Capablanca,?,Guillermo van Rees,?,1-0, e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. O-O Bc5 5. c3 d6 6. d4 Bb6 7. Bg5 O-O, d5 Ne7 9. Nh4 Nxe4 10. Qh5 Nxg5 11. Qxg5 h6 12. Qh5 Qe8 13. Nd2 f5, Qxe8 Rxe8 15. g3 Rf8 16. Kg2 Bd7 17. Rae1 Kh8 18. Nhf3 c6 19. dxc6 Bxc6, h4 e4 21. Nd4 Ng6 22. Nxc6 bxc6 23. Be2 d5 24. h5 Ne5 25. f4 Nd7 26. Rd1 Nf6, b4 a5 28. b5 c5 29. a4 Rad8 30. Rfe1 Rfe8 31. Bf1 Nxh5 32. Kh3 e3 33. Nf3 d4, cxd4 cxd4 35. Ne5 Kh7 36. Bc4 Nf6 37. Bf7 Ne4 38. Bxe8 Nf2+ 39. Kg2 Rxe8, Rb1 d3 41. Nc4 d2 42. Nxb6 dxe1=Q 43. Rxe1 Nd3 44. Re2 Nc1 45. Re1 Nb3, Nc4 e2 47. b6 Nc5 48. Kf3 Nxa4 49. Rxe2 Rb8 50. Re6 Nc5 51. Re5 Nb3, Ke3 a4 53. Rb5 Kg8 54. b7 Kf8 55. Ne5 a3 56. Rxb3 a2 57. Ra3 Rxb7, Rxa2 Rb3+ 59. Kf2 g5 60. Ra7 Rb2+ 61. Ke3 Rb3+ 62. Nd3 Rb5 63. Rh7 Rb6, Nc5 Rc6 65. Kd4 Kg8 66. Rd7 g4 67. Rd5 Rf6 68. Ke5 Kg7 69. Ne6+ Kg6, Rd6 Kf7 71. Ng5+
Jose Raul Capablanca,?,Julio Lynch,?,1-0, e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O d6 6. Nd5 Bc5 7. d4 exd4, Nxd4 Bd7 9. Nf5 Rg8 10. Bg5 Bxf5 11. exf5 Kf8 12. b4 Bd4 13. c3 h6, Bh4 Bb6 15. Bxc6 bxc6 16. Nxf6 gxf6 17. Qh5 Rh8 18. Rfe1 a5 19. a3 d5, Rad1 axb4 21. axb4 c5 22. Qf3 c6 23. b5 Ra4 24. bxc6 Rxh4 25. Rxd5 Qb8, g3 Ra4 27. Rd7 Ra7 28. Qh5 Rxd7 29. cxd7 Kg7 30. Re7 Rf8 31. Qg6+ Kh8, Qxh6+ Kg8 33. Re4
Jose Raul Capablanca,?,Benito Higinio Villegas,?,1-0, d4 d5 2. e3 Nf6 3. Nd2 e6 4. Bd3 c5 5. Ngf3 Nc6 6. O-O Bd7 7. b3 Rc8, a3 cxd4 9. exd4 Bd6 10. c4 O-O 11. c5 Bb8 12. Bb2 g6 13. b4 Nh5 14. Re1 Qf6, b5 Ne7 16. a4 Nf4 17. Bf1 g5 18. Ne5 Bxe5 19. Rxe5 Nfg6 20. Re1 Nf5, Nf3 h6 22. Ne5 Rfd8 23. Nxg6 fxg6 24. Qd2 Rf8 25. a5 Rf7 26. a6 bxa6, Rxa6 Rb8 28. Ra5 Be8 29. Rea1 Rbb7 30. Bc3 g4 31. c6 Rbc7 32. Qf4 h5, Bd2 Qd8 34. Bb4 Nh4 35. Qe5 Rf3 36. Rxa7 Rxa7 37. Rxa7 Bf7 38. c7 Qc8, gxf3 Nxf3+ 40. Kg2 Nxe5 41. dxe5 Be8 42. b6
Jose Raul Capablanca,?,Jorge Nollmann,?,1-0, d4 d5 2. c4 c5 3. dxc5 d4 4. b4 a5 5. Bb2 axb4 6. Nf3 Nc6 7. Nxd4 Nf6, g3 e5 9. Nxc6 Qxd1+ 10. Kxd1 bxc6 11. Bg2 Bb7 12. Nd2 Nd7 13. e3 Nxc5, Ke2 f6 15. Rhd1 Na4 16. Rab1 Rd8 17. Ba1 Ba8 18. Nb3 Be7 19. Na5 Rc8, f4 O-O 21. Rd7 Bd8 22. Rxb4 c5 23. Rxa4 Bxg2 24. Ra7 Bc7 25. Nb3 exf4, gxf4 Rfe8 27. Kf2 Bc6 28. Ra3 Re4 29. Nd2 Re7 30. R3a6 Be8 31. Ra8 Bb8, Rb6 Bxf4 33. Rxc8 Bxe3+ 34. Ke2 Bd4+ 35. Kf3 Bxa1 36. Ne4 Be5 37. Nd6 Bxd6, Rxd6 Kf7 39. Rxc5 Ra7 40. Rd2 g5 41. h4 gxh4 42. Rh5 Bc6+ 43. Kg4 Kg6, Rc5 h5+ 45. Kxh4 Bf3 46. Rb5 Ra4 47. Kg3 Bc6 48. Rc5 Ra3+ 49. Kh2 Bf3, Rb5 Bg4 51. Rb3 Ra4 52. Rc3 Be6 53. c5 Bxa2 54. c6 Be6 55. c7 Ra8 56. Rd8
Jose Raul Capablanca,?,Rolando Illa,?,1-0, d4 d5 2. e3 Bf5 3. c4 e6 4. Qb3 b6 5. Nc3 Nf6 6. Nf3 Be7 7. Ne5 O-O 8. Bd2 c5, dxc5 bxc5 10. cxd5 exd5 11. Qb7 Nbd7 12. Nc6 Qe8 13. Qxa8 Qxa8 14. Nxe7+ Kh8, Nxf5 d4 16. exd4 g6 17. Ng3 cxd4 18. Nce2 Re8 19. O-O-O Qd5 20. Kb1 Rb8, Bc3 dxc3 22. Rxd5 Rxb2+ 23. Kc1
Jose Raul Capablanca,?,Maria Teresa Alonso,?,1-0, e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. d4 Bg4 6. dxe5 dxe5 7. Qxd8+ Rxd8, Nfd2 Nf6 9. f3 Be6 10. b3 Bc5 11. Bb2 Nd7 12. Nc3 O-O 13. Nd1 f5 14. Ke2 Rf6, Ne3 f4 16. Nec4 Rg6 17. Kf1 Rh6 18. h4 Rh5 19. Ke2 Bf7 20. Na5 Rh6, Ndc4 Re8 22. Rad1 Bxc4+ 23. Nxc4 Bd6 24. Ba3 c5 25. Rd2 Rg6 26. Kf2 h5, Rhd1 Ree6 28. Na5 Kh7 29. c4 Rg3 30. Nb7 Reg6 31. Kf1
Jose Raul Capablanca,?,Alfredo Anaya,?,1-0, d4 d5 2. Nf3 e6 3. e3 c5 4. Nbd2 Nf6 5. Bd3 Nc6 6. O-O Qc7 7. b3 Bd7, Bb2 b6 9. Ne5 Bd6 10. f4 cxd4 11. exd4 Nb4 12. c4 Nxd3 13. Nxd3 O-O, Rc1 Qb7 15. c5 Be7 16. a4 a5 17. Nf3 Rab8 18. Ba3 Rfc8 19. Nfe5 bxc5, Bxc5 Bxc5 21. Nxc5 Qa7 22. Ncxd7 Nxd7 23. Nc6 Rxc6 24. Rxc6 Qb7 25. Qc2 Qxb3, Qxb3 Rxb3 27. Ra6 Rb4 28. Ra8+ Nf8 29. Rc1
