Spassky Boris V (FRA),2548,Reshko Aron G (RUS),0,1-0,e4 c6,Nc3 d5,Nf3 Bg4,h3 Bxf3,Qxf3 Nf6,e5 Nfd7,Qg3,Be2 Qc7,f4 a6,b4 c5,b5 c4,Rb1 d4,Ne4 axb5,O-O Rxa2,d3 Rxc2,Bd1 Ra2,f5 Nxe5,fxe6 f6,Rxf6,Nxf6+ Kd8,Nd5 Qd6,Bg5+ Kc8,Bg4 Nxg4,e7 Bxe7,Qxg4+ Nd7,Nxe7+ Kc7,Bf4 Ne5,Qg7 Kb6,Bxe5 Qf6,Bxd4+ 1-0
Spassky Boris V (FRA),2548,Olafsson Fridrik (ISL),2452,1-0,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,Re1 b5,Bb3,c3 O-O,h3 Na5,Bc2 c5,d4 Bb7,d5 Bc8,Nbd2 c4,Nf1 Nb7,g4 h5,gxh5 Bxh3,N3h2 Nh7,Ne3 Bg5,Qf3,Kh1 Bf4,Nf5 Bxc1,Raxc1 Bxf5,exf5 Qf6,Rg1 Nc5,Rg2 Qh6,Rcg1 Nf6,Ng4 Nxg4,Rxg4 Kh8,Rxg7 e4,Qg4,Rg5 Rae8,Qf4 Nf6,R1g2 Nxd5,Rg8+ Kh7,R2g7+,Rxg7+ Kxg7,f6+ Nxf6,Qg5+ Kh7,Qxf6 Re5,Bxe4+ 1-0
Spassky Boris V (FRA),2548,Simagin Vladimir P (RUS),0,1-0,d4 d5,c4 c6,Nf3 Nf6,Nc3 g6,Bf4 Bg7,e3 O-O,h3 c5,Be2 Nc6,O-O cxd4,exd4 Be6,c5 Ne4,Rc1 Bf5,Na4,Be3 Bg6,b4 Nxb4,Qb3 Qa5,Nc3 Nxc3,Qxc3 Nc6,Qxa5,Nxg5 Nc6,Rfd1 Rfd8,f4 h6,Nf3 Be4,Ne5 f6,Ng4,Bb5 h5,Nf2 Bg6,Be2 h4,Ng4 Kf7,Bf2 Rh8,Bf3,Ne3 f5,Nc2 Bh5,Ne1 b5,cxb6 Rxb6,Bxh5+ Rxh5,Nf3 Bf6,Rd2 Ke8,Rdc2 Kd7,Ne5+ Bxe5,dxe5 d4,Rc4,Bxd4 Nxd4,Rxd4+ Ke8,Rc8+ Kf7,Rc7+ Kg6,Rxh7,Rd7+ Kg6,Rxa7 Rb4,Re7 Rxf4,Rxe6+ Kg5,Rc6,Rc1 Rxe5,a4 Ra5,Ra1 Kf4,Kf2 Ke4,Ke2 Kf4,Ra3,Kd2 Kd4,Ra2 f4,Ke2 Ke4,Kf2 f3,gxf3+ Kf4,Ra1,Ke3 Re5+,Kd4 Ra5,Kc4 Kf4,Ra3 Ra8,a5 Kg3,f4+,a6 1-0
Spassky Boris V (FRA),2548,Vasiukov Evgeni (RUS),2493,1-0,d4 Nf6,c4 d6,Nc3 e5,Nf3 Nbd7,Bg5 Be7,e3 O-O,Bd3,Qc2 exd4,exd4 Nf8,h3 Nd5,cxd5 Bxg5+,Kf1 Bd7,g3 Rc8,Kg2 a6,Rae1 Rxe1,Rxe1 Bh6,Bf5 g6,Bxd7,Qb3 Rb8,a4 Nf6,g4 Qd7,g5 Nh5,gxh6 Nf4+,Kg3,Ng1 Qf5,Qxb7 Rf8,Qxc7 Qd3+,Kh2 Qd2,Ne4 1-0
Spassky Boris V (FRA),2548,Mnatsakanian Eduard A (ARM),2364,1-0,d4 d5,c4 c6,Nf3 Nf6,Nc3 dxc4,e4 b5,e5 Nd5,Ng5 h6,Nge4 e6,a4 b4,Nb1 Ba6,Qg4 b3,Bd2 Nb4,Na3 h5,Qf4,Be2 Nd3+,Bxd3 cxd3,Rc1 O-O,O-O f5,Nd6 Qd7,Rfe1 Rd8,Bb4 Bxd6,exd6 Qb7,d5 1-0
Spassky Boris V (FRA),2548,Nezhmetdinov Rashit (RUS),2450,1-0,d4 Nf6,c4 d6,Nc3 e5,Nf3 Nbd7,Bg5 Be7,e3 c6,Bd3,Bxe7 Qxe7,O-O O-O,b4 f5,Be2 g5,b5 c5,Nd5,dxe5 dxe5,e4 Nh6,exf5 Nxf5,Bd3 Nf6,Nxe5 Nd4,f4 Nxd5,cxd5 gxf4,Qh5 Bf5,Rxf4 Bxd3,Rxf8+ Qxf8,Nxd3 Qg7,Rc1 b6,d6 Rd8,Re1 Qg6,Qd5+ Kg7,d7,Re7+ Kf8,Qd6 1-0
Spassky Boris V (FRA),2548,Tal Mikhail (LAT),0,1-0,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,Re1 b5,Bb3,c3 d6,h3 Nd7,d4 Nb6,Nbd2 exd4,cxd4 d5,Bc2,e5 Qd7,Nb3 Bf5,Bg5 Bb4,Re2 Rfe8,Rc1 Nc4,Na1,Qxc2 Re6,Qf5 h6,Bf4 Rf8,b3 f6,Qg4 f5,Qh5,Nc2 Ne4,Nxb4 Nxb4,Ne1 c5,Rb2 cxd4,Qd1 g5,Bh2,Rxc8+ Qxc8,f3 Qc3,fxe4 Qxb2,exf5 Rc6,Bg3 d3,Qh5 d2,Qe8+ Kg7,Qe7+ Kh8,f6 dxe1Q+,Bxe1 1-0
Spassky Boris V (FRA),2548,Franz Irma,1330,1-0,e4 e6,d4 d5,Nc3 Bb4,e5 Ne7,a3 Bxc3+,bxc3 c5,Qg4,Bd3 h5,Qh3 Nc6,Nf3 Qa5,Bd2 c4,Be2 Bd7,g4,gxh5 O-O-O,Nh4 Rdg8,Rg1 g6,h6 g5,Rxg5 Rxg5,Bxg5 Nxd4,Bxe7 Nxc2+,Kf1 Nxa1,Qg3 Qb6,Bf6 Qb1+,Kg2 Rxh6,Qg8+ Kc7,Qd8+ Kc6,Qb8 Kb6,Qd8+ Kc6,Qf8,Qd6+ Kb5,Qxd7+ Ka6,exf6 Qe4+,Bf3 Qxh4,Qxf7,Kh3 Qe5,Bg4 Qxc3+,Kg2 Nc2,Qxe6+ b6,f7 Ne1+,Kf1 Nd3,Qc8+ 1-0
Spassky Boris V (FRA),2548,Kliavinsh Y (LAT),0,1-0,e4 c5,Nf3 e6,d4 cxd4,Nxd4 a6,Nc3 Qc7,Bd3 Nf6,O-O,Kh1 Nc6,Nxc6 bxc6,f4 e5,f5 Bb4,Qf3 Bb7,Qg3,Bg5 O-O-O,Na4 d5,c3 Be7,b4 c5,exd5 Bxd5,bxc5,Bc2 Nh5,Qg4 Bxg5,Qxh5 Rd2,Qxg5 Rxc2,Rg1 Rd8,Qxg7 Qc6,Nb6+ Kb8,Nc4 Qxc5,Qxf7 Rxg2,Rxg2 Qf2,Qxb7+ 1-0
Spassky Boris V (FRA),2548,Mikenas Vladas I (EST),2405,1-0,d4 d5,c4 e5,dxe5 d4,e4 Nc6,f4 g5,f5 Nxe5,Nf3 Bb4+,Nbd2 Nc6,Bd3 g4,O-O gxf3,Nxf3 Bd6,e5 Nxe5,Re1,c5 Be7,Nxe5 fxe5,Rxe5 Nf6,Bg5 O-O,Qb3+ Kh8,Rae1 Bxc5,Rxc5 Qd6,Rce5 Ng4,Bf4 Bd7,Bg3 Bc6,R5e4 1-0
Spassky Boris V (FRA),2548,Bagirov Vladimir (LAT),2482,0-1,d4 d5,c4 c6,Nf3 Nf6,Nc3 dxc4,e4 b5,Qc2 e6,g3 Bb7,Bg2 Nbd7,O-O Be7,h3 a6,a4 Qb6,Rd1 c5,d5 exd5,a5 Qa7,exd5 O-O,d6 Bd8,g4 Bc6,Re1 Qb7,Qf5 g6,Qf4 Nd5,Nxd5 Bxd5,Ra3 Bf6,Rae3 Qc6,h4 Rad8,Re7,Rd1 Nf6,Ne5 Qxd6,Rxf7 Qe6,Ra7 Bxg2,Rxd8 Rxd8,Kxg2 Rf8,Nf3 Nd5,Qg3 Qe4,Rxa6 Nb4,Ra7 Nd3,Bd2,h5 Ne5,Rg7+ Kxg7,Bh6+ Kxh6,hxg6 Qxf3+,Qxf3
Spassky Boris V (FRA),2548,Geller Efim P (RUS),2455,1/2-1/2,d4 Nf6,Nc3 d5,Bg5 Nbd7,e3 g6,Nf3 c6,Bd3 Bg7,h4,Ne2 Qb6,O-O O-O,b3 Re8,Nf4 Ne4,c4 e5,dxe5,Nxe5 Bxe5,cxd5 Bf5,dxc6 bxc6,Rc1 f6,Qc2 fxg5,Bxe4 gxf4,Bxf5 gxf5,exf4 Bg7,Qxf5 Qb5,Rc5 Qe2,Rxc6 Rad8,g3 Qg4,Qxg4 hxg4,Rg6 Rd2,Rxg4 Ree2,f5,a4 Bh6,Kg2 Be3,Re4 Rxf2+,Rxf2 Rxf2+,Kh3 Bc5,Kg4 Rb2,Kh5 Rxb3,g4 Rf3,Rc4 Bf2,Rc7+ Kf8,Kg5,Rb7 Bd8+,Kh5 a5,Rh7 Rf4,Rh8+ Ke7,Kg5 Rd4,Kh5,Rh6 Kd7,Rh8 /2-1/
Spassky Boris V (FRA),2548,Liberzon Vladimir M (ISR),2410,1/2-1/2,e4 e5,f4 exf4,Nf3 Be7,Nc3 Nf6,d4 d5,exd5 Nxd5,Bc4,Qe2 Nxc3,bxc3 Bxc4,Qxc4 Bd6,Qb5+ Nd7,Qxb7 Qe7+,Kf2 O-O,Re1 Qf6,c4 Rab8,Qc6 Bb4,Qxd7 Rbd8,Qxc7,Kxe1 Rxd4,Kf2 Re4,Rb1 Qc3,Rb8 Qxc2+,Bd2,h4 Qxc4,Qxa7 Ree8,Rxe8 Rxe8,a4 h6,Qd7 Re2+,Kg1 Qc5+,Kh2 Qf2,Qc8+ Kh7,Qg4 Rxd2,Nxd2 Qxd2,h5 /2-1/
Spassky Boris V (FRA),2548,Lutikov Anatoly S (RUS),2515,1/2-1/2,d4 Nf6,c4 e6,Nf3 b6,Nc3 Bb7,Bg5 Be7,e3 Ne4,Bf4,Qc2 O-O,Bd3 f5,O-O Bxc3,bxc3 d6,c5 Qe7,cxd6,Nd2 Nxd2,Qxd2 e5,Bg3 Nc6,f4 e4,Be2 d5,c4,cxd5 Bxd5,Rfc1 Rac8,Be1 Qa3,Kf2 Nc4,Qc3 Qxc3,Rxc3 Nd6,Rac1 Rxc3,Rxc3 Rc8,Rxc8+ Nxc8,Ba6 Nd6,Bb4 Bc4,Bxd6 Bxa6,Bb8 Bc4,Bxa7 Bxa2,Bxb6 h5,Kg3,Kh4 g6,Kg5 Bc4,Ba5 Bd5,h4 Be6,Bc3 Bc8,d5
Spassky Boris V (FRA),2548,Polugaevsky Lev A (RUS),2585,1/2-1/2,e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Bg5 e6,f4,Bd3 Nbd7,f5 e5,Nc6 Qb6,Nb4 Bb7,Qe2 Be7,O-O-O,Bxf6 Nxf6,g4 Qa5,a3 Rxc3,bxc3 d5,exd5 O-O,Qxe5 Qxa3+,Kb1 Bxb4,cxb4 Nxd5,Qb2 Nc3+,Kc1 Na2+,Kb1 Nc3+ /2-1/
Spassky Boris V (FRA),2548,Smyslov Vassily (RUS),2494,1/2-1/2,d4 d5,Nf3 Nf6,c4 dxc4,Nc3 c6,e4 b5,Qc2 e6,a4 Qb6,Be2 Bb7,O-O a6,Rd1 Nbd7,Bg5 h6,Bh4 Bb4,Ne5 O-O,Nxd7 Nxd7,b3 c5,dxc5 Nxc5,bxc4 bxc4,Rab1 Rfc8,Be7 Nb3,Bxc4 Bxe7,Rxb3 Qc7,Bd3 Bc6,Qd2 Bf6,Rb4,Ne2 Rd8,Qc2 Qxc2,Bxc2 Rxd1+,Bxd1 Rd8,Rb1 Rd2,Kf1 Bc6,f3 a5,Rc1 Bd7,Ke1 Ra2,Rc2 Ra1,Rc1 Ra3,Rc4 Be7,Nd4 Bb4+,Kf1 Bxa4,Bxa4 Rxa4,Nc2 Kf8,e5,Rf4 g5,Rd4 h5,h4 gxh4,Rxh4 Ra2,Nxb4 Ra4,Rxh5,Rg5+ Kh7,Rh5+ Kg6,Rh8 Rb5,Rg8+ Kh7,Ra8 Rxe5,Kf2 Rb5,Ke3 Kg6,Ra7 Rb3+,Kd4 Ra3,Ke4 a4,g4,Kf4 a3,Kg3 f5,gxf5+ Kxf5,Ra5+ Kf6,Kg2 Ke7,Ra6 Kd7,Kh2 Ra2+,Kg3 Ke7,Kf4 Kf6,Ra5 Ra1,Kg3,Kf4 Ke7,Ra6 Ra1,Kg3 Kf7,Kg2 Kf6,Ra5 Ke7,Ra6,Kh2 e5,Ra5 Kc6,Rxe5 Rc1,Ra5 Rc2+,Kg3 a2,f4,Ra8 Kb5,f5 Rc3+,Kf2 /2-1/
