Alexander Alekhine,?,F Casciato,?,1-0, e4 e6 2. d4 d5 3. Nc3 Nf6 4. exd5 exd5 5. Bg5 Be6 6. Bd3 Bd6 7. Nge2 Nbd7, Nf4 c6 9. Nxe6 fxe6 10. Qe2 Qe7 11. O-O O-O-O 12. Rae1 Rde8 13. f4 h6, Bh4 g5 15. Bg3 gxf4 16. Bxf4 e5 17. dxe5 Nxe5 18. Bf5+ Nfd7 19. Qh5 Qf7, Rxe5 Qxh5 21. Bxd7+ Kxd7 22. Rxh5 Rhf8 23. Bxd6
Alexander Alekhine,?,Horace Ransom Bigelow,?,1-0, e4 c6 2. d4 d5 3. exd5 cxd5 4. Bd3 Nc6 5. c3 Nf6 6. Bf4 e6 7. Nf3 Bd6, Bxd6 Qxd6 9. O-O O-O 10. Re1 Re8 11. Ne5 a6 12. a4 g6 13. Nd2 Nd7 14. f4 Kg7, Qg4 f5 16. Qh4 Qe7 17. Qh3 Nf6 18. Ndf3 Nh5 19. g3 Bd7 20. Bxf5 Nxe5, Rxe5 Nxf4 22. gxf4 gxf5 23. Kf2 Kh8 24. Rae1 Qf6 25. a5 Rg8 26. Ng5 Rxg5, fxg5 Qxg5 28. Qg3 Qh6 29. Rxe6 Bxe6 30. Qe5+ Kg8 31. Qxe6+ Qxe6 32. Rxe6 Kf7, Rd6 Re8 34. Rxd5 Kg6 35. Rd7 Rb8 36. Kf3 Kg5 37. Rxh7 b6 38. Rg7+ Kf6, Ra7 bxa5 40. Rxa6+ Kg5 41. Rxa5 Rxb2 42. h4+ Kxh4 43. Rxf5 Rc2 44. Rc5
Alexander Alekhine,?,D Stone,?,1-0, e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7 5. Nf3 Be7 6. Bd3 Ngf6 7. O-O O-O, b3 b6 9. Bb2 Bb7 10. Qe2 Re8 11. Rad1 Nxe4 12. Bxe4 Bxe4 13. Qxe4 Bf6, Ne5 Bxe5 15. dxe5 Qe7 16. f4 Rad8 17. f5 exf5 18. Qxf5 Qe6 19. Qf4 Re7, Qg3 Rde8 21. Rde1 Qg6 22. e6 Rxe6 23. Rxe6 Rxe6 24. Qxc7 Re2 25. Qc8+ Nf8, Qa8 Qe4 27. Qxe4 Rxe4 28. Kf2 Rf4+ 29. Ke2 Rxf1 30. Kxf1 f5 31. Kf2 Kf7, Ke3 Ne6 33. Be5 g5 34. b4 a6 35. c4 Ke7 36. a4 Kd7 37. Bf6 Kc6 38. Be7 Kd7, Bf6 Kc6 40. Kd3 Kd6 41. Kc3 Kc6 42. b5+ axb5 43. cxb5+ Kc5 44. Be7+ Kd5, Kb4 f4 46. Bf6 Ke4 47. Kc4 g4 48. Bh4 f3 49. gxf3+ gxf3 50. Bf2 Nc5, a5 Nd3 52. a6 Nxf2 53. a7
Alexander Alekhine,?,Lester Samuels,?,1-0, d4 c6 2. Nf3 d5 3. Bf4 Bf5 4. e3 Nf6 5. c4 e6 6. Nc3 Bd6 7. Bxd6 Qxd6, Bd3 Bg6 9. Ne5 Nbd7 10. f4 dxc4 11. Nxc4 Qc7 12. O-O Nb6 13. Ne5 Nbd5, Nxd5 Nxd5 15. Qe2 Bxd3 16. Qxd3 f6 17. Nc4 O-O-O 18. Rac1 Nb6 19. b4 Kb8, Qb3 Nxc4 21. Rxc4 Qd7 22. a4 h5 23. b5 cxb5 24. axb5 h4 25. Ra1 h3, Rxa7 Qd5 27. Ra2 Rc8 28. Rac2 Rxc4 29. Qxc4 Qxc4 30. Rxc4 hxg2 31. Kxg2 Rc8, Rc5 Rd8 33. h4 Rd7 34. Kf3 Ka7 35. f5 exf5 36. Rxf5 Kb6 37. h5 Rd6, Kf4 Kc7 39. Rc5+ Kd7 40. e4 Rxd4 41. Rd5+ Rxd5 42. exd5 Kd6 43. Kf5
Alexander Alekhine,?,Leon Kussman,?,1-0, d4 d5 2. Nf3 Nf6 3. c4 e6 4. Nc3 c5 5. cxd5 exd5 6. Bg5 Be6 7. Bxf6 Qxf6, e4 dxe4 9. Bb5+ Bd7 10. Nxe4 Qb6 11. Bxd7+ Nxd7 12. O-O cxd4 13. Nxd4 Rd8, Nf5 Ne5 15. Qe2 g6 16. Qb5+ Nd7 17. Rfe1 Bb4 18. Nf6+ Kf8 19. Nxd7+ Rxd7, Qe5
Alexander Alekhine,?,Morris A Schapiro,?,1-0, d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 Nbd7 6. Nf3 O-O 7. Rc1 b6, cxd5 exd5 9. Bb5 Bb7 10. O-O a6 11. Ba4 c5 12. dxc5 bxc5 13. Bxd7 Qxd7, Na4 Qb5 15. Bxf6 gxf6 16. b4 Rfc8 17. bxc5 Rab8 18. Nd4 Qe8 19. Nf5 Kh8, Qg4 Bf8 21. Nb6 Rc6 22. Nxd5 Re6 23. c6 Bc8 24. Nc7 Re4 25. Nxe8 Rxg4, c7 Rb6 27. f3 Rgb4 28. e4 h5 29. Rfd1 Ra4 30. Ned6 Rxa2 31. Nxc8 Rbb2, Nh4
Alexander Alekhine,?,Mario Schroeder,?,1-0, e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. Nf3 Bg4 5. h3 Bh5 6. d4 Nf6 7. g4 Bg6, Ne5 Nbd7 9. Nc4 Qa6 10. Bf4 Qe6+ 11. Ne3 O-O-O 12. d5 Qb6 13. Nc4 Qb4, a3 Qc5 15. Be3
Alexander Alekhine,?,Starr,?,1-0, e4 c5 2. Nf3 Nc6 3. Be2 e6 4. d4 cxd4 5. Nxd4 Bc5 6. Be3 Qb6 7. Nb5 Ne5, Bxc5 Qxc5 9. N1c3 a6 10. Qd6 Qxd6 11. Nxd6+ Ke7 12. O-O-O Nf6 13. f4 Nc6, e5 Ne8 15. Nce4 h6 16. Bh5 g6 17. Bf3 b6 18. Rd2 Nc7 19. Rhd1 Rd8, Nf6 Nd5 21. Bxd5 exd5 22. Nxd5+
Alexander Alekhine,?,Harold Meyer Phillips,?,1-0, d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 c6 7. Bd3 Nbd7, O-O dxc4 9. Bxc4 Nd5 10. Ne4 h6 11. Bxe7 Qxe7 12. Ng3 Rd8 13. Rc1 e5, e4 N5b6 15. Nf5 Qf6 16. Bxf7+ Kxf7 17. dxe5 Nxe5 18. Nxe5+ Kg8 19. Ng4 Qf8, Qb3+ Kh7 21. Nge3 Bxf5 22. Nxf5 Rd7 23. Rc3 Re8 24. Rf3 Rf7 25. Re3 Rd7, h3 Qc5 27. Rd1 Red8 28. Rxd7 Rxd7 29. Qe6 Qc4 30. Qe8 Qf7 31. Qb8 Nc4, Rg3 Qf6 33. Qe8 Rc7 34. Kh2 Qxb2 35. Nxh6 g5
Alexander Alekhine,?,John Stuart Morrison,?,1-0, e4 e5 2. Nc3 Nf6 3. Bc4 Bc5 4. d3 d6 5. Be3 Bb6 6. Bxb6 axb6 7. Nge2 Be6, O-O Nc6 9. f4 Bxc4 10. dxc4 O-O 11. Ng3 Nd4 12. b3 Ne6 13. fxe5 dxe5, Nd5 Nxd5 15. cxd5 Nf4 16. Qg4 h6 17. Nf5 Qg5 18. Qxg5 hxg5 19. Rfe1 Ra3, g3 Ng6 21. Re3 Rd8 22. Rc3 Rd7 23. Ne3 f6 24. Kf2 Ne7 25. Ke2 Nc8, Nc4 Ra6 27. b4 b5 28. Na5 b6 29. Nc6 Ra8 30. Kd3 Nd6 31. Rb3 g4 32. Rbb1 Nc4, a4 Nd6 34. axb5 Rxa1 35. Rxa1 Nxb5 36. c4 Nd6 37. c5 Nf7 38. Ra8+ Kh7, Kc4 Ng5 40. Rd8 Rxd8 41. Nxd8 Nxe4 42. d6 cxd6 43. cxb6 d5+ 44. Kxd5 Nc3+, Kc6 e4 46. Ne6 e3 47. Nd4 Na2 48. b7 Nxb4+ 49. Kb5
Alexander Alekhine,?,Russell Wingate McRery,?,1-0, e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. Nc3 Bg4 6. h3 Bxf3 7. Qxf3 Qf6, Qe2 O-O-O 9. d3 h6 10. Be3 Qe6 11. O-O g5 12. Rab1 f6 13. b4 Rh7 14. a4 b5, Rb3 f5 16. exf5 Qxf5 17. Ra1 Nf6 18. axb5 axb5 19. Ra6 e4 20. dxe4 Nxe4, Ra8+ Kd7 22. Rxd8+ Kxd8 23. Nxe4 Re7 24. f3 Qe6 25. Nc5 Qe5 26. Ra3 Ke8, Ra8+ Kf7 28. Rxf8+ Kxf8 29. Nd7+ Rxd7 30. Bc5+
Alexander Alekhine,?,A Anema,?,1-0, d4 d5 2. Nf3 Nf6 3. c4 e6 4. Nc3 Nc6 5. e3 Be7 6. Bd3 dxc4 7. Bxc4 O-O, O-O a6 9. Qe2 Na7 10. a4 c5 11. dxc5 Bxc5 12. e4 Qc7 13. Bg5 Nd7 14. Rac1 Ne5, Nxe5 Qxe5 16. Be3 Nc6 17. f4 Bxe3+ 18. Qxe3 Qc7 19. e5 Ne7 20. Ne4 Nf5, Qf2 Qa5 22. g4 Ne7 23. Bb3 Bd7 24. Nc5 Bc6 25. f5 Rad8 26. fxe6 Rd2
