Alexander Alekhine,?,Jose Raul Capablanca,?,1/2-1/2,d4 Nf6,c4 e6,Nc3 d5,Bg5 Nbd7,e3 Be7,Nf3 O-O,Rc1 c6,Bd3 dxc4,Bxc4 Nd5,Bxe7 Qxe7,Ne4 N5f6,Ng3 Qb4+,Qd2 Qxd2+,Kxd2 b6,e4 Rd8,e5 Ne8,Ke3 Bb7,Rhd1 c5,d5 exd5,Bxd5 Bxd5,Rxd5 Nc7,Rd2 Nf8,Rcd1 Rxd2,Rxd2
Alexander Alekhine,?,Jose Raul Capablanca,?,1/2-1/2,d4 Nf6,c4 e6,Nc3 d5,Bg5 Nbd7,e3 Be7,Nf3 O-O,Rc1 c6,Bd3 dxc4,Bxc4 Nd5,Bxe7 Qxe7,Ne4 N5f6,Ng3 Qb4+,Qd2 Qxd2+,Kxd2 Rd8,Ke2 b6,Rhd1 Bb7,Rd2 Kf8,Rcd1 Ke7,e4 h6,h3 g6,Rd3 c5,dxc5 Nxc5,Rxd8 Rxd8,Rxd8 Kxd8,Ne5 Ke7,f3 Nfd7,Nxd7 Nxd7,Kd3
Alexander Alekhine,?,T Parra,?,1/2-1/2,e4 Nf6,Nc3 d5,exd5 Nxd5,Bc4 Nxc3,Qf3 e6,Qxc3 Nd7,Nf3 Qf6,d4 h6,O-O Nb6,Bb5+ c6,Bxc6+ bxc6,a4 Bd7,a5 Nd5,Qb3 Qd8,c4 Rb8,Qd3 Nf6,Ne5 Bd6,Bf4 Qc7,c5 Bxe5,Bxe5 Qd8,Bxb8 Qxb8,Ra3 O-O,Rb3 Qc7,a6 Rb8,Rxb8+ Qxb8,b4 Nd5,Rb1 Nc7,f4 Qb5,Qxb5 Nxb5,Kf2 Be8,Ra1 Kf8,Ke3 f5,g3 Kf7
Alexander Alekhine,?,Achilles Frydman,?,1/2-1/2,d4 Nf6,Nf3 e6,c4 b6,g3 Bb7,Bg2 Bb4+,Nbd2 c5,dxc5 Bxc5,O-O O-O,a3 a5,b3 Qe7,Bb2 d5,Ne5 Rd8,Qc2 Nbd7,cxd5 Nxe5,Bxe5 Rac8,Qb2 Bxd5,e4 Bb7,Nc4 Ng4,Bc3 Ba6,h3 b5,hxg4 bxc4,b4 Rb8,Bxg7 axb4,axb4 Rxb4,Qe5 Bd4,Qxd4 Rxd4,Bxd4 e5,Bc3 Rb3,Rfc1 Ra3,Rab1 Ra2,Ra1 Ra3,Rab1 Rb3
Alexander Alekhine,?,Efim Bogoljubov,?,1/2-1/2,d4 Nf6,c4 c6,Nf3 d5,e3 e6,Bd3 Nbd7,Nbd2 Be7,O-O O-O,b3 b6,Bb2 Bb7,Qe2 c5,Rfd1 cxd4,exd4 dxc4,bxc4 Re8,Ne5 Nxe5,dxe5 Nd7,Ne4 Qc7,Nd6 Bxd6,exd6 Qc6,Qg4 e5,Qg3 Rad8,Be2 Re6,Bf3 Qc8,Bxb7 Qxb7,Rd5 Rg6,Qh3 Qc6,Rc1 Re8,Rcd1 h6,g3 Ree6,Qh4 Kh7,Qe4 Qa4,R5d2 Nc5,Qf5 Nd7,Qxf7 Rgf6,Qh5 Qxc4,Rc1 Qxa2,Qd1 Qa5,Ra1 Qc5,Rxa7 Rf7,Qg4 Rg6,Qd1 e4,Qb3 Rf3,Qd5 Qxd5,Rxd5 Rd3,Bd4 Nf6,Bxf6 Rxd5,Be7 Rdxd6,Bxd6 Rxd6,Re7 Rd4,Kf1 Rb4,Re6 Kg8,Ke2 Kf7,Rc6 h5,h4 Ke7,Ke3 b5,Rb6 Kf7
Alexander Alekhine,?,Wolfgang Heidenfeld,?,1/2-1/2,d4 Nf6,c4 e5,Nf3 exd4,Nxd4 Bb4+,Bd2 Nc6,Bxb4 Nxb4,Nc3 O-O,g3 d5,a3 Nc6,cxd5 Nxd5,Nxc6 bxc6,Bg2 Be6,Rc1 Rb8,Qd2 Nxc3,Qxc3 Rb3,Qxc6 Rxb2,O-O Rxe2,Qa6 Ra2,Qxa7 Qd6,Rc3 Rd8
Alexander Alekhine,?,Leo Singer,?,1/2-1/2,e4 c6,d4 d5,Nc3 dxe4,Nxe4 Bf5,Bd3 Bg6,Ne2 Nd7,Nf4 Ngf6,Ng3 e6,O-O Bd6,Re1 Bxf4,Bxf4 Bxd3,Qxd3 O-O,Bd6 Re8,c4 c5,Rad1 Qb6,dxc5 Nxc5,Qa3 Rac8,b4 Qa6,Qf3 Ncd7,c5 Nd5,Qb3 Qb5,Rb1 a5,bxa5 Qxb3,Rxb3 Nxc5,Bxc5 Rxc5,Rxb7 Rxa5
Alexander Alekhine,?,Milan Filipcic,?,1/2-1/2,d4 Nf6,c4 e6,Nf3 d5,Bg5 Nbd7,e3 c6,Nbd2 Be7,Bd3 O-O,Qc2 h6,h4 Re8,Bf4 c5,Rd1 a6,Ne5 Qb6,Ndf3 Nxe5,dxe5 dxc4,Qxc4 Nd7,Bxh6 Qb4+,Qxb4 cxb4,Bg5 Nc5,Bxe7 Rxe7,Ng5 Bd7,Ne4 Nxe4,Bxe4 Bb5,Rd4 a5,Kd2 Rb8,g4 Rc7,g5 Bc6,Rc1 Rcc8,g6 Bxe4,Rxc8+ Rxc8,gxf7+ Kxf7,Rxe4 Rc5,h5 Rd5+,Kc2 Rc5+,Kb3 b5,f4 Rc1,Rd4 Ke7,Rd6 Rc4,a4 bxa3,Kxa3 Ra4+,Kb3 Rb4+,Kc2 Rc4+,Kb1 Re4,Ra6 a4,Ra7+ Kf8,Ra5 Rxe3,Rxb5 Re4,Ka2 Rxf4,Ka3 Re4,Ra5 Kf7,Ra7+ Kf8,Rxa4 Rxe5,Rh4 Ke7,b4 Kd7,Ka4 Kc6
Alexander Alekhine,?,Efim Bogoljubov,?,1/2-1/2,d4 Nf6,c4 g6,g3 Bg7,Bg2 d6,Nc3 O-O,Nf3 Nbd7,O-O e5,b3 Re8,Qc2 Ng4,dxe5 Ndxe5,Nxe5 Nxe5,Bb2 h5,Rad1 Bf5,Qd2 Qc8,Nd5 c6,Ne3 Bh3,f4 Bxg2,Nxg2 Ng4,Bxg7 Kxg7,f5 Qd8,Qd4+ Ne5,fxg6 fxg6,Qxd6 Qxd6,Rxd6 Rad8,Rfd1 Rxd6,Rxd6
Alexander Alekhine,?,Efim Bogoljubov,?,1/2-1/2,d4 Nf6,c4 e6,Nf3 c6,Nc3 d5,e3 Nbd7,Bd3 dxc4,Bxc4 b5,Bd3 a6,e4 c5,e5 cxd4,Nxb5 Nxe5,Nxe5 axb5,O-O Qd5,Qe2 Ba6,Bg5 Be7,a4 O-O,axb5 Bb7,f4 h6,Bh4 Rxa1,Rxa1 Ra8,Rf1 Bc5,Nc6 Bxc6,bxc6 Qxc6,Bxf6 gxf6,Qg4+ Kf8,Qh5 Bb6,Qxh6+ Ke7,Qh5 Rb8,Qe2 Ba5,h4 Qd6,h5 Qb4,Qc2 f5,Rc1 Kf6,Qf2 Kg7,Rd1 Kh8,b3 Rg8,Bc4 Qc3,Kf1 Bb6,Qe1 Qxe1+,Rxe1 Rg4,Ra1 Rxf4+,Ke2 Re4+,Kd1 Kg7,Ra8 Bc5,Rb8 Bd6,Rb7 Kf6,b4 Rg4,b5 Rxg2,Rd7 Bc5,Rc7 Bb4,Rd7 Rd2+,Kc1 Rh2,b6 Bd2+,Kb1 Bf4,b7 Rxh5,Rd8 Rh2,b8=Q Bxb8,Rxb8 e5,Rd8 Rh3,Rd7 Rc3,Bxf7 d3,Kb2 Rc2+,Kb3 e4,Bc4 Ke5,Rd5+ Kf4,Bb5 Rh2,Kc3 Rh5,Bd7 Rg5,Kd2 Rg2+,Kc3 Rg5,Kd2 Rh5,Kc3 Ke3,Bxf5 d2,Kc2 Rh6,Rxd2
Alexander Alekhine,?,Efim Bogoljubov,?,1/2-1/2,d4 d5,c4 c6,Nf3 Nf6,e3 e6,Bd3 Nbd7,Nbd2 Be7,O-O O-O,b3 b6,Bb2 Bb7,Qe2 a5,a4 Bb4,e4 dxe4,Nxe4 Nxe4,Bxe4 Qe7,Rad1 Rfd8,Bc2 Rac8,Rd3 Nf8,Ne5 c5,dxc5 Bxc5,Rg3 f6,Ng4 Kh8,Nxf6 gxf6,Qg4 Nd7,Bxh7 Qxh7,Rh3 Rg8,Rxh7+ Kxh7,Qh4+ Kg6,Rd1 Rcd8,Rd3 Rh8,Qg3+ Kf7,Qc7 Bc8,Bd4 Be7,f4 Rhe8,Be3 f5,h3 Nc5,Rxd8 Rxd8,Qxb6 Ne4,g4 Rd3,Kg2 Bd7,g5 Rd6,Qxa5 Be8,h4 Rd3,Qb6 Rd6,Qc7 Kf8,Qc8 Rd3,Bb6 Rxb3,a5 Rb2+,Kf3 Nd6,Qa8 Nxc4,g6 Rb3+,Ke2 Rb2+,Kd3 Nxb6,axb6 Rxb6,g7+ Kxg7,Qxe8 Bxh4,Qd7+ Kg6,Kc4 Bf6,Kc5 Rb8,Qxe6 Rd8,Kc6 Rh8
Alexander Alekhine,?,Efim Bogoljubov,?,1/2-1/2,d4 Nf6,c4 g6,f3 Bg7,e4 O-O,Nc3 c6,Be3 d5,e5 Nfd7,cxd5 cxd5,Nxd5 Qa5+,Nc3 Nc6,Bc4 Nb6,Bb3 Be6,Ne2 Nc4,Bxc4 Bxc4,O-O Rfd8,f4 Rac8,a3 Qb6,Qd2 Na5,Rae1 Qc6,Bf2 b6,Qe3 f5,Bh4 Rd7,b4 Bxe2,Nxe2 Nc4,Qb3 b5,Rd1 e6,Bf2 Bf8,Rd3 a5,bxa5 Nxa5,Qb1 Nc4,Rc1 Ra8,d5 Rxd5,Rxd5 Qxd5,Nc3 Qd2,Nxb5 Nxa3,Nxa3 Rxa3,g3 Ra2,Rf1 Rb2,Qc1 Qb4,Qc6 Qb3,Qa8 Qc4,Qd8 Qc6,Rd1 Qf3,Rf1 Qc6,Rd1 Qf3
Alexander Alekhine,?,Jose Raul Capablanca,?,1/2-1/2,d4 Nf6,c4 e6,Nc3 d5,Bg5 Be7,e3 O-O,Nf3 Nbd7,Rc1 c6,Bd3 dxc4,Bxc4 Nd5,Bxe7 Qxe7,Ne4 N5f6,Ng3 Qb4+,Qd2 Qxd2+,Kxd2 Rd8,Bd3 e5,dxe5 Ng4,e6 Nde5,Nxe5 Nxe5,exf7+ Kxf7,Rc3 b5,f4 b4,fxe5 bxc3+,Kxc3 Ke6,Ne2 Kxe5,Nd4 Bb7,Bxh7 c5,Nf3+ Kf6,Bd3 Re8,Re1 Bxf3,gxf3 Rh8,Re2 Rh4,Be4 Rd8,a4 g5,a5 g4,fxg4 Rxg4,Bd3 Ra4,Rf2+ Ke7,a6 Ra1,Rg2 c4,Bxc4 Rc8,b3 Rxa6,e4 Ra1,Kd4 Rh8
Alexander Alekhine,?,Jose Raul Capablanca,?,1/2-1/2,d4 Nf6,c4 e6,Nc3 d5,Bg5 Nbd7,e3 Be7,Nf3 O-O,Rc1 c6,Bd3 dxc4,Bxc4 Nd5,Bxe7 Qxe7,Ne4 N5f6,Ng3 Qb4+,Qd2 Qxd2+,Kxd2 Rd8,Rhd1 b6,e4 Bb7,e5 Ne8,Ke3 Kf8,h4 Ke7,h5 Nc7,Ne4 c5,dxc5 Bxe4,Kxe4 Nxc5+,Ke3 Rxd1,Rxd1 b5,Bb3 Rc8,Nd4 Nxb3,axb3 Nd5+,Ke4 a6,Ra1 Nb4,g4 f6,f4 fxe5,Kxe5 Rc5+,Ke4 h6,f5 exf5+,Nxf5+ Kf6,Rd1 Re5+,Kf3 Rd5,Rxd5 Nxd5,Ke4 Nb4
