Alexander Alekhine,?,Andrew Marshall,?,0-1, e4 e6 2. d4 d5 3. e5 c5 4. Nf3 Nd7 5. c3 f6 6. Bf4 Nb6 7. Bb5+ Bd7, Bxd7+ Qxd7 9. exf6 Nxf6 10. Ne5 Qc8 11. a4 a5 12. Qb3 Ra6 13. Qb5+ Nfd7, O-O Bd6 15. Ng6 Bxf4 16. Nxf4 Nc4 17. Re1 O-O 18. Nxe6 Rb6 19. Nxf8 Rxb5, Nxd7 Rxb2 21. Nxc5 Qf5 22. Rf1 b6 23. Na6 Qc2 24. Nc7 Ne3 25. Na3 Qe4, f3 Rxg2+ 27. Kh1 Qh4
Alexander Alekhine,?,Anthony Love,?,0-1, d4 d5 2. c4 e6 3. Nf3 Nf6 4. Nc3 Bb4 5. Bd2 Nc6 6. e3 Bd7 7. Bd3 O-O, O-O Bxc3 9. bxc3 Ne4 10. Rb1 b6 11. Qc2 f5 12. cxd5 exd5 13. c4 Ne7, Ne5 c6 15. Bb4 Rc8 16. f3 Nf6 17. Bd6 Be6 18. c5 Ne8 19. Bxe7 Qxe7, cxb6 axb6 21. Rxb6 c5 22. Nc6 Qd7 23. Qxc5 Nd6 24. Rc1 Rfe8 25. a4 Nb7, Qb4 Nd6 27. a5 Nc4 28. Bxc4 Rxc6 29. Rb7 Rc7 30. a6 dxc4 31. Qb6 Rxb7, axb7 Rb8 33. Ra1 Rxb7 34. Ra8+ Kf7 35. Qc5 Qe7 36. Qc6 Rb1+ 37. Kf2 Qh4+
Alexander Alekhine,?,D Saunders,?,0-1, e4 c5 2. Nf3 Nf6 3. e5 Nd5 4. Nc3 Nxc3 5. bxc3 e6 6. d4 d5 7. exd6 Qxd6, Ba3 b6 9. Bb5+ Bd7 10. Bxd7+ Nxd7 11. O-O Be7 12. Qe2 Bf6 13. Rfd1 Qe7, Qb5 O-O 15. h3 Rfd8 16. Re1 Qd6 17. Rad1 Qc7 18. Re2 Re8 19. Red2 Rad8, Bb2 Rc8 21. a4 Red8 22. Ba3 cxd4 23. cxd4 Qc4 24. Bd6 Rc6 25. Bg3 Nf8, Be5 Rd5 27. Qb3 Qxb3 28. cxb3 Nd7 29. Bf4 Rc3 30. Rd3 Rxd3 31. Rxd3 e5, Re3 exf4
Alexander Alekhine,?,E V Harrison,?,0-1, e4 c6 2. d4 d5 3. exd5 cxd5 4. Bd3 Nf6 5. c3 Nc6 6. Bf4 Qb6 7. Qb3 Qxb3, axb3 g6 9. b4 Nd7 10. Na3 a5 11. Nb5 Kd8 12. Bc7+ Ke8 13. bxa5 b6 14. b4 Bb7, Ne2 e6 16. Kd2 bxa5 17. bxa5 Ba6 18. Rhb1 Be7 19. Nd6+ Kf8 20. Bxa6 Rxa6, Nc8 Kg7 22. Nxe7 Nxe7 23. Rb7 Nc6 24. Bf4 Nf6 25. Rb5 Rha8 26. Bc7 R8a7, Bb6 Rb7 28. f3 Nxa5 29. Raxa5 Rbxb6 30. Rxb6 Rxa5 31. Rb7 Ra2+ 32. Kd3 g5, h4 h6 34. hxg5 hxg5 35. g4 Ra1 36. f4 Nxg4 37. fxg5 Rd1+ 38. Kc2 Ne3+, Kb2 Rd2+ 40. Kb3 Rxe2 41. Ra7 Rg2 42. Kb4 Rxg5 43. Kc5 Nc4 44. Ra1 Rg3, Rc1 f5 46. Kc6 Kf6 47. Kc5 f4
Alexander Alekhine,?,Rene-Louis Duberger,?,0-1, e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Nf3 Bb4 6. Qe2 Bxc3 7. dxc3 Bg4, Bf4 O-O 9. O-O-O f6 10. exf6 Rxf6 11. Bg5 Nxg5 12. Qe3 Nxf3 13. gxf3 Bxf3, Bh3 Bxd1 15. Rxd1 Nd7 16. Be6+ Kh8 17. Bxd5 c6 18. Bb3 Qf8 19. Qe1 Re8, Qd2 Nc5 21. Kb1 Nxb3 22. axb3 Re7 23. Ka2 Ref7 24. Qd4 c5 25. Qd5 Ra6+
Alexander Alekhine,?,Alexis Cartier,?,0-1, d4 e6 2. c4 f5 3. Nc3 Nf6 4. g3 Be7 5. Bg2 O-O 6. Nh3 d5 7. O-O dxc4, e4 fxe4 9. Nxe4 Nbd7 10. Bf4 Nxe4 11. Bxe4 Nf6 12. Bg2 c6 13. Rc1 Nd5, Be5 b5 15. Nf4 Bf6 16. Nh5 Bxe5 17. dxe5 a5 18. Qd2 Rf5 19. g4 Rxe5, f4 Re3 21. Qd4 Qe7 22. Rce1 Rxe1 23. Rxe1 Qa7 24. Qxa7 Rxa7 25. f5 Kf7, fxe6+ Bxe6 27. Nxg7 Bxg4 28. Ne8 Rd7 29. h3 Bf5 30. Bf3 Kg6 31. Kf2 Kf7, Bh5+ Bg6 33. Bg4 Rd8 34. Be6+ Kxe8 35. Bxd5+ Kd7 36. Bf3 Rf8 37. Kg3 Rf6, h4 Kc7 39. Re5 Kd6 40. Re1 Kc5 41. h5 Bd3 42. Re7 b4 43. Re5+ Kb6, Re3 Rd6 45. Kf2 a4 46. Ke1 Bf5 47. a3 c5 48. Re5 Re6 49. Rxe6+ Bxe6, Kd2 Bf5 51. Bd5 Bd3 52. Bf7 h6 53. Bg6 Bf1 54. Be8 Ka5 55. Bf7 Kb5, Be8+ Ka5 57. Bf7 c3+ 58. bxc3 bxa3 59. Kc2 Be2 60. Kb1 Kb5 61. Ka1 Bc4, Be8+ Ka5 63. Bg6 Bb3 64. Be8 Kb6
Alexander Alekhine,?,Gaston Gaudet,?,0-1, e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. Nc3 Bg4 6. h3 Bxf3 7. Qxf3 Qf6, Qg3 O-O-O 9. d3 Bc5 10. Be3 Bxe3 11. Qxe3 b6 12. g3 Ne7 13. f4 g6, Rf1 Rhf8 15. fxe5 Qxe5 16. d4 Rxd4 17. Rd1 Rxd1+ 18. Kxd1 Nf5 19. Qg5 Qxg3, Rxf5 Qd6+ 21. Kc1 gxf5 22. Qxf5+ Qd7 23. Qxh7 f5 24. Qh6 Qd6 25. Qe3 f4, Qf3 Rg8 27. Ne2 Rd8 28. Qd3 f3
Alexander Alekhine,?,Hyman Kabatsky,?,0-1, e4 c5 2. Nf3 Nc6 3. Be2 g6 4. d4 cxd4 5. Nxd4 Bg7 6. Be3 Nf6 7. Bf3 O-O, O-O d6 9. c4 Ne5 10. Nd2 Nfg4 11. Qe2 Qb6 12. Nf5 Nxe3 13. Nxe7+ Kh8, fxe3 Be6 15. Rab1 Bh6 16. Rfe1 Qa6 17. Nd5 Rac8 18. b3 Bxd5 19. exd5 Qxa2, Ne4 Qxe2 21. Rxe2 Nxf3+ 22. gxf3 Rcd8 23. Kf2 f5 24. Nc3 a6 25. Nd1 Rf7, Nb2 Re7 27. Nd3 Rde8 28. f4 g5 29. Rbe1 b5 30. c5 dxc5 31. Nxc5 gxf4, e4 fxe4 33. Rxe4 Rxe4 34. Rxe4 Rxe4 35. Nxe4 Kg7 36. Kf3 Kf7 37. Nd6+ Kf6, Ke4 Bf8 39. Nb7 f3 40. Kxf3 Ke5 41. Ke3 Kxd5 42. Nd8 Be7 43. Nb7 Bc5+, Kd3 Bb6
Alexander Alekhine,?,Hyman Kabatsky,?,0-1, d4 d5 2. Nf3 Nf6 3. c4 e6 4. Nc3 Be7 5. Bg5 Nbd7 6. e3 O-O 7. Rc1 Re8, Bd3 c6 9. O-O dxc4 10. Bxc4 Nd5 11. Ne4 Bxg5 12. Nfxg5 N7f6 13. Ng3 h6, Nf3 Bd7 15. Ne5 Qe7 16. Qe2 Rac8 17. f4 c5 18. f5 cxd4 19. exd4 Nb6, Bb3 Qb4 21. Qf2 Ba4 22. Rxc8 Nxc8 23. Bxa4 Qxa4 24. fxe6 Rxe6 25. Nf5 Ne7, b3 Qe8 27. Ng3 Nc6 28. Nd3 b6 29. Nf4 Ne4 30. Nxe4 Rxe4 31. d5 Nd4, Kh1 Qe5 33. h3 f5 34. Qd2 g5 35. Ne6 Qxd5 36. Nxd4 Rxd4 37. Qc3 Rd2, Qc8+ Kg7 39. Qc3+ Kg6 40. Qg3 Rd3 41. Qh2 f4 42. h4 Rg3 43. h5+ Kg7, Qg1 Rh3+
Alexander Alekhine,?,Kenneth Ormsby Mott-Smith,?,0-1, d4 Nf6 2. Nf3 e6 3. c4 b6 4. Nc3 Bb7 5. Qc2 Bb4 6. e3 Ne4 7. Bd3 f5, O-O Bxc3 9. bxc3 O-O 10. Nd2 Nxd2 11. Bxd2 Qh4 12. f3 Nc6 13. e4 f4 14. e5 a5, Rfe1 Rae8 16. Rab1 Ba6 17. Re4 g5 18. g3 Qh5 19. gxf4 Qxf3 20. Be2 Qh3, fxg5 Rf2 22. Kxf2 Qxh2+ 23. Ke1 Qg1+ 24. Bf1 Bxc4 25. Rf4 Rf8 26. Rxf8+ Kxf8, Be3 Qxf1+ 28. Kd2 Qe2+ 29. Kc1 Qxe3+ 30. Qd2 Qxd2+ 31. Kxd2 Bxa2
Alexander Alekhine,?,Sydney Thomas Sharp,?,0-1, e4 e5 2. Nf3 Nf6 3. Nc3 Bb4 4. Nxe5 O-O 5. Nd3 Bxc3 6. dxc3 Nxe4 7. Be2 d5, Nf4 c6 9. c4 dxc4 10. Qxd8 Rxd8 11. Bxc4 Nd7 12. Be3 Ne5 13. Bb3 Ng4, O-O Nxe3 15. Rfe1 Nxc2 16. Bxc2 Nf6 17. Re7 Kf8 18. Rae1 Re8 19. Rxe8+ Nxe8, Rd1 h6 21. f3 g5 22. Nh5 Be6 23. Bb3 Ke7 24. Bxe6 fxe6 25. Kf2 Rd8, Rxd8 Kxd8 27. f4 Ke7 28. fxg5 hxg5 29. Kf3 Nf6 30. g4 Nxh5 31. gxh5 Kf6, Ke4 Kg7 33. Ke5 Kh6 34. Kxe6 Kxh5 35. Ke5 Kh4 36. a4 a5 37. Kf5 g4, Kf4 Kh3
