Alekhine Alexander A (RUS),0,Capablanca Jose Raul (CUB),0,1/2-1/2,d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 Be7 6.Nf3 O-O 7.Rc1,Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.Ne4 N5f6 12.Ng3 Qb4+,Qd2 Qxd2+ 14.Kxd2 Rd8 15.Bd3 e5 16.dxe5 Ng4 17.e6 Nde5 18.Nxe5,exf7+ Kxf7 20.Rc3 b5 21.f4 b4 22.fxe5 bxc3+ 23.Kxc3 Ke6,Ne2 Kxe5 25.Nd4 Bb7 26.Bxh7 c5 27.Nf3+ Kf6 28.Bd3 Re8 29.Re1,gxf3 Rh8 31.Re2 Rh4 32.Be4 Rah8 33.a4 g5 34.a5 g4 35.fxg4,Bd3 Ra4 37.Rf2+ Ke7 38.a6 Ra1 39.Rg2 c4 40.Bxc4 Rc8 41.b3,e4 Ra1 43.Kd4 Rh8 1/2-1/2
Alekhine Alexander A (RUS),0,Capablanca Jose Raul (CUB),0,1/2-1/2,d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 Be7 6.Nf3 O-O 7.Rc1,Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.Ne4 N5f6 12.Ng3 Qb4+,Qd2 Qxd2+ 14.Kxd2 Rd8 15.Rhd1 b6 16.e4 Bb7 17.e5 Ne8 18.Ke3,Ng5 h6 20.N5e4 Ke7 21.f4 f5 22.Nc3 Nc7 23.Nge2 g5 24.h4,Ng3 a5 26.Bb3 Rac8 27.a3 Rf8 28.Rd2 Ba8 29.Rdc2 c5 30.dxc5,Na4 N7a6 32.Bxe6 Kxe6 33.Nxb6 Rb8 34.Nxa8 Rb3+ 35.Rc3,bxc3 Rxa8 37.Rd1 Rf8 38.Rd6+ Ke7 39.Rxh6 Nc7 40.Rh7+,c4 N7e6 42.Ra7 Nc7 43.Rxa5 N5e6 44.h5 Kd7 45.h6 Nxf4 46.Kxf4,Ke3 f4+ 48.Kf2 fxg3+ 49.Kxg3 Rh8 50.Rd5+ Ke7 51.c5 Rxh6,c6 Nf8 53.Rc5 Kd8 54.Kxg4 Rg6+ 55.Kf3 Kc7 56.g4 Ne6 57.Rd5,Rc5 Ne6 59.Rd5 Nf8 60.Ra5 Rxc6 61.Ke4 Rc1 62.Ra7+ Kc6,Ra6+ Kd7 64.Ra7+ Ke6 65.Ra6+ Ke7 66.a4 Nd7 67.Rh6 Re1+ 68.Kd4,a5 Nxg4 70.Rh7+ Kd6 71.a6 Ra1 72.a7 Nf6 73.Rb7 Nd7 74.Rb2,Rd2 Nc5 76.Kc4+ Kc6 77.Rh2 Ra4+ 78.Kc3 Rg4 79.Kd2 Rg3,Rh5 Kb5 81.Ke2 Kc4 82.Rh4+ Kc3 83.Kf2 Rd3 84.Rf4 Kd2 85.Kg2,Kf3 Kd3 1/2-1/2
Alekhine Alexander A (RUS),0,Capablanca Jose Raul (CUB),0,1/2-1/2,d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 Be7 6.Nf3 O-O 7.Rc1,Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.Ne4 N5f6 12.Ng3 Qb4+,Qd2 Qxd2+ 14.Kxd2 Rd8 15.Rhd1 b6 16.e4 Bb7 17.e5 Ne8 18.Ke3,Ng5 h6 20.N5e4 Ke7 21.f4 f5 22.Nc3 Nc7 23.Nge2 g5 24.h4,Ng3 a5 26.Bb3 b5 27.d5 cxd5 28.Nce2 Rac8 29.Nd4 Nb6 30.Rc5,Bc2 Nd7 32.Rc3 b4 33.Rc6 Bxc6 34.Nxc6+ Ke8 35.Nxd8 Kxd8,Bxa4 Nb6 37.Bb3 Na6 38.Ne2 Kd7 39.Rd4 Rc5 40.Kd2 Rc8 41.Ke3 1/2-1/2
Alekhine Alexander A (RUS),0,Capablanca Jose Raul (CUB),0,1/2-1/2,d4 Nf6 2.c4 e6 3.Nc3 d5 4.Bg5 Nbd7 5.e3 Be7 6.Nf3 O-O 7.Rc1,Qc2 a6 9.a3 Re8 10.Bd3 h6 11.Bf4 dxc4 12.Bxc4 b5 13.Be2,O-O c5 15.dxc5 Nxc5 16.Rfd1 Qb6 17.Be5 Rac8 18.Bd4 Bxf3,Bxf3 Qb8 20.Bxc5 Rxc5 21.Qb1 Rec8 22.Ne4 1/2-1/2
Alekhine Alexander A (RUS),0,Capablanca Jose Raul (CUB),0,1/2-1/2,d4 Nf6 2.c4 e6 3.Nc3 d5 4.Bg5 Nbd7 5.e3 Be7 6.Nf3 O-O 7.Rc1,Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.Ne4 Qb4+ 12.Qd2 Qxd2+,Kxd2 N5f6 14.Ng3 Rd8 15.Rhd1 b6 16.e4 Bb7 17.e5 Ne8 18.Ke3,h4 Ke7 20.h5 h6 21.Nh4 c5 22.f4 Nc7 23.dxc5 Nxc5 24.Rxd8,b4 N5a6 26.a3 b5 27.Bb3 Bd5 28.Bxd5 Nxd5+ 29.Ke4 Nb6,f5 Nc4 31.fxe6 fxe6 32.Ng6+ Ke8 33.Ne2 Nd2+ 34.Kf4 Nc4 35.Ke4,Kf4 Nc4 37.Kg4 Nc7 38.a4 a6 39.axb5 axb5 40.Ra1 Rd3 41.Nef4,Ra7 Kd8 43.g3 1/2-1/2
Alekhine Alexander A (RUS),0,Ahues Carl O (GER),0,1/2-1/2,d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 Bxc3+ 5.Qxc3 d6 6.g3 Nbd7 7.Bg2,Nf3 Qe7 9.dxe5 dxe5 10.O-O a5 11.b3 O-O 12.Bb2 Ne4 13.Qd3,Qc2 e4 15.Nd4 c5 16.Nb5 Nxb5 17.cxb5 Re8 18.Rad1 b6 19.f3,fxe4 Rad8 21.Qc4 Ne5 22.Bxe5 Rxd1 23.Rxd1 Qxe5 24.Rd7,Qc3 Qe6 26.Rd8+ Re8 27.Qd3 g6 28.Rd6 Qe5 29.Kf2 Re6 30.Rxe6,Qd8+ Kg7 32.Ke3 Bc8 1/2-1/2
Alekhine Alexander A (RUS),0,Asztalos Lajos (HUN),0,1/2-1/2,e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Qe2 b5 7.Bb3,a4 Rb8 9.axb5 axb5 10.c3 O-O 11.d4 exd4 12.cxd4 Bg4 13.Rd1,e5 Ne4 15.Nc3 Nxc3 16.bxc3 Qd7 17.h3 Bh5 18.Ra6 Nd8 19.g4,Ne1 c6 21.f4 f5 22.exf6 Bxf6 23.f5 Bf7 24.Bf4 Rc8 25.Nd3,Qd2 b4 27.Nxb4 c5 28.Rd6 Qb5 29.g5 Be7 30.Rxd5 Bxd5 31.Bxd5+,Qd3 Qd7 33.dxc5 Bxc5+ 34.Kg2 Qe7 35.Bd2 Nf7 36.Re1 Qf8,Be6 Ra8 38.Nd5 Ra2 39.h4 Qd6 40.Re2 Nd8 41.Nf4 Nxe6 42.Qxd6,Nxe6 Bf4 44.Nxf4 Rxe2+ 45.Nxe2 Rxd2 46.Kf3 Kg8 47.Ke3,Nd4 Kf7 49.Nf3 1/2-1/2
Alekhine Alexander A (RUS),0,Brinckmann Alfred (GER),0,1-0,e4 e5 2.Nf3 Nc6 3.Bb5 d6 4.d4 Bd7 5.Nc3 Nf6 6.Bxc6 Bxc6 7.Qd3,Nxd4 g6 9.Bg5 Bg7 10.O-O-O Qd7 11.h3 O-O 12.Rhe1 Rfe8,Qf3 Nh5 14.g4 Bxd4 15.Rxd4 Ng7 16.Bf6 Re6 17.Rdd1 Ne8 18.Bd4,Re3 Ng7 20.Qf4 Qh4 21.Rde1 Rae8 22.b3 a5 23.a4 b6 24.Kb2,Qh2 Ne8 26.f4 Nf6 27.f5 Rxe4 28.Nxe4 Nxe4 29.Qf4 g5 30.Qf1,c4 Qh6 32.f6 Re8 33.cxd5 Bxd5 34.Qf5 1-0
Alekhine Alexander A (RUS),0,Tartakower Savielly (FRA),0,1-0,e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nf6 5.Ng3 e5 6.Nf3 exd4 7.Nxd4,Qe2+ Be7 9.Be3 c5 10.Ndf5 O-O 11.Qc4 Re8 12.Bd3 b6 13.O-O-O,Nh6+ gxh6 15.Bxh7+ Nxh7 16.Qg4+ Kh8 17.Rxd8 Rxd8 18.Qe4,Qxc6 Bf8 20.Nf5 Bc4 21.Bxh6 Bd5 22.Qc7 Rac8 23.Qf4 Rc6,Bxf8 Rxf8 25.Qe5+ Nf6 26.Nd6 1-0
Alekhine Alexander A (RUS),0,Capablanca Jose Raul (CUB),0,0-1,d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 c5 6.d5 exd5 7.Nh4 g6,Nc3 Bg7 9.O-O O-O 10.Bf4 d6 11.cxd5 Nh5 12.Bd2 Nd7 13.f4 a6,Bf3 Nhf6 15.a4 c4 16.Be3 Qc7 17.g4 Nc5 18.g5 Nfd7 19.f5 Rfe8,Bf4 Be5 21.Bg4 Nb3 22.fxg6 hxg6 23.Rb1 Bxc3 24.bxc3 Qc5+ 25.e3,Bf3 Nd3 27.Kh1 Bxd5 28.Rxb3 Nxf4 29.Rb1 Rxe3 30.Ng2 Rxf3,Rxf3 Nxg2 32.Kxg2 Re8 33.Kf1 Bxf3 34.Qxf3 Qxg5 35.Re1 Rxe1+,Kxe1 Qg1+ 37.Kd2 Qxh2+ 38.Kc1 Qe5 39.Kb2 Kg7 40.Qf2 b5 41.Qb6,Qxa6 Qe2+ 0-1
Alekhine Alexander A (RUS),0,Marshall Frank J (USA),0,1-0,d4 Nf6 2.Nf3 e6 3.c4 d5 4.Bg5 h6 5.Bxf6 Qxf6 6.Nc3 Bb4 7.Qb3,cxd5 cxd4 9.Qxb4 dxc3 10.dxe6 Bxe6 11.Qxc3 Nc6 12.e3 Qxc3+,bxc3 Rc8 14.Bd3 O-O 15.Nd4 Bd5 16.f3 Ne5 17.Kd2 Rc5 18.e4,Bxc4 Nxc4+ 20.Ke2 Na3 21.Rac1 Rfc8 22.Nf5 R8c7 23.Rhd1,c4 Na3 25.Ne3 Kh7 26.Rd5 R5c6 27.Kd3 b5 28.c5 b4 29.Nf5,Nd4 Rxg2 31.c6 Rxa2 32.Rd7 Rc8 33.Rxa7 b3 34.Nxb3 Nc2,Rxa2 Nb4+ 36.Kd4 Nxa2 37.Rc4 Kg6 38.Kc5 Kf6 39.Rd4 Nc3 40.Rc4,Kb6 Rb8+ 42.Ka7 Rxb3 43.c7 Ra3+ 44.Kb7 Rb3+ 45.Kc6 1-0
Alekhine Alexander A (RUS),0,Marshall Frank J (USA),0,1-0,d4 Nf6 2.c4 e6 3.Nf3 Ne4 4.Nfd2 Bb4 5.Qc2 d5 6.Nc3 f5 7.Ndxe4,Bf4 O-O 9.e3 c6 10.Be2 Nd7 11.a3 Be7 12.O-O Bg5 13.f3,exf4 Rxf4 15.fxe4 Rxf1+ 16.Rxf1 e5 17.Qd2 c5 18.dxe5,Qf4 dxc3 20.Qf7+ Kh8 21.bxc3 Qg8 22.Qe7 h6 23.Bh5 a5 24.e6,exd7 Bxd7 26.Rf7 1-0
Alekhine Alexander A (RUS),0,Nimzowitsch Aaron,0,1-0,d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d6 5.Bg5 Nbd7 6.e3 b6 7.Bd3,f3 Bxc3+ 9.Qxc3 c5 10.Nh3 h6 11.Bf4 Qe7 12.Bg3 e5 13.dxe5,O-O-O g6 15.Bc2 O-O-O 16.Ba4 Rhe8 17.Nf2 Qe6 18.Nd3 Re7,Rd2 Rde8 20.Rhd1 Bc6 21.Bc2 Nh5 22.Nxc5 Nxc5 23.Rd6 Nxg3 24.hxg3,Rxd6 Rc7 26.b4 Nb7 27.Rxc6 Rxc6 28.Ba4 Ree6 29.Bxc6 Rxc6,Qxe5 Rxc4+ 31.Kd2 h5 32.a3 Rc7 33.Qe8+ Nd8 34.e4 Rd7+ 35.Ke3,Kf4 Rc3 37.a4 Rc2 38.Qe7 Rc7 39.Qf6 Rc2 40.Qe7 Rc7 41.Qd6,Ke5 Nd8 43.Qd5 Rc6 44.Kf4 Ne6+ 45.Ke3 Rc3+ 46.Ke2 Rc7,f4 Nd8 48.Ke3 Rc3+ 49.Kd4 Rc7 50.Ke5 a5 51.Qa8+ Kd7 52.b5,f5 f6+ 54.Kd4 Rd7+ 55.Ke3 gxf5 56.exf5 Nf7 57.Qf3 Ne5,Qxh5 Rd3+ 59.Kf2 Rd2+ 60.Kf1 Rd4 61.Qh7+ Kd6 62.Qb7 Nd7 63.Qc6+,Qe6+ Kd8 65.Qb3 Rb4 66.Qd1 Ke7 67.Qe2+ Kd8 68.Qa2 Ke7,Ke2 Re4+ 70.Kf3 Rb4 71.Ke3 Nc5 72.Qg8 Nd7 73.g4 Rxa4 74.g5,Qxg5+ Kd6 76.Qg6+ Kc7 77.Qc6+ Kd8 78.f6 Ra1 79.g4 Rf1,g5 Rf5 81.Qa8+ Kc7 82.Qc6+ Kd8 83.g6 1-0
Alekhine Alexander A (RUS),0,Spielmann Rudolf (AUT),0,1-0,e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7 5.exd5 Nxd5 6.Bxe7 Qxe7 7.Qd2,Nxd5 Qxd2+ 9.Kxd2 exd5 10.Re1+ Be6 11.Nh3 Nc6 12.Bb5 Kd7,Nf4 Rae8 14.c4 Kd6 15.c5+ Kd7 16.Re5 f6 17.Rxe6 Rxe6 18.Nxe6,Bxc6 bxc6 20.Re1+ Kd7 21.Kc3 Rb8 22.Re3 Rf8 23.Rg3 Rf7,Kb4 Re7 25.Kc3 Rf7 26.Rh3 h6 27.Kd2 Re7 28.Ra3 Re4 29.Ra4,f3 Rh4 31.h3 Kb7 32.Ke3 f5 33.Rb4+ Kc8 34.a4 g5 35.a5,hxg4 fxg4 37.a6 gxf3 38.gxf3 Rh1 39.Rb7 Re1+ 40.Kf4 Rd1,Ke5 Re1+ 42.Kf5 Rd1 43.Rxa7 Rxd4 44.Ra8+ Kd7 45.f4 Ra4 46.a7,b3 Ra1 48.Ke5 Re1+ 49.Kf6 Ra1 50.Ke5 Re1+ 51.Kd4 Rd1+ 52.Kc3,f5 Ke7 54.Kd4 h4 55.Ke5 Re1+ 56.Kf4 Ra1 57.Kg5 Rg1+ 58.Kxh4,Kg5 Rg1+ 60.Kf4 Ra1 61.Ke5 Re1+ 62.Kd4 Ra1 63.Kc3 Ra3,Kb2 Ra6 65.b4 Kf7 66.Kb3 Ra1 67.f6 Ra6 68.b5 cxb5 69.Kb4 1-0
Alekhine Alexander A (RUS),0,Consultants,0,1-0,d4 Nf6 2.Nf3 c5 3.c4 e6 4.d5 b5 5.Bg5 exd5 6.cxd5 h6 7.Bxf6,Qc2 d6 9.e4 a6 10.a4 b4 11.Nbd2 g5 12.Bd3 Nd7 13.O-O Be7,e5 dxe5 15.Ne4 Qb6 16.a5 Qc7 17.Rfd1 Bd6 18.Nfd2 Bb7 19.Nc4,Be2 f5 21.Ng3 O-O-O 22.Qxf5 Kb8 23.d6 Qc8 24.Bf3 Bg7 25.Bxb7,Qg6 Rhg8 27.Rac1 e4 28.Qxe4 Qxe4 29.Nxe4 Bd4 30.Kf1 Rge8,Re1 Re6 32.Re2 Rf8 33.Rcc2 Rf4 34.f3 g4 35.Ned2 Rg6 36.Re7,g3 Rf8 38.f4 Kd8 39.Re2 h5 40.Nb3 h4 41.Rcd2 Bf6 42.Nb6,hxg3 Bd4 44.Nxd4 cxd4 45.Rxd4 Nf6 46.Rc4 1-0
