Mikhail Tal,?,Boris Spassky,?,0-1,c4 Nf6,Nc3 e6,d4 c5,d5 exd5,cxd5 g6,Nf3 Bg7,Bf4 d6,h3 O-O,e3 Ne8,Be2 Nd7,O-O Ne5,Bxe5 dxe5,Nd2 f5,Qb3 Nd6,Nc4 e4,Nb5 Nxb5,Qxb5 b6,d6 Bd7,Qb3 b5,Nb6+ c4,Bxc4+ bxc4,Qxc4+ Rf7,Nxa8 Qxa8,Qb3 Be5,Rac1 Kg7,Rfd1 a5,Rc7 Qe8,Qd5 a4,b4 axb3,axb3 Bf6,Rb7 Qe5,Qc4 f4,exf4 Qxf4,g3 Qf3,Qd5 Bc3,Rf1 Kh6,Qd1 Qf6,Qe2 Bd4,Rb4 e3,Qd3 Qxf2+,Rxf2 exf2+,Kh2 f1=N+,Qxf1 Rxf1,Rxd4 Rf2+,Kg1 Rf3
Mikhail Tal,?,David Bronstein,?,0-1,e4 c6,d3 e5,f4 d5,Nf3 dxe4,Nxe5 Qh4+,g3 Qe7,d4 Nh6,Bc4 Be6,d5 cxd5,Bxd5 f6,Nc4 Nc6,Ne3 Rd8,c4 Qf7,Nc3 Bc5,Nxe4 Bd4,f5 Bxd5,Nxd5 Nxf5,Qg4 Nd6,Nxd6+ Rxd6,Qc8+ Rd8,Nc7+ Ke7,Qxb7 Qxc4,Bf4 Ne5,Rc1 Nd3+,Kd2 Nxc1,Nd5+ Ke6,Qe7+ Kxd5,Rxc1 Be3+,Bxe3 Kc6+,Ke1 Qxc1+
Mikhail Tal,7,Janis Yanovich Klovans,?,0-1,d4 d5,c4 e6,Nc3 Nf6,Nf3 Nbd7,e3 Be7,b3 O-O,Bd3 Bb4,Bd2 dxc4,bxc4 e5,dxe5 Ng4,Qb1 Ndxe5,Bxh7+ Kh8,Bc2 Nxf3+,gxf3 Ne5,Be4 Nxc4,Qxb4 Qxd2+,Kf1 Bh3+,Kg1 Nxe3,Bh7 Kxh7,Qh4+ Kg8,Ne4 Qb2,Re1 Ng2,Qxh3 Nxe1,Ng5 Qb1
Mikhail Tal,?,Vladimir Sergeevich Saigin,?,0-1,c4 Nf6,Nc3 e6,Nf3 c5,e3 d5,cxd5 exd5,d4 Nc6,Be2 Bd6,O-O O-O,Nb5 Be7,dxc5 Bxc5,b3 Qe7,Bb2 Be6,Rc1 Ne4,Nbd4 Rac8,Nxc6 bxc6,Nd4 Bd7,Ba6 Rb8,Bd3 Rb6,Bxe4 dxe4,Ne2 Bd6,Qd4 f5,Ng3 c5,Qc4+ Rf7,Rfd1 Be6,Qc3 Ra6,Ra1 Qb7,Nh5 Qb4,Qc2 c4,Bc3 Qb8,bxc4 Bxh2+,Kh1 Bc7,Rab1 Qf8,Bb4 Qe8,Nf4 Rf6,Kg1 Rh6,Qe2 Bf7,Qc2 Bh5,Rd5 Qc8,Qd2 g5,Rd7 gxf4,Qd5+ Rae6,Qc5 Reg6,Rxc7 Rxg2+,Kf1 Qd8,Qd5+ Qxd5,Rc8+ Kf7,Rc7+ Ke8
Mikhail Tal,?,Vladimir Savon,?,0-1,e4 c6,d4 d5,Nc3 dxe4,Nxe4 Nd7,Nf3 Ngf6,Ng3 c5,d5 Nb6,Bb5+ Bd7,Bxd7+ Qxd7,c4 Nxc4,O-O g6,Qe2 Nd6,Be3 Bg7,Bxc5 O-O,Rfd1 Rfc8,Rac1 Rc7,Be3 Rxc1,Bxc1 Rc8,Be3 Qb5,Qxb5 Nxb5,a4 Nd6,Bxa7 Ra8,Bc5 Rxa4,Nf1 Nfe4,b3 Ra2,b4 Nc3,Rd2 Rxd2,N1xd2 Nxd5,Bxd6 exd6,Nc4 Nxb4,Nxd6 b6,Kf1 Nd5,Nd2 Be5,N6c4 Bc7,g3 Kf8,Ke2 Ke7,Kd3 Nb4+,Kc3 Nc6,Na3 Bd6,Nb5 Bb4+,Kd3 Bxd2,Kxd2 Ke6,Kd3 Ne5+,Ke4 Ng4,f3 Nxh2,g4 Nf1,Na3 h5,gxh5 Ng3+,Ke3 gxh5,Kf4 h4,Kg4 Nf5,Nb5 Ke5,Nc3 Kd4,Ne2+ Ke3,Nc3 Kf2,Ne4+ Kg2,Ng5 b5,Nh3 b4,Nf4+ Kf1,Kxf5 b3
Mikhail Tal,?,Igor Arkadievich Zaitsev,?,0-1,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O Be7,Re1 b5,Bb3 O-O,a4 b4,d3 d6,Nbd2 Rb8,Nc4 Bg4,Be3 Nd7,h3 Bxf3,Qxf3 Bg5,Qg3 Bxe3,Nxe3 Na5,Bc4 Nxc4,Nxc4 Nc5,Qe3 Ne6,c3 f5,exf5 Rxf5,Qe4 Rf7,d4 Nf4,Qf3 bxc3,bxc3 exd4,cxd4 Qf6,Rad1 Rbf8,Rd2 Qg5,Rb2 Qg6,Rd1 Rf5,h4 Qe6,Ne3 Nd3,Nxf5 Nxb2,Ne7+ Qxe7,Qb3+ Kh8,Qxb2 Qxh4,Rc1 c5,dxc5 dxc5,a5 Qg5,Qc3 c4,Qxc4 Qxa5,Qc5 Qxc5,Rxc5 Kg8,f3 Ra8,Ra5 Kf7,Kf2 Ke6,Ke3 Kd6,Kd4 Kc6,Kc4 Kb6,Re5 Rc8+,Kb4 Rc6,Re7 a5+,Kb3 Rc7,Re5 Ra7,f4 Kc6,f5 Kd6,Rb5 Ke7,Rb6 a4+,Ka3 Kf7,g4 g6,Rc6 Kg7,fxg6 hxg6,Rc5 Kh6,Rd5 Ra6,Rb5 Ra8,Re5 Ra7,Rb5 Ra6,Re5 Ra8,Rb5 Rf8,Kxa4 Rf4+,Kb3 Rxg4,Kc3 Re4,Kd3 Re1
Mikhail Tal,?,Aleksander Bokuchava,?,0-1,Nf3 c5,e4 d6,d4 cxd4,Nxd4 Nf6,Nc3 Nc6,Bc4 e6,Be3 a6,Bb3 Na5,O-O b5,Qd3 Qd7,Bg5 Bb7,f4 Nxb3,axb3 b4,Na4 Bxe4,Qe2 Qb7,f5 e5,c4 bxc3,Bxf6 cxb2,Nxb2 gxf6,Nf3 d5,Nd2 Bc5+,Kh1 O-O,Ra4 Bd4,Nbc4 Qc6,Nxe4 dxe4,Nd2 e3,Rc4 Qb7,Qg4+ Kh8,Qh4 Rg8,Qxf6+ Rg7,Nf3 e2,Rfc1 Rg8,Rc7 Qb6,R7c6 Qd8,Qxd8 Rxd8,Ne1 Bb2,R1c2 Rd1,Rxe2 Rg8,g3 Rb8,Rxa6 Bc3,Kg1 Rxe1+,Rxe1 Bxe1,Kg2 Kg7,Kf3 h6
Mikhail Tal,?,Godelind Becker,?,0-1,d4 d5,c4 dxc4,e3 Nf6,Bxc4 e6,Nc3 Be7,Nf3 O-O,O-O a6,e4 h6,e5 Nh7,Ne4 b5,Bd3 Bb7,Qe2 Nd7,Bf4 Bd5,Rad1 Bxa2,Qe3 g5,Nexg5 Bxg5,Bxh7+ Kxh7,Bxg5 hxg5,Nxg5+ Kg6,f4 f6,Nxe6 Bxe6,f5+ Bxf5,Qg3+ Kf7,Rxf5 Rg8,Qf3 Rg6,Re1 Nf8,d5 Rb8,e6+ Ke7,d6+ Qxd6,Rd5 Qb4,Red1 Qg4,Qd3 Qxg2#
Mikhail Tal,?,Raymond Keene,?,0-1,e4 c6,d4 d5,Nc3 dxe4,Nxe4 Bf5,Ng3 Bg6,N1e2 e6,h4 h6,Nf4 Bh7,Bc4 Nf6,O-O Nd5,Qg4 Nxf4,Bxf4 Nd7,Be5 Nxe5,dxe5 Qc7,Rad1 Bxc2,Rd2 h5,Qh3 Bh7,Rfd1 Bb4,Rd7 Qxd7,Rxd7 Kxd7,Nxh5 Kc7,Nxg7 Rag8,Nh5 Bf5,Qf3 Rg4,Nf4 Bd2,Qa3 Bxf4,Qd6+ Kc8,Ba6 Be4,Qc5 Bxg2,Qxa7 Bh2+
Mikhail Tal,?,David J Mabbs,?,0-1,e4 e5,Nf3 d5,Nxe5 dxe4,Bc4 Qg5,d4 Qxg2,Rf1 Nd7,Nc3 Nxe5,dxe5 c6,Be3 Ne7,Qd2 Bg4,h3 Bh5,e6 fxe6,Qd6 Qf3,Rd1 Qxd1+,Nxd1 Rd8,Qxd8+ Kxd8,Nc3 Bf3,Bxe6 Nc8,Rg1 Nd6,Bd4 Ke7,Bg4 Rg8,Bxa7 Nc4,Bf5 g6,Bxe4 Bxe4,Nxe4 Nxb2,Ke2 Bg7,Rg3 Nc4,Bc5+ Ke6,Rd3 Re8,a4 b6,Bb4 c5,Bc3 Kf5,Bxg7 Rxe4+,Kf1 Ne5,Rd6 Rxa4,Rxb6 Nf3,Ke2 Ng1+,Kd2 Nxh3,Rc6 c4,Kc3 h5,Bd4 Nf4,Kd2 h4,f3 h3,Rc5+ Ke6,Re5+ Kd6,Re1 Kd5,Bf2 Ra3,Rh1 Rxf3,Bh4 c3+,Kd1 Ke4,Bg5 Kf5,Bd8
Mikhail Tal,?,Harold Israel,?,0-1,e4 Nc6,d4 d5,Nc3 dxe4,d5 Ne5,Bf4 Ng6,Bg3 c6,dxc6 Qxd1+,Rxd1 bxc6,Nb5 f5,Nc7+ Kf7,Bc4+ e6,Nxa8 f4,Rd8 Nf6,c3 Bd7,Nh3 fxg3,hxg3 Ne5,Bb3 c5,O-O c4,Bc2 Nc6,Rxd7+ Nxd7,Bxe4 Nce5,Nc7 Be7,f4 Ng4,f5 Bc5+,Kh1 e5,Ne6 Bb6,Nhg5+ Ke7,Nxg7 Nf2+,Kh2 Nf6,Bf3 h5,Rxf2 Bxf2,Be2 h4,g4 Rb8,Bxc4 Rxb2,Nf3 Nxg4+,Kh3 Ne3,Bd3 Rxa2,Nh5 Ra1,Kh2 Ng4+,Kh3 Nf6,Nxf6 Kxf6,Kg4 Ra4+,c4 e4,Bxe4 Rxc4,Ng5 Be3,Nh7+ Ke5,f6 Rxe4+,Kf3 Bh6,g3 hxg3,Kxg3 a5
Mikhail Tal,?,Jan George van Eybergen,?,0-1,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 b5,Bb3 Bb7,O-O g5,d4 exd4,Nxd4 Nxd4,Qxd4 Qf6,e5 Qc6,Qg4 Nh6,Qg3 Nf5,Qxg5 Be7,Qg4 Nh4,f3 O-O-O,Bxf7 h5,Qh3 Rh7,e6 Rg7,Rf2 Bc5,Qxh4 Qxf3
Mikhail Tal,?,Ratmir Kholmov,?,0-1,c4 e6,Nc3 d5,d4 Nf6,Bg5 Be7,e3 Ne4,Bxe7 Qxe7,cxd5 Nxc3,bxc3 exd5,Qb3 c6,Nf3 O-O,c4 Be6,Be2 dxc4,Bxc4 Bxc4,Qxc4 Nd7,O-O c5,Rac1 cxd4,Nxd4 Nb6,Nf5 Qf6,Qc5 Rfe8,Nd6 Re5,Qb4 Qe7,Rfd1 Rd8,Rd4 Rd5,Qxb6 axb6,Rxd5 g6,Rcd1 Ra8,R1d2 Ra5,e4 Qc7,g3 Rxd5,Rxd5 Qc2,a3 f5,f3 Kf8,Kf1 fxe4,fxe4 Qxh2,Rd3 h5,Rf3+ Ke7,Nc4 Qc2,Ne3 Qxe4,Kf2 b5,Rf4 Qd3,a4 g5
Mikhail Tal,?,I Ikars,?,0-1,e4 c5,Nf3 Nc6,d4 cxd4,Nxd4 Nf6,Nc3 d6,Bg5 e6,Qd2 a6,O-O-O Be7,f4 h6,Bxf6 gxf6,Be2 Bd7,Bh5 Qb6,Nb3 Rc8,Rhe1 Na5,Kb1 Nc4,Qe2 Bb5,Qg4 Kf8,Rd3 Na3+,bxa3 Bxd3,Nd5 Qf2,Qg3 Bxc2+,Kb2 Qxg3,hxg3 Bxb3,Nxe7 Kxe7,axb3 Rc5,Bf3 Rhc8,Re2 Rc3,Rd2 Re3,Rd4 a5,e5 d5,exf6+ Kxf6,g4 Rcc3,g5+ hxg5,fxg5+ Ke5
Mikhail Tal,?,Oleg Romanishin,?,0-1,d4 e6,Nf3 c5,e4 cxd4,Nxd4 Nc6,Nc3 a6,g3 Qc7,Bg2 Nf6,O-O h6,b3 Bc5,Be3 Ba7,h3 O-O,Qd2 Nxd4,Bxd4 Bxd4,Qxd4 d6,Rfd1 e5,Qb4 Be6,Rxd6 a5,Nb5 Qxc2,Qc3 Rac8,Qe3 Rfd8,Rxd8+ Rxd8,Nc3 Rd2,Re1 Rd3,Rc1 Qd2,Qxd2 Rxd2,f4 Nh5,f5 Bd7,Rd1 Rxd1+,Nxd1 Nxg3,Kf2 Nh5,Ne3 b5,Nd5 Kf8,Bf3 Nf4,Nxf4 exf4,Bh5 Be8,f6 g5,e5 Bd7,Kg2 b4,Be2 Bf5,Bb5 Bb1
Mikhail Tal,?,Tamas Georgadze,?,0-1,Nf3 Nf6,c4 e6,g3 d5,d4 Be7,Bg2 O-O,O-O dxc4,Qc2 a6,a4 Bd7,Qxc4 Bc6,Bf4 Nbd7,Nc3 Nb6,Qb3 a5,Nb5 Nbd5,Be5 Bd6,Bxf6 Nxf6,Ne5 Bxg2,Kxg2 Bb4,Rfd1 Qd5+,Qxd5 Nxd5,e4 Nf6,Nxc7 Rac8,Rac1 Nxe4,Nd7 Rfd8,Nb6 Rb8,d5 Nd2,dxe6 fxe6,Nxe6 Rd6,Nc5 Re8,Ncd7 Re7,Rc7 h5,Rdc1 Re2,R1c2 Rd3,Rc8+ Kh7,Nf8+ Kh6,Nfd7 Rf3,Rh8+ Kg5,h4+ Kg4,Ne5+ Rxe5,Rg8 Rxg3+,fxg3 Re2+
Mikhail Tal,?,Garry Kasparov,?,0-1,e4 c6,Nc3 d5,d4 dxe4,Nxe4 Bf5,Ng3 Bg6,h4 h6,Nf3 Nd7,h5 Bh7,Bd3 Bxd3,Qxd3 Qc7,Bd2 Ngf6,Qe2 e6,Ne5 c5,Nxd7 Qxd7,dxc5 Bxc5,O-O-O Qa4,Bc3 Rc8,Bxf6 gxf6,Kb1 Be7,Rd3 Rg8,Rhd1 f5,Nxf5 exf5,Re1 Qh4,Re3 Rc7,Qb5+ Kf8,Qe5 f4,Re4 Rc5,Qxe7+ Qxe7,Rxe7 Rxg2,Rxb7 Rxf2,a4 f3,Re4 Rf5,Rb5 Rxb5,axb5 Re2,Rf4 f2,Ka2 Rxc2,Kb3 Re2,Kc3 Ke7,b4 Ke6,Kd3 Rb2
Mikhail Tal,?,Alexey Suetin,?,0-1,e4 e5,Nf3 Nf6,Nxe5 d6,Nf3 Nxe4,d4 d5,Bd3 Be7,O-O Nc6,c4 Nf6,Nc3 O-O,Re1 dxc4,Bxc4 Bg4,Be3 Na5,Bd3 Re8,h3 Bh5,a3 a6,d5 c5,Bg5 b5,Re5 Bg6,Bxg6 hxg6,d6 Qxd6,Qe2 Nc4,Ne4 Qd8,Rd1 Nxe5,Rxd8 Nxf3+,Qxf3 Raxd8,Bxf6 Bxf6,Nxf6+ gxf6,Qxf6 Rd2,Qxa6 Rxb2,Qc6 Rb1+,Kh2 Re2,g4 c4,Kg3 Rb3+,Kh4 Rxf2,Kg5 Rxh3,a4 c3,axb5 Kg7,Qc7 c2
Mikhail Tal,?,John van der Wiel,?,1-0,c4 e6,Nc3 Nf6,Nf3 b6,e4 Bb7,Bd3 c5,O-O Nc6,e5 Ng4,Be4 Qc8,d3 Ngxe5,Nxe5 Nxe5,f4 Nc6,f5 g6,Bg5 gxf5,Bxf5 Be7,Qh5 Bxg5,Qxg5 Ne7,Be4 Bxe4,Nxe4 Qc6,Rxf7 Kxf7,Qf6+ Kg8,Qxe7 Rf8,Rf1
Mikhail Tal,?,Dragoljub Velimirovic,?,1-0,c4 e6,d4 Nf6,Nc3 c5,d5 exd5,cxd5 d6,e4 g6,f4 Bg7,Bb5+ Nfd7,a4 Qh4+,g3 Qe7,Nf3 O-O,O-O Na6,Re1 Nb4,e5 a6,Bf1 dxe5,d6 Qe8,fxe5 b6,e6 fxe6,Bc4 Bb7,Rxe6 Kh8,Rxe8 Raxe8,Bf4 g5,Nxg5
Mikhail Tal,?,Rainer F A Knaak,?,1-0,d4 Nf6,c4 g6,Nc3 Bg7,e4 d6,Nf3 O-O,Be2 Nbd7,Be3 e5,O-O c6,d5 Ng4,Bg5 f6,Bc1 c5,Ne1 Nh6,Nd3 f5,f4 a6,exf5 Nxf5,fxe5 Nxe5,Nxe5 Bxe5,Bf4 Bd4+,Kh1 Ne3,Bxe3 Bxe3,Ne4 Rxf1+,Bxf1 Bd4,Qd2 Bf5,Ng3 Bd7,Re1 Qf8,Bd3 Re8,Rxe8 Qxe8,Ne4 Qe7,b3 Bf5,Qf4 Be5,Qf3 Qh4,g3 Qh6,Nf2 Qc1+,Kg2 Bd7,Qe2 Qa1,h4 Qc1,Be4 Bd4,Bd3 Be5,Be4 Qh6,Bf3 Qg7,Bg4 Bf5,Bxf5 gxf5,Qf3 f4,g4 Qc7,g5 Qa5,a4 Qd2,Kh3 Kg7,Kg4 Qc2,Nd3 h6,gxh6+ Kxh6,Kf5 Qc3,Ke6 Qd4,Qg4 Qe4,Qg5+ Kh7,Kf7
Mikhail Tal,?,Murray Chandler,?,1-0,Nf3 Nf6,c4 e6,Nc3 d5,d4 c6,Bg5 h6,Bxf6 Qxf6,e3 Nd7,Bd3 Qd8,O-O Be7,e4 dxc4,Bxc4 b5,Bb3 b4,Na4 Ba6,d5 exd5,Nd4 Rc8,exd5 cxd5,Re1 O-O,Bxd5 Bd6,Ne6 fxe6,Bxe6+ Kh8,Qxd6 Bb5,Qxb4 Bxa4,Qxa4 Nc5,Qxa7 Nxe6,Rxe6 Qd2,Ree1 Rc2,Rf1 Rxb2,a4 Qd5,Rad1 Qe5,Qe3 Qf6,Rd2 Rb4,Ra2 Qa6,a5 Rb5,Qe7 Rff5,Qd8+ Kh7,Qd3 Kh8,Re1 Rf8,Re5 Rfb8,Rxb5 Rxb5,Rb2
Mikhail Tal,?,Peter Szekely,?,1-0,e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Bg5 e6,f4 Qb6,Qd2 Qxb2,Rb1 Qa3,Be2 Nbd7,O-O Be7,e5 dxe5,fxe5 Nxe5,Bxf6 gxf6,Ne4 f5,Rb3 Qa4,Qc3 Bd7,Nc5 Bxc5,Qxc5 Nc6,Rd1 Rg8,Bf3 Qa5,Qd6 Nxd4,Qxd4 Bb5,c4 Ba4,Rxb7 Kf8,Qd6+ Kg7,Qxe6 Rgf8,Bd5 Qc3,Rxf7+ Rxf7,Qxf7+ Kh6,Qe6+ Kg7,Qe7+ Kh6,Re1 Qd4+,Kh1 Ra7,Re6+
Mikhail Tal,?,Lev Psakhis,?,1-0,d4 Nf6,c4 e6,Nf3 b6,Nc3 Bb4,e3 Bb7,Bd3 O-O,O-O d5,Bd2 dxc4,Bxc4 Nbd7,Qe2 c5,Rfd1 cxd4,exd4 Bxc3,bxc3 Ne4,Be1 Rc8,Rac1 Ng5,Nd2 Nh3+,gxh3 Rxc4,Qxc4 Qg5+,Kf1 Qg2+,Ke2 e5,Nf1 exd4,cxd4 Nc5,dxc5 Qf3+,Kd2 Qa3,Qb3
Mikhail Tal,?,Guillermo Garcia Gonzales,?,1-0,e4 e5,Nf3 Nf6,Nxe5 d6,Nf3 Nxe4,d4 d5,Bd3 Be7,O-O Nc6,Re1 Bf5,c4 Nb4,Bf1 O-O,a3 Nc6,cxd5 Qxd5,Nc3 Nxc3,bxc3 Bf6,Bf4 Rac8,Re3 Na5,Ne5 c5,g4 Bg6,Bg2 Qd8,dxc5 Bxe5,Rxe5 Qf6,Bg3 Nc4,g5 Qa6,Re7 Rxc5,Qd4 Rxg5,h4 Ra5,Rae1 h6,Bf1 b5,Re8
