Alexander Alekhine,0,Baratz Abraham,0,1-0,1,d4 Nf6
Alexander Alekhine,0,Baratz Abraham,0,1-0,2,c4 e6
Alexander Alekhine,0,Baratz Abraham,0,1-0,3,Nf3 d5
Alexander Alekhine,0,Baratz Abraham,0,1-0,4,Bg5 c6
Alexander Alekhine,0,Baratz Abraham,0,1-0,5,Nbd2 Nbd7
Alexander Alekhine,0,Baratz Abraham,0,1-0,6,e3 Qa5
Alexander Alekhine,0,Baratz Abraham,0,1-0,7,cxd5 exd5
Alexander Alekhine,0,Baratz Abraham,0,1-0,8,Bd3 Ne4
Alexander Alekhine,0,Baratz Abraham,0,1-0,9,O-O Nxg5
Alexander Alekhine,0,Baratz Abraham,0,1-0,10,Nxg5 h6
Alexander Alekhine,0,Baratz Abraham,0,1-0,11,Ngf3 Be7
Alexander Alekhine,0,Baratz Abraham,0,1-0,12,Qe2 Nf6
Alexander Alekhine,0,Baratz Abraham,0,1-0,13,Ne5 Qb6
Alexander Alekhine,0,Baratz Abraham,0,1-0,14,Rab1 O-O
Alexander Alekhine,0,Baratz Abraham,0,1-0,15,b4 a5
Alexander Alekhine,0,Baratz Abraham,0,1-0,16,bxa5 Qxa5
Alexander Alekhine,0,Baratz Abraham,0,1-0,17,Rb2 Qa3
Alexander Alekhine,0,Baratz Abraham,0,1-0,18,Nb1 Qa5
Alexander Alekhine,0,Baratz Abraham,0,1-0,19,Rc1 Bd6
Alexander Alekhine,0,Baratz Abraham,0,1-0,20,f4 Qd8
Alexander Alekhine,0,Baratz Abraham,0,1-0,21,Rbc2 Qe7
Alexander Alekhine,0,Baratz Abraham,0,1-0,22,Nc3 Ra5
Alexander Alekhine,0,Baratz Abraham,0,1-0,23,Qf3 Be6
Alexander Alekhine,0,Baratz Abraham,0,1-0,24,g4 Bxg4
Alexander Alekhine,0,Baratz Abraham,0,1-0,25,Nxg4 Nxg4
Alexander Alekhine,0,Baratz Abraham,0,1-0,26,Re2 Nf6
Alexander Alekhine,0,Baratz Abraham,0,1-0,27,Kh1 Bb4
Alexander Alekhine,0,Baratz Abraham,0,1-0,28,Rg2 Bxc3
Alexander Alekhine,0,Baratz Abraham,0,1-0,29,Rxc3 Ne4
Alexander Alekhine,0,Baratz Abraham,0,1-0,30,Bxe4 dxe4
Alexander Alekhine,0,Baratz Abraham,0,1-0,31,Qh3 f5
Alexander Alekhine,0,Baratz Abraham,0,1-0,32,Rc1 Qe6
Alexander Alekhine,0,Baratz Abraham,0,1-0,33,Rcg1 Rf7
Alexander Alekhine,0,Baratz Abraham,0,1-0,34,Rg6 Rf6
Alexander Alekhine,0,Baratz Abraham,0,1-0,35,Rxg7+ Kf8
Alexander Alekhine,0,Baratz Abraham,0,1-0,36,Qh4
Alexander Alekhine,0,Desler Arne,0,1-0,1,e4 c5
Alexander Alekhine,0,Desler Arne,0,1-0,2,Nf3 Nc6
Alexander Alekhine,0,Desler Arne,0,1-0,3,d4 cxd4
Alexander Alekhine,0,Desler Arne,0,1-0,4,Nxd4 Nf6
Alexander Alekhine,0,Desler Arne,0,1-0,5,Nc3 d6
Alexander Alekhine,0,Desler Arne,0,1-0,6,Be2 g6
Alexander Alekhine,0,Desler Arne,0,1-0,7,O-O Bg7
Alexander Alekhine,0,Desler Arne,0,1-0,8,Nb3 O-O
Alexander Alekhine,0,Desler Arne,0,1-0,9,f4 Bd7
Alexander Alekhine,0,Desler Arne,0,1-0,10,Bf3 Rc8
Alexander Alekhine,0,Desler Arne,0,1-0,11,Kh1 a6
Alexander Alekhine,0,Desler Arne,0,1-0,12,a4 Na5
Alexander Alekhine,0,Desler Arne,0,1-0,13,e5 Ne8
Alexander Alekhine,0,Desler Arne,0,1-0,14,Nxa5 Qxa5
Alexander Alekhine,0,Desler Arne,0,1-0,15,Bxb7 Rc7
Alexander Alekhine,0,Desler Arne,0,1-0,16,Bf3 Bb5
Alexander Alekhine,0,Desler Arne,0,1-0,17,b4 Qxb4
Alexander Alekhine,0,Desler Arne,0,1-0,18,Nd5 Qc5
Alexander Alekhine,0,Desler Arne,0,1-0,19,axb5
Alexander Alekhine,0,Gilfer Eggert,0,1-0,1,d4 d5
Alexander Alekhine,0,Gilfer Eggert,0,1-0,2,c4 e6
Alexander Alekhine,0,Gilfer Eggert,0,1-0,3,Nc3 Nf6
Alexander Alekhine,0,Gilfer Eggert,0,1-0,4,Bg5 Be7
Alexander Alekhine,0,Gilfer Eggert,0,1-0,5,e3 Nbd7
Alexander Alekhine,0,Gilfer Eggert,0,1-0,6,Nf3 c6
Alexander Alekhine,0,Gilfer Eggert,0,1-0,7,a3 O-O
Alexander Alekhine,0,Gilfer Eggert,0,1-0,8,Qc2 dxc4
Alexander Alekhine,0,Gilfer Eggert,0,1-0,9,Bxc4 Nd5
Alexander Alekhine,0,Gilfer Eggert,0,1-0,10,Bxe7 Qxe7
Alexander Alekhine,0,Gilfer Eggert,0,1-0,11,O-O Nxc3
Alexander Alekhine,0,Gilfer Eggert,0,1-0,12,Qxc3 Re8
Alexander Alekhine,0,Gilfer Eggert,0,1-0,13,Rad1 c5
Alexander Alekhine,0,Gilfer Eggert,0,1-0,14,Bb5 cxd4
Alexander Alekhine,0,Gilfer Eggert,0,1-0,15,Qxd4 f6
Alexander Alekhine,0,Gilfer Eggert,0,1-0,16,Rd2 Rd8
Alexander Alekhine,0,Gilfer Eggert,0,1-0,17,Rfd1 Kf8
Alexander Alekhine,0,Gilfer Eggert,0,1-0,18,Qe4 g6
Alexander Alekhine,0,Gilfer Eggert,0,1-0,19,h4 a6
Alexander Alekhine,0,Gilfer Eggert,0,1-0,20,Ba4 e5
Alexander Alekhine,0,Gilfer Eggert,0,1-0,21,h5 Rb8
Alexander Alekhine,0,Gilfer Eggert,0,1-0,22,hxg6 b5
Alexander Alekhine,0,Gilfer Eggert,0,1-0,23,gxh7 Kg7
Alexander Alekhine,0,Gilfer Eggert,0,1-0,24,Nh4 Qf7
Alexander Alekhine,0,Gilfer Eggert,0,1-0,25,Qg4+ Kh8
Alexander Alekhine,0,Gilfer Eggert,0,1-0,26,Bc2
Alexander Alekhine,0,Taube Arvids,0,1-0,1,d4 d5
Alexander Alekhine,0,Taube Arvids,0,1-0,2,c4 e6
Alexander Alekhine,0,Taube Arvids,0,1-0,3,Nf3 Nf6
Alexander Alekhine,0,Taube Arvids,0,1-0,4,Bg5 Nbd7
Alexander Alekhine,0,Taube Arvids,0,1-0,5,e3 Be7
