Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,1,Nf3 d5
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,2,g3 g6
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,3,d4 Nf6
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,4,Bg2 Bg7
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,5,c4 c6
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,6,cxd5 cxd5
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,7,Nc3 O-O
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,8,Ne5 e6
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,9,O-O Nfd7
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,10,f4 Nc6
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,11,Be3 Nf6
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,12,Bf2 Bd7
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,13,h3 Rc8
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,14,g4 Ne8
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,15,e4 dxe4
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,16,Nxe4 b6
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,17,Kh1 Ne7
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,18,Bh4 f6
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,19,Nxd7 Qxd7
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,20,Qb3 Kh8
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,21,Qa3 Rc4
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,22,Nc3 b5
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,23,Ne4 Rxd4
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,24,Bf2 Rc4
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,25,Rad1 Nd5
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,26,Nc5 Qf7
Alireza Firouzja,2549,"Khamisi, S.",2236,1-0,27,Nxe6
Alireza Firouzja,2549,"Gusain, H.",2447,1-0,1,e4 c5
Alireza Firouzja,2549,"Gusain, H.",2447,1-0,2,Nf3 e6
Alireza Firouzja,2549,"Gusain, H.",2447,1-0,3,d4 cxd4
Alireza Firouzja,2549,"Gusain, H.",2447,1-0,4,Nxd4 Nc6
Alireza Firouzja,2549,"Gusain, H.",2447,1-0,5,Nc3 a6
Alireza Firouzja,2549,"Gusain, H.",2447,1-0,6,g3 Nxd4
Alireza Firouzja,2549,"Gusain, H.",2447,1-0,7,Qxd4 b5
Alireza Firouzja,2549,"Gusain, H.",2447,1-0,8,Bg2 Bb7
Alireza Firouzja,2549,"Gusain, H.",2447,1-0,9,O-O Ne7
Alireza Firouzja,2549,"Gusain, H.",2447,1-0,10,Bf4 Nc6
Alireza Firouzja,2549,"Gusain, H.",2447,1-0,11,Qd2 f6
