Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,1,e4 e5
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,2,Nf3 Nc6
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,3,d4 exd4
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,4,Bc4 Bc5
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,5,O-O Nf6
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,6,e5 d5
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,7,exf6 dxc4
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,8,Re1+ Be6
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,9,Ng5 Qd5
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,10,Nc3 Qf5
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,11,g4 Qxf6
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,12,Nd5 Qd8
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,13,Rxe6+ fxe6
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,14,Nxe6 Qd7
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,15,Qe2 Be7
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,16,Ndxc7+ Kf7
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,17,Qxc4 Ne5
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,18,Qb3 Qd6
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,19,f4 Nxg4
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,20,Ng5+ Kg6
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,21,Qd3+ Kh5
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,22,Qh3+ Kg6
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,23,Qxg4 Qb6
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,24,Nge6+ Kf6
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,25,Qg5+ Kf7
Wilhelm Steinitz,0,Meitner Philipp (GER),0,1-0,26,Qxg7#
Wilhelm Steinitz,0,Reiner,0,1-0,1,e4 e5
Wilhelm Steinitz,0,Reiner,0,1-0,2,Nf3 Nc6
Wilhelm Steinitz,0,Reiner,0,1-0,3,Bc4 Bc5
Wilhelm Steinitz,0,Reiner,0,1-0,4,O-O d6
Wilhelm Steinitz,0,Reiner,0,1-0,5,b4 Bxb4
Wilhelm Steinitz,0,Reiner,0,1-0,6,c3 Bc5
Wilhelm Steinitz,0,Reiner,0,1-0,7,d4 exd4
Wilhelm Steinitz,0,Reiner,0,1-0,8,cxd4 Bb6
Wilhelm Steinitz,0,Reiner,0,1-0,9,d5 Ne5
Wilhelm Steinitz,0,Reiner,0,1-0,10,Nxe5 dxe5
Wilhelm Steinitz,0,Reiner,0,1-0,11,Bb2 f6
Wilhelm Steinitz,0,Reiner,0,1-0,12,Kh1 Nh6
Wilhelm Steinitz,0,Reiner,0,1-0,13,f4 Nf7
Wilhelm Steinitz,0,Reiner,0,1-0,14,fxe5 fxe5
Wilhelm Steinitz,0,Reiner,0,1-0,15,Rxf7 Kxf7
Wilhelm Steinitz,0,Reiner,0,1-0,16,Qh5+ Kf8
