Smyslov Vassily (RUS),2494,Alexander Conel H O'D (ENG),0,1-0,d4 d5,c4 dxc4,Nf3 Nf6,Qa4+ Qd7,Qxc4 Qc6,Nbd2 Be6,Qd3 Na6,a3 O-O-O,b4 Qa4,Bb2 g6,g3 c6,Bg2 Bg7,O-O,Rfc1 Qb5,Qxb5 Nxb5,a4 Nc7,Ng5 Kb8,Nxe6 Nxe6,e3 Nc7,Nc4 Nfd5,Ba3 Rhe8,Rab1 a6,e4 Nf6,Rd1,d5 cxd5,exd5 Ne5,Ne3 b5,axb5 Nxb5,Bb2 Bf6,Ra1 Ka7,Ra2 Nd7,Bf1 Kb7,Bxf6 Nxf6,Rda1 Ra8,Ra5,Bg2 Ka7,b5 Rab8,d6 exd6,Rxa6+ Nxa6,Rxa6# 1-0
Smyslov Vassily (RUS),2494,Bronstein David I (RUS),2432,1/2-1/2,Nf3 Nf6,g3 g6,b4 Bg7,Bb2 c6,Bg2 a5,a3 axb4,axb4,Bxa1 Qb6,c3 O-O,O-O d5,d3 Bg4,Nbd2 Nbd7,Qa4,c4 dxc4,dxc4 c5,b5 Nb6,Qb3 Ra8,h3 Bf5,Be5,g4 Bd7,Qc3 Be6,Rc1 Ra4,Qd3 h6,Nh2 Nbd7,Bf4,Nhf1 h5,g5 Nfd7,Ne3 Nf8,Kh2 Kh7,Qe4 Ra2,Rd1
Smyslov Vassily (RUS),2494,Ivkov Borislav (SCG),2428,1/2-1/2,Nf3 d5,c4 e6,g3 dxc4,Qa4+ Bd7,Qxc4 c5,Ne5 Nc6,Nxd7,Bg2 Nf6,d3 Rc8,Nd2 Be7,Nf3 O-O,O-O b6,Bd2,a3 Rfd8,Rac1 Bf6,Rc2 Nde7,Bh3 Nd4,Nxd4 cxd4,Qb3 Rxc2,Qxc2 Rc8,Qb3 h6,Bg2 Bg5,f4 Bf6,Rc1,Bxc1 Nd5,Qc4 Ne3,Qc6 Qxc6,Bxc6 e5,fxe5 Bxe5,Kf2 Ng4+ /2-1/
Smyslov Vassily (RUS),2494,Larsen Bent (DEN),2461,1/2-1/2,Nf3 Nf6,d4 g6,g3 Bg7,Bg2 c5,c4 Nc6,O-O O-O,Nc3,Nxd4 Qa5,Nb3 Qh5,e4 Qxd1,Rxd1 d6,h3 a5,a4,Nd5 Nd7,Bf1 Rac8,Bd2 Nc5,Nxc5 dxc5,Bc3 Bd4,Bxd4 cxd4,Ra3 f5,exf5 Bxf5,f4 e6,Nb6 Rcd8,c5,Bg2 h4,Rd2 hxg3,Rxg3 d3,Bxc6 bxc6,Nc4 Rd4,Nd6,Nxf5 R8xf5,Rxg6+ Kf7,Rg3 Rxc5,b3 Kf6,Rgxd3,Kg2 Ke7,Kg3 Rf8,h4 Rfd8,Rxd5 cxd5,h5 Kf6,Rh2,Kf3 Rf8,Ke3 Rb8,h6 e5,Rh5 Rxb3+,Kd2 Rb8,h7,Ke3 Ke6,Rh6+ /2-1/
Smyslov Vassily (RUS),2494,Pachman Ludek (GER),2278,1/2-1/2,e4 c6,d4 d5,Nc3 dxe4,Nxe4 Nf6,Nxf6+ gxf6,Nf3 Bg4,Be2 Qc7,h3 Bh5,O-O Nd7,d5 Rd8,c4 Nb6,Be3 Bxf3,Bxb6 axb6,Bxf3 cxd5,cxd5 Bh6,Qa4+ Kf8,Rfe1 Bf4,Re4 Bh2+,Kh1 Bd6,Rc4 Qd7,Qc2 Bb8,Rc1 Qd6,g3,h4 Kg7,Qe2 f5,Kg2 b5,R4c3 f4,Bxh5 Qxd5+,Bf3,Qxe5+ Bxe5,Rc5 Bxb2,R1c2 Bd4,Rxb5 fxg3,fxg3,Rg5+ Kf6,Rc6+ e6,Be4 Rc8,a4 Rxc6,Bxc6 Rc8,Bb5
Smyslov Vassily (RUS),2494,Stein Leonid Z (UKR),2620,1/2-1/2,c4 g6,Nc3 Bg7,g3 c5,Bg2 Nc6,a3 Nf6,d3 O-O,Rb1 a5,e3 e6,Nge2 d5,O-O Re8,Qc2 d4,Na4 Nd7,exd4 cxd4,b4 axb4,axb4 e5,b5 Ncb8,Bd2 e4,Nf4 exd3,Nxd3,Nxe5 Rxe5,Bf4 Bf5,Qb3 Re2,Nc5 Bxb1,Qxb1 Nd7,Nxb7 Qe7,c5 Raa2,c6 Nb6,Qd3 Be5,Bf3 Reb2,Re1,Bxe5 fxe5,Re2 Kg7,Rxb2 Rxb2,Kg2 /2-1/
Smyslov Vassily (RUS),2494,Evans Larry M (USA),2470,1/2-1/2,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 b5,Bb3 Na5,O-O d6,d4 exd4,Nxd4 Bb7,Bd2 c5,Bd5 Bxd5,exd5 cxd4,Qe1+ Qe7,Bxa5,Rxe1+ Ne7,Nd2 Kd7,Nb3 d3,c3 Nxd5,Rad1 Re8,Rxe8 Kxe8,Rxd3 Nf4,Rd1 Ne6,Nd4 Nxd4,cxd4 g6,Rc1,d5 Bxb2,Rc7 Kf8,Rc6 Ke7,Bb4 Be5,Rxa6 Rc8,g3 /2-1/
Smyslov Vassily (RUS),2494,Jimenez Eleazar (CUB),2365,1-0,Nf3 Nf6,g3 g6,b4 Bg7,Bb2 O-O,Bg2 d6,O-O e5,c4 a5,a3 axb4,axb4 Rxa1,Bxa1 Nc6,b5 Ne7,Nc3 Nd7,e3,d3 Nc5,Qc2 Bf5,e4 Bd7,Nd2 Nc8,Nb3 Nb6,Nxc5,Bb2 Bc8,Bc1 Qd6,Be3 Rd8,Rd1 Nd7,Bh3 Nf8,Bxc8,Ra1 f5,exf5 gxf5,Ra7 b6,Nd5 Ne6,Qa2 f4,Bd2,Bc3 fxg3,hxg3 e4,dxe4 Rf8,Ra8 Nf3+,Kg2 Bxc3,Rxf8+ Qxf8,Nxc3 Nd4,f4 Qc8,Nd5 Qe6,e5 Kg7,Qb1,g4 1-0
Smyslov Vassily (RUS),2494,Padevsky Nikola (BUL),2355,1/2-1/2,Nf3 Nf6,d4 g6,c3 Bg7,Bg5 h6,Bf4 d6,h3 Nbd7,e3 O-O,Nbd2 b6,a4 Bb7,Bc4 e5,dxe5 dxe5,Bxe5 Nxe5,Nxe5,Rg1 Bd5,Qb3 Qd6,Ng4 Rad8,Nxf6+ Bxf6,O-O-O,Rg4 Bg7,Bxd5 Qxd5,Qxd5 Rxd5,Nf3 Rxd1+,Kxd1,Ke2 Kf8,Nd4 Bxd4,exd4 Re8+,Kd2 Ke7,Rg1 Kd6,Kd3 Re7,b4 /2-1/
Smyslov Vassily (RUS),2494,Robatsch Karl (AUT),2349,1-0,Nf3 Nf6,g3 e6,Bg2 c5,c4 Nc6,O-O d5,d4 Be7,cxd5,dxc5 O-O,Qc2 Ndb4,Qe4 Na6,Be3 Nxc5,Qc2 Nb4,Qc4 Na4,Qb3 Qe8,Ne5 Nd5,Bd4 b6,Nc3 Nc5,Bxc5,Nxd5 exd5,Bxd5 Rb8,Nc6 Rb7,Qf3 a5,Nxa5 Re7,Bc6 Qd8,Nb3 Ba6,Rfd1 Qc7,e3 Re6,Nxc5 bxc5,Bd5,Qe4 Rd6,Qf4 Rfd8,Bxf7+ Kh8,Rxd6 Rxd6,Bc4 Bxc4,Qxc4 Rd2,b4 Qe5,Rf1 1-0
Smyslov Vassily (RUS),2494,Rossetto Hector (ARG),2285,1/2-1/2,d4 Nf6,c4 e6,Nc3 d5,Bg5 Be7,e3 h6,Bh4 O-O,Rc1 c6,Nf3 Nbd7,Bd3 dxc4,Bxc4 b5,Bd3 a6,O-O c5,dxc5,Bb1 Bb7,Bxf6 Qxd1,Rfxd1 Bxf6,Nxb5 Bxf3,gxf3,Nd4 Nxb2,Rd2 Rab8,Be4 Rfd8,Nb3 Rxd2,Nxd2 g5,Rc2 Kg7,Nc4 Rc8,Nxb2 Rxc2,Bxc2 Bxb2,h3 a5,a4,Bd3 Bb4 /2-1/
Smyslov Vassily (RUS),2494,Santa Cruz Hugo,0,1-0,Nf3 d5,c4 dxc4,e3 c5,Bxc4 e6,O-O Nc6,Nc3 Nf6,Qe2,d4 cxd4,Rd1 Be7,exd4 O-O,d5 exd5,Nxd5 Nxd5,Bxd5,Qe4 Bf6,Ng5 Bxg5,Bxg5 Be6,Bxe6 Rae8,Bf4 Qe7,Bd6 Qf6,Bxf8 Rxe6,Bxg7 Qxg7,Qc2 Rg6,g3 h5,Rd5 1-0
