Vasily Smyslov,?,M Recash,?,1-0, e4 c6 2. Nc3 d5 3. Nf3 dxe4 4. Nxe4 Nf6 5. Nxf6+ gxf6 6. d4 Qc7 7. g3 Bg4, h3 Bxf3 9. Qxf3 Nd7 10. Bg2 Qa5+ 11. Bd2 Qa6 12. b3 O-O-O 13. c4 h5, O-O e6 15. b4 Qxc4 16. Rfc1 Qd5 17. Qe2 Qd6 18. b5 Nb8 19. bxc6 bxc6, Bf4 e5 21. dxe5 fxe5 22. Bxe5 Re8 23. Rxc6+
Vasily Smyslov,?,Vladimir Zak,?,1-0, d4 c5 2. d5 Nf6 3. g3 d6 4. Bg2 g6 5. Nc3 Bg7 6. e4 O-O 7. Nge2 Na6, O-O Rb8 9. a4 Nc7 10. h3 b6 11. Be3 a6 12. Rb1 b5 13. axb5 Nxb5 14. Qd2 Bd7, Bh6 Nxc3 16. Nxc3 Qc7 17. Bxg7 Kxg7 18. Rfe1 Rb4 19. f4 Qb6 20. e5 Ne8, exd6 exd6 22. Re7 Nf6 23. g4 Qd8 24. Rbe1 Re8 25. Rxe8 Bxe8 26. f5 Bd7, g5 Nh5 28. f6+ Kg8 29. Re7 Rxb2 30. Ne4 Ba4 31. Qe2 Bb5 32. Qe3 Rxc2, Bf1 Qa5 34. Nf2 Ng7 35. Ng4 Qd2 36. Nh6+
Vasily Smyslov,?,Isaac Boleslavsky,?,1-0, e4 c5 2. Ne2 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bg5 e6 7. Qd2 a6, f4 Bd7 9. Nf3 Qc7 10. Bd3 Be7 11. O-O O-O-O 12. a3 h6 13. Bh4 g5 14. fxg5 Ng4, g6 fxg6 16. Bxe7 Nxe7 17. b4 Kb8 18. h3 Nf6 19. Ne2 g5 20. Nfd4 Rhf8, c4 e5 22. Nb3 Ba4 23. Na5 b6 24. Nc3 Bd7 25. Nb3 Be6 26. Nd5 Nexd5, cxd5 Bc8 28. Rac1 Qa7 29. Qe3 Bd7 30. Rf2 Nh7 31. Rxf8 Rxf8 32. Nd2 Re8, Rf1 Bb5 34. Bxb5 axb5 35. Qd3 Qd7 36. Rf5 Rf8 37. Rxf8+ Nxf8 38. Qf1 Nh7, Nb1 Qc8 40. Qxb5 Qc1+ 41. Qf1 Qc2 42. Qe1 g4 43. hxg4 Nf6 44. Nc3 Nxg4, Nb5 Qd3 46. a4 Nf6 47. Nxd6 Qd4+ 48. Kh1 Ng4 49. Qc1
Vasily Smyslov,?,Vasily Panov,?,1-0, d4 Nf6 2. c4 d6 3. Nc3 Nbd7 4. Nf3 e5 5. g3 c6 6. Bg2 Be7 7. O-O O-O, e4 Re8 9. h3 Qc7 10. d5 Nf8 11. Ne1 Ng6 12. Nc2 a6 13. Ne3 Bf8 14. Bd2 c5, a3 Rb8 16. b4 b6 17. Re1 Bd7 18. Bf1 Qc8 19. Kh2 Ne7 20. Qf3 Rd8 21. g4 Ne8, Nf5 Qc7 23. Rac1 Rdc8 24. b5 Ra8 25. a4 a5 26. Bd3 Qd8 27. Rh1 Rc7, Rcg1 Ng6 29. g5 Raa7 30. h4 Nh8 31. Kg2 g6 32. Kf1 Bc8 33. h5 Rab7, Rh2 Ra7 35. Ke1 Rab7 36. Kd1 Ra7 37. Kc2 Rab7 38. Kb3 Ra7 39. Qg3 Rab7, f4 exf4 41. Bxf4 Ra7 42. Nd1 gxf5 43. exf5 Ng7 44. Ne3 h6 45. f6
Vasily Smyslov,?,Efim Korchmar,?,1-0, e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Ng8 6. Bxe7 Nxe7 7. Qg4 Nf5, Nf3 Nc6 9. O-O-O f6 10. Qh5+ g6 11. Qh3 O-O 12. g4 Ng7 13. Qh6 Ne8, Bg2 fxe5 15. dxe5 Qe7 16. h4 Rb8 17. Rde1 Nd8 18. Nd1 b5 19. Qd2 Ng7, Ne3 a5 21. h5 gxh5 22. gxh5 Qb4 23. Qe2 a4 24. a3 Qe7 25. Ng4 b4, Nf6+ Kh8 27. Nh4 Rxf6 28. exf6 Qxf6 29. Qe5 Qh6+ 30. f4 Nc6 31. Ng6+ Kg8, Qf6 Bd7 33. Ne7+ Nxe7 34. Qxh6
Vasily Smyslov,2620,Eleazar Jimenez Zerquera,?,1-0, Nf3 Nf6 2. g3 g6 3. b4 Bg7 4. Bb2 O-O 5. Bg2 d6 6. O-O e5 7. c4 a5 8. a3 axb4, axb4 Rxa1 10. Bxa1 Nc6 11. b5 Ne7 12. Nc3 Nd7 13. e3 Re8 14. d3 Nc5, Qc2 Bf5 16. e4 Bd7 17. Nd2 Nc8 18. Nb3 Nb6 19. Nxc5 dxc5 20. Bb2 Bc8, Bc1 Qd6 22. Be3 Rd8 23. Rd1 Nd7 24. Bh3 Nf8 25. Bxc8 Rxc8 26. Ra1 f5, exf5 gxf5 28. Ra7 b6 29. Nd5 Ne6 30. Qa2 f4 31. Bd2 Nd4 32. Bc3 fxg3, hxg3 e4 34. dxe4 Rf8 35. Ra8 Nf3+ 36. Kg2 Bxc3 37. Rxf8+ Qxf8 38. Nxc3 Nd4, f4 Qc8 40. Nd5 Qe6 41. e5 Kg7 42. Qb1 Nf5 43. g4 Ne7
Vasily Smyslov,?,Bogdan Pietrusiak,?,1-0, Nf3 g6 2. d4 Nf6 3. c4 Bg7 4. Nc3 O-O 5. Bg5 h6 6. Bh4 c5 7. e3 d6, Be2 cxd4 9. Nxd4 Nc6 10. O-O Bd7 11. a3 a5 12. Ndb5 Be6 13. Nd5 Bxd5, cxd5 Na7 15. Nc3 Nc8 16. Rc1 Nb6 17. f3 Rc8 18. e4 Nfd7 19. Bf2 Nc5, Bb5 Ncd7 21. Qe2 Rc7 22. f4 Qc8 23. e5 dxe5 24. fxe5 Nc4 25. d6
Vasily Smyslov,?,Vlastimil Hort,?,1-0, e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 g6 5. Bc4 c6 6. O-O Bg7 7. exd6 Qxd6, Re1 O-O 9. Bg5 Be6 10. Bb3 Na6 11. c4 Nf6 12. Nc3 Nc7 13. Qd2 Rfd8, Bf4 Qd7 15. Rad1 Nh5 16. Ne5 Qe8 17. Bh6 Bxh6 18. Qxh6 Nf6 19. h3 Rac8, a4 Qf8 21. Qe3 a5 22. Ne2 Nd7 23. Nf3 f6 24. Nf4 Bf7 25. Qxe7 Qxe7, Rxe7 Nb6 27. Rc1 Re8 28. Re3 Rcd8 29. Kf1 g5 30. Ne2 Kg7 31. g4 Bg6, Ng3 Ne6 33. c5 Nd5 34. Bxd5 Rxd5 35. Rce1 Nc7 36. Re7+ Kf8 37. Rxc7 Bd3+, Kg2
Vasily Smyslov,?,Vladimir Simagin,?,1-0, Nf3 g6 2. d4 Bg7 3. e4 a6 4. Bd3 d6 5. O-O Bg4 6. c3 Nd7 7. Nbd2 e6, Qb3 Bxf3 9. Nxf3 Rb8 10. Bg5 Ne7 11. Rad1 O-O 12. Rfe1 h6 13. Bf4 g5, Bg3 Ng6 15. e5 d5 16. Qc2 Nf4 17. Bxf4 gxf4 18. Re2 c5 19. Qd2 f6, exf6 Qxf6 21. Rde1 Rbe8 22. Bb1 cxd4 23. cxd4 Rf7 24. Qc2 Rfe7 25. Qh7+ Kf8, Bg6 Rc8 27. h4 Rc6 28. h5 Rc4 29. Bd3 Rc6 30. Bg6 Rc4 31. a3 Rc6 32. Bb1 Bh8, Qd3 Rg7 34. Qb3 Rb6 35. Qc3 Rg8 36. Qc8+
Vasily Smyslov,?,Viktor Korchnoi,?,1-0, d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 dxc4 5. Qa4+ Nbd7 6. Bg2 a6 7. Qxc4 c5, Qc2 b5 9. O-O Bb7 10. a4 Be7 11. dxc5 Bxc5 12. Bg5 Qb6 13. Bxf6 Nxf6, axb5 axb5 15. Rxa8+ Bxa8 16. Nc3 O-O 17. e3 Rc8 18. Qd3 b4 19. Na4 Qc6, Nxc5 Qxc5 21. Rd1 h6 22. Qd4 Qc2 23. Ne1 Qe2 24. Bxa8 Rxa8 25. Qd2 Qxd2, Rxd2 Ra1 27. Kf1 Rb1 28. Ke2 Nd5 29. Nd3 Rh1 30. h4 f5 31. Rd1 Rh2, Ne5 Nf6 33. Nf3 Rh3 34. Rd8+ Kf7 35. Ne5+ Ke7 36. Nc6+ Kf7 37. Nxb4 Ne4, Nd3 g5 39. hxg5 hxg5 40. Rc8 g4 41. Nc5 Nxc5 42. Rxc5 Rh1 43. Rc2 Ke7, e4 Ra1 45. Kd3 Kd6 46. exf5 exf5 47. Kc3 Kc6 48. Kd4+ Kd6 49. b3 Re1, Kc4 Kc6 51. Kd3+ Kd5 52. b4 Rb1 53. Kc3 Kc6 54. Kd4+ Kd6 55. Kc4 Kc6, Re2 Rc1+ 57. Kd4 Kd6 58. Rb2 Ra1 59. b5 Ra4+ 60. Ke3 Kc7 61. b6+ Kb7, Rb5 Re4+ 63. Kd3 Re8 64. Rxf5 Kxb6 65. Rg5 Rd8+ 66. Ke4 Re8+ 67. Kf5 Rf8+, Ke6 Rxf2 69. Rxg4 Re2+ 70. Kf5 Kc5 71. Re4 Rf2+ 72. Rf4 Rd2 73. g4 Rd5+, Kg6
Vasily Smyslov,?,Eric Alfons Arnlind,?,1-0, Nf3 Nf6 2. g3 g6 3. b4 b6 4. Bg2 Bb7 5. Bb2 Bg7 6. O-O O-O 7. c4 d6, d4 Nbd7 9. Nbd2 Ne4 10. Qc2 Nxd2 11. Qxd2 c5 12. dxc5 Bxb2 13. Qxb2 dxc5, b5 Qc7 15. a4 a6 16. h4 h5 17. Ra3 Rfd8 18. Re3 Nf8 19. Ne5 Bxg2, Kxg2 axb5 21. axb5 Rd6 22. Nc6 e6 23. Ra1 Rxa1 24. Qxa1 Rd2 25. Qf6 Qb7, f3 Rd7 27. Ra3 Nh7 28. Qa1 Nf8 29. Ra7 Qc8 30. Ra8 Rd1 31. Ne7+
