Smyslov Vassily (RUS),2520,Dvoirys Semen I (RUS),2590,1-0,e4 c5,Nf3 d6,d4 cxd4,Nxd4 Nf6,Nc3 a6,Be2 e5,Nf3,Bg5 Nbd7,a4 O-O,O-O Nc5,Bxf6 Bxf6,Nd2 Be6,Nc4,Ne3 Bg5,Ned5 a5,Bf3 g6,Qe2 f5,Rfd1 Kh8,g3,Bg2 Rf7,f3 fxe4,fxe4 Qg5,Rf1 Rcf8,Rxf7 Rxf7,Rf1 Rxf1+,Qxf1 Bxd5,Nxd5 Qc1,Qxc1 Bxc1,b3 Kg7,Kf2 Bb2,h4 Kf7,Kf3 Nd7,Bh3 Nf6,Nb6 Bc3,Bc8,Bxb7 Kd8,Nc4 Kc7,Ba8 Bb4,g4 h6,g5 hxg5,hxg5,Bd5 Nf4,Bf7 Kd7,Nb6+ Ke7,Bc4 Bc5,Nd5+ Nxd5,exd5 Ba3,Bd3 Bc1,Kg4 Kf7,b4 Bd2,bxa5 Bxa5,c4,Be4 Ba5,Bc2 Bd8,Bd3 Ba5,c5 dxc5,d6 Bd2,Bc4+,Bd5 Kd7,Bf7 e4,Bxg6 e3,Bd3 Kxd6,g6 Ke6,Kh5 1-0
Smyslov Vassily (RUS),2520,Ehlvest Jaan (EST),2620,1/2-1/2,d4 Nf6,c4 e6,Nc3 Bb4,Qb3 c5,dxc5 Bxc5,Nf3 Nc6,Bg5,Bxf6 gxf6,e3 b6,Be2 Bb7,a3 Bb4,Rc1 Bxc3+,Qxc3,Rxc3 Rg8,Rg1 Ne5,Nxe5 fxe5,f3 Ke7 /2-1/
Smyslov Vassily (RUS),2520,Hansen Curt (DEN),2590,1-0,e4 c5,Nf3 e6,d4 cxd4,Nxd4 Nc6,Nc3 a6,Nxc6 bxc6,Bd3,O-O Nf6,Qe2 Be7,b3 O-O,Bb2 a5,Rad1 Qc7,Na4,c4 Rfd8,e5 Nd7,cxd5 cxd5,Rc1 Qb8,Bd4 Ba3,Rc3,Bb5 Nf8,Rg3 Ng6,Nb6 Ra7,Nd7 Qa8,Rxg6 fxg6,Qg4,Qxe6+ Kh7,Bxa6 Rxa6,Qf7 Rxd7,Qxd7 Qc6,Qf7,Qxe6 Rxe6,f4 Rc6,g4 Bc5,Rd1 h5,gxh5 gxh5,f5,Rxd4 Rc1+,Kf2 Rc2+,Kf3 Rxa2,Rxd5 Ra3,Kf4,Rxa5 1-0
Smyslov Vassily (RUS),2520,Bareev Evgeny (RUS),2660,0-1,e4 e6,d4 d5,Nd2 c5,exd5 exd5,Bb5+ Bd7,Qe2+ Be7,Bxd7+,dxc5 Nxc5,Ngf3 Nf6,O-O O-O,Nb3 Re8,Be3 Nce4,h3 Qd7,Qd3 a5,Nbd4 a4,a3 Nd6,Rad1 Nc4,Bc1 Bc5,Nf5 Rad8,Ng5 Ne5,Qc3 Rc8,Nd4 h6,Ngf3 Bxd4,Qxd4,gxf3 Qxh3,c3 Rc4 0-1
Smyslov Vassily (RUS),2520,Ivanchuk Vassily (UKR),2705,0-1,e4 c5,Nc3 e6,Qe2 Nc6,Nf3 Be7,g3 d5,d3 d4,Nd1 e5,Bg2 h5,h4 Bg4,Qf1 Nb4,Qe2 f6,a3 Nc6,Qf1 Nh6,Nh2,Bh3 Qd7,Bxe6 Qxe6,Bxh6 Rxh6,f4 exf4,gxf4 f5,Nf2 fxe4,Nxe4 Bxh4+,Kd2 Qf5,Qf3 O-O-O,Rag1 Rd7,Nf1 Ne5,Qh3 Qxf4+,Kd1 g5,Nxc5 Ng4,Rg2 Rc7,b4,Re2 Nf2+,Rxf2 Qxf2,Nd2 Qe3,Qf5 Qe7,Nde4 Rh8,Ne6 Rcc8,Qe5+ Ka8,Rf1 Rhe8,N6c5 0-1
Smyslov Vassily (RUS),2520,Shirov Alexei (ESP),2685,0-1,e4 c5,Nf3 d6,c3 Nf6,d3 Nc6,Be2 g6,O-O Bg7,Bg5 h6,Be3 O-O,h3 Rb8,a4 a6,Nbd2 b5,axb5 axb5,d4 Nd7,d5 Nce5,Nxe5 Nxe5,f4 Nd7,e5 dxe5,Ne4 c4,fxe5,Qd2 Kh7,Bc5 Bb7,Rad1 f5,Nf2 Qd7,Qe3 Bxd5,Rfe1 Qc6,Bd4 f4,Qd2 Bxg2,Bxe5 Bxe5,Bg4 Rbd8,Qe2,Rxd8 Rxd8,Ne4 Bxe4,Qxe4 Qxe4,Rxe4 h5,Bf3 Rd2,Re2 Rxe2,Bxe2 Kh6,Bf3 b4,cxb4 Bxb2,b5 Bd4+,Kg2,Kf1 c3,Ke2 g5,Kd3 Kg6,b6 0-1
Smyslov Vassily (RUS),2520,Timman Jan H (NED),2620,1-0,e4 c5,Nf3 Nc6,Bb5 g6,c3 Nf6,e5 Nd5,O-O Nc7,Ba4,d4 O-O,Re1 d6,Bxc6 bxc6,exd6 Qxd6,dxc5 Qxc5,Be3 Qb5,Qc1 Nd5,Bh6 Bxh6,Qxh6 Qxb2,Ng5 Nf6,Na3,Re3 Qb2,Rf1 Bf5,h3 Rfd8,g4 Bd3,Rf3 Bc4,Rxf6,Qxh7+ Kf8,Re1 Be6,Rxe6 1-0
Smyslov Vassily (RUS),2520,Tiviakov Sergei (NED),2635,0-1,e4 c5,Nf3 Nc6,Bb5 d6,c3 Bd7,d4 cxd4,cxd4 Nf6,Nc3,O-O a6,Ba4 Be7,e5 Nd5,Nxd5 exd5,exd6 Bxd6,Re1+,Bxd7+ Qxd7,Ne5 Bxe5,Rxe5 O-O,Qf3 Rad8,Be3,Rh5 Rfe8,Rd1 Re6,Qh3 h6,Qg4 Rg6,Qxd7 Rxd7,Kf1 Re6,Rc1 f6,Rc5 Ne7,g4 Kf7,Ke2 Rc6,Kd3 Rb6,b3 Re6,f3 b6,Rc2 Nc6,Bd2 Kg6,Rh3 Ne7,Rg3 Kf7,Rg1 f5,Rgc1 fxg4,fxg4 Re4,h3 Ke6,Re1 Rxe1,Bxe1
Smyslov Vassily (RUS),2520,Bosboom Manuel (NED),2440,0-1,e4 c5,Nf3 e6,d4 cxd4,Nxd4 a6,Bd3 Nf6,O-O Qc7,Qe2,f4 g6,c3 Bg7,Nd2 O-O,N2f3 e5,fxe5 dxe5,Nb3,Kh1 Nh5,Qf2 b6,Be3 Bb7,Nfd2 Rad8,Be2 Nf4,Bxf4 exf4,Qxf4 Qxf4,Rxf4 Nc5,Rf2 Na4,Rb1 Rd7,Bf3,Re2 a5,Nf1 Bxc3,bxc3 Nxc3,Rbe1 Nxe2,Rxe2 Rd1,Kg1 Ba6,Rf2 Re1,Nd4 Rc8,e5 Rcc1,Ne2 Ra1,Neg3,a3 Rxa3,Rc2 b5,Kf2 Rxe5,Ne4 Kg7,Nfd2 Ra2,Rxa2,Nc3 Be6,Be2 b4,Na4 Bd7,Bd1 Bxa4,Bxa4 f5,Nb3,Bc6 g5,Kf3 h6,h3 Ke7,g3 Kd6,Ba4 Kc7,h4,hxg5 hxg5,Kf2 Re4,Nd2 Re7,Kf1 Rc7,Kf2 Rc3,Nb3 Rc2+,Ke1 Ra2,Bd7 a4,Nd2 f4,gxf4 gxf4,Be6,Kd1 b3,Bf5 Rc5,Be6 Rc3,Bd5 Kb5,Bf7 Kb4 0-1
Smyslov Vassily (RUS),2520,Libeau Rene (GER),2425,0-1,e4 e6,d4 d5,Nd2 Nf6,e5 Nfd7,Bd3 c5,c3 Nc6,Ne2 cxd4,cxd4 f6,Nf4 Nxd4,Qh5+ Ke7,exf6+ Nxf6,Ng6+ hxg6,Qxh8,Qh4 e5,Nf3 Nxf3+,gxf3 Bf5,Bxf5 gxf5,Rg1 Rc8,Qg5 Ke6,Qg6 Qa5+,Bd2 Qb5,Rc1 Rxc1+,Bxc1 Qd3,a3,Bd2 d4 0-1
Smyslov Vassily (RUS),2520,Krayz Alexander (ISR),2392,1-0,e4 e6,d4 d5,Nc3 Bb4,e5 Qd7,Qg4 f5,Qg3 b6,Bd2 Ba6,Bxa6 Nxa6,Nge2 Bf8,O-O c5,a4 Nb4,Rfc1 Nc6,Be3,b3 Rc8,dxc5 bxc5,Bd2 Nc6,a5 Nge7,h4 Ng6,f4,Na4 Be7,h5 Nf8,Rd1 Qc7,c4 d4,Nc1 Rb8,a6,Nd3 Rxb3,Rdb1 Qb8,Qe1 Kf7,Qd1 Rxd3,Rxb8 Rxb8,Qe2 Rdb3,Kh2 Bh4,g4 fxg4,Qxg4 Bg3+,Kg2 Ne7,Qe2,Qe4 Nh4+,Kg1 Nf3+,Kg2 Nxd2,Qc6 Rd8,Qc7 Ke8,Qc6 Bh4,Rd1 Rg3+,Kh1 Nb3,Qxe6+ Kf8,Nb2 Nb6,Nd3,Qf5+ Kg8,Rg1 Rxg1+,Kxg1 Bd8,Qe4 Re7,f5 Nd2,Qc6 Ndxc4,f6 gxf6,exf6 Rc7 1-0
Smyslov Vassily (RUS),2520,Epishin Vladimir (GER),2655,0-1,d4 Nf6,c4 g6,Nc3 Bg7,Bg5 O-O,e3 c5,Nf3 d6,Be2 cxd4,exd4 h6,Bf4 Bf5,O-O Ne4,Nxe4 Bxe4,Qd2 g5,Be3,Ne1 Nc6,f3 Bg6,d5 exd5,cxd5 Ne7,Rd1 Rc8,Bf2,Bd3 Bxd3,Qxd3 Qa5,Qb3 Qb5,Qxb5 axb5,Rd2 b4,Bd4 Rfe8,Bxg7 Kxg7,Nc2 Nxd5,g3 Re5,Nd4 Ne3,Rb1,b3 Kf6,Re1 Rc3,Kf2 Nf5,Red1 Nxd4,Rxd4 Rc2+,Kg1 Rxd4,Rxd4 Ke5,Rxb4 Rxa2,Rxb7 f5,Re7+ Kd4,Re6,Rxh6 Ke3,Rf6 d4,Rxf5 d3,Re5+ Kxf3,Rf5+ Ke3,Re5+ Kd4,Re8 d2,Rd8+ Ke3,Re8+ Kf3 0-1
Smyslov Vassily (RUS),2520,Oll Lembit (EST),2595,1-0,d4 f5,g3 Nf6,Bg2 g6,Nh3 Bg7,Nf4 c6,h4 d6,Nc3 e5,dxe5 dxe5,Qxd8+ Kxd8,Nd3 Nbd7,e4 Re8,Bg5 h6,Bd2,O-O-O Kc7,b3 fxe4,Nxe4 Nxe4,Bxe4 Bf5,Rde1,Bc3 Nd7,Re2 Re7,h5 Bxe4,Rxe4 gxh5,Rxh5 Rde8,Rh1 Bf6,Kd1 Bg5,Ke2 Kd6,Rd1 Ke6,f4 Kf5,g4+,Nf2+ Kxf4,Rg1 1-0
Smyslov Vassily (RUS),2520,Pushkov Nikolai (RUS),2485,0-1,Nf3 d5,c4 e6,g3 Nf6,Bg2 dxc4,Na3 Bxa3,bxa3 O-O,Qc2,Bb2 Nbd7,a4 Rb8,O-O c5,Qxc4 b5,axb5 axb5,Qc2,d3 Qb6,a4 b4,e4 Rfd8,Nd2 Rbc8,Nc4 Qa6,f4,f5 Nxc4,dxc4 exf5,Rxf5 Qe6,Bxf6 gxf6,Raf1,Rd5 Rxd5,exd5 Qe3+,Kh1 b3,Qf5 Qe5,Qg4+ Kf8,d6 Rd8,d7 h5,Qf3 Bxc4,Rd1 Be2,Qxb3 Bxd1,Qxd1
Smyslov Vassily (RUS),2520,Vaganian Rafael A (ARM),2615,0-1,e4 e6,d4 d5,Nc3 Bb4,exd5 exd5,Nf3 Ne7,Bd3 Bg4,h3,a3 Bd6,Nb5 Nbc6,Be3 a6,Nxd6+ Qxd6,Qd2 Bxf3,gxf3,O-O-O h6,Rhg1 O-O-O,c3 Na5,Qe2 Nf5,b4 Nc6,Bxf5+ Qxf5,Rxg7 Na7,c4 dxc4,Qxc4 Rd5,Rdg1 Nb5,Rg8+ Rxg8,Rxg8+ Kd7,Kb2 Nd6,Qe2 b5,f4 Nc4+,Kc1,Qg4+ Qxg4,Rxg4 Nxa3,Rg8 Nc4,Ra8 h5,Rxa6 Rd6,Ra8 Rh6,f5 Nxe3,fxe3 h4,Ra2 Ke7,Kd1 Kf6,Ke1,Rh2 Kxf5,Kf1 Ke4,Kg1 Kxe3,d5 Kd3,Rf2 Kc4,Rxf7,Rxc7 Rd6 0-1
Smyslov Vassily (RUS),2520,Spangenberg Hugo (ARG),2535,1-0,Nf3 d6,d4 Bg4,e4 Nf6,Nbd2 e6,h3 Bh5,Bd3 c6,O-O,c3 Be7,exd5 Nxd5,Re1 Nd7,Ne4 Qc7,Ng3 Bg6,Bxg6,c4 N5f6,Qe2 O-O-O,Bg5 Kb8,a3 Rde8,Rad1 Bd8,Qd2 Ka8,Bf4 Qa5,b4 Qa6,Qc2 Nb6,Ne5 Bc7,b5 Qa4,Qxa4 Nxa4,bxc6 bxc6,Bc1 Rhf8,Nxc6 Rc8,Ne5 Bxe5,dxe5 Ng8,Be3 Rc7,Ne4 Nb2,Bc5 Rfc8,Rd4 f6,exf6,Rb1 e5,Rd5 Nxc4,Bb4 Nb6,Rd6 Rc6,Rxc6 Rxc6,Rd1 f5,Ng5 Nf6,Nf3 Nfd7,Be7 Re6,Bd8 Nc5,g4,Ng5 Re8,Nf7 Ka6,Rd6 Rf8,Bxb6 axb6,Nxe5 fxg4,hxg4 g5,Rg6 Re8,Rxg5 Ne6,Rh5 Nd4,Kg2 Nb5,f4,g5 b5,g6 Nc2,g7 Rg8,Rg5 Nd4,Kf2 Ka5,Ke3,Rg6 Nxg7,Kf3 Ka4,f5 Rf8,Ra6+ Kb3,f6 Nf5,f7,Rf6 Ng7,Nd7 Nh5,Rf5 Ng7,Nxf8 Nxf5,Ne6 Nh4+,Kg4 Ng6,Kh5 1-0
Smyslov Vassily (RUS),2520,Shabalov Alexander (USA),2590,1-0,d4 d5,c4 c6,Nf3 Nf6,e3 e6,Nbd2 c5,b3 Nc6,Bb2 Be7,Bd3 O-O,O-O b6,Qe2 Bb7,Rfd1 Qc7,Rac1 Rad8,dxc5,Bxf6 Bxf6,cxd5 exd5,Rxc5 Qd6,Rcc1 Nb4,Nb1,Nxd4 Qd5,Qg4 h5,Qh3 Nxd3,Rxd3 Qg5,Nd2 Qg6,Rdc3,exd4 Rxd4,Nf1 Rfd8,Rg3 Qh6,Re3 Rd1,Re8+ Rxe8,Rxd1 Qg6,Ne3 Re5,Qg3 Qe6,h3 f6,Qg6 Qc8,Qd3,Qc4+ Kh7,Qxc6 Bxc6,Rc1 Be4,Rc7 Ra5,f3 Bb1,a4 Ba2,Rb7 Rc5,b4 Re5,Kf2 a5,Rb5 axb4,Rxb4,Nc4 Rc5,Nd2 Bf7,Rb7 Be8,Ra7 Rc2,Ke3 h4,a5,f4 Kh6,Ra8 Bg6,a6 Kh7,Nf3 Rxg2,f5 Bf7,Rf8,Nxh4 Ra2,Ng6 Kh6,h4 Kh5,Nf4+ Kxh4,Nxd5 Rxa6,Rg8 Kg4,Ne7 g5,Rd8 Ra3+,Ke4 Ra4+,Kd5 Kf3,Ke6,Kf7 g4,Rd3+ Kf2,Ng6 Kg2,Nf4+ Kh2,Nh5 Rb6,Rg3 Rb7+,Kxf6 Rh7,Rxg4 1-0
Smyslov Vassily (RUS),2520,Shabalov Alexander (USA),2590,0-1,e4 Nf6,e5 Nd5,d4 d6,Nf3 Bg4,c4 Nb6,exd6 cxd6,Be2,O-O Be7,h3 Bh5,Nc3 O-O,Be3 a6,b3 d5,c5 Nc8,b4 Nc6,Rb1 Bf6,a4 Bxf3,Bxf3 N8e7,b5 axb5,axb5,Be2 Nf5,Bd3 Nxd4,Bxd4 Bxd4,Bxh7+ Kxh7,Qxd4,Qd3+ Kg8,Rfc1 Nc4,Ra1 Ne5,Qg3 Rxa1,Rxa1 Ng6,c6 bxc6,bxc6 Nf4,Kh2 e5,Ra6 Rc8,Qg4 Rxc6,Ra8+,Nd1 Qg6,Qh4+ Qh5,Qd8 Qxd1,Qh8+ Kg6,Rg8 Ne6,g4 Qf3,Qh5+ Kf6,Qh4+ Ng5,Ra8 Qf4+,Kg2 Ke6,Ra2
Smyslov Vassily (RUS),2520,Arakhamia-Grant Ketevan (GEO),2440,1-0,d4 Nf6,Nf3 g6,Bg5 Bg7,Nbd2 O-O,e4 d6,c3 Nbd7,Bc4,dxe5 dxe5,O-O h6,Bh4 g5,Bg3 Nh5,Re1 Nxg3,hxg3,a4 Nc5,Qc2 Kh8,b4 Nxa4,Rxa4 b5,Ra5 bxc4,Nxc4,Rea1 Rf7,Rd1 Rd7,Rxd7 Bxd7,Nfd2 Bf8,Nb3 Be6,Ne3 Qc7,Nc5 Bf7,Qa4 h5,Nf5 Kh7,Ra6 Bxc5,bxc5,Nd6 Bd7,Qa2 Rf8,Rxa7 Qd8,Qe6 1-0
Smyslov Vassily (RUS),2510,Seirawan Yasser (USA),2585,1/2-1/2,e4 c6,d4 d5,Nc3 g6,h3 Bg7,Nf3 Nh6,Bd3 O-O,O-O f6,Re1 Nf7,b3 Re8,Bb2 e6,Ne2 Nd7,c4 dxe4,Bxe4 f5,Bc2 c5,Rb1 cxd4,Nexd4 e5,Nb5 e4,Bxg7 Kxg7,Nh2,Qxd8 Rxd8,f3 Bd7,Nc3 exf3,Nxf3 Bc6,Rbd1 Bxf3,gxf3 Rxd1,Rxd1 Ng5,Kg2 Re8,h4 Ne6,Ne2 Rc8,Kf2,Nd4 Nxd4,Rxd4 Ke7,Ke3 Rc6,b4 a5,Ba4 Ra6,bxa5,Bb3 Nd7,Rd2 Nc5,Kd4 Ne6+,Kc3 Re5,Kb4 Nc7,Bd1 Na6+,Kc3 Nc5,a4 b6,Kb4 Na6+,Kc3 Re1,Rd5,Rd2 Rh1,Be2 Rxh4,Rb2 Rh2,c5 bxc5,a5 Kd6,Rd2+,Kc4 Rh4+,Kxc5 Ra4,Kc6 Ne6,Rd5+ Kf4,Kb6 h5,a6 h4,a7 h3,Bf1 h2,Bg2 Kg3,Rd2 Nc5,Bh1 Kh3,f4 Ne4,Rd8 Kg3,a8Q Rxa8,Rxa8 Nf2,Ra3+ Kg4,Ra2,Ra3+ Kg4,Ra2 Nxh1,Rxh2 Ng3,Rh6 Kxf4,Rxg6 Ke4 /2-1/
"Smyslov, Vasily",2530,"Oll, Lembit",2585,1-0,d4 f5,g3 g6,Bg2 Nf6,Nh3 Bg7,Nf4 c6,h4 d6,Nc3 e5,Qxd8+ Kxd8,Nd3 Nbd7,e4 Re8,Bg5 h6,Bd2 Nb6,b3 fxe4,Nxe4 Nxe4,Bxe4 Bf5,Rde1 Rad8,Bc3,Re2 Re7,h5 Bxe4,Rxe4 gxh5,Rxh5 Rde8,Rh1 Bf6,Ke2 Kd6,Rd1 Ke6,f4 Kf5,g4+ Kxe4,Nf2+ Kxf4
"Smyslov, Vasily",2530,"Epishin, Vladimir",2620,0-1,d4 Nf6,c4 g6,Nc3 Bg7,Bg5 O-O,e3 d6,Nf3 c5,Be2 cxd4,Bf4 Bf5,O-O Ne4,Nxe4 Bxe4,Qd2 g5,Be3 e6,f3 Bg6,d5 exd5,cxd5 Ne7,Rd1 Rc8,Bf2 a6,Bd3,Qxd3 Qa5,Qb3 Qb5,Qxb5 axb5,Rd2 b4,Bd4 Rfe8,Nc2 Nxd5,g3 Re5,Nd4 Ne3,Rb1 Rd5,b3 Kf6,Kf2 Nf5,Red1 Nxd4,Rxd4 Rc2+,Kg1 Rxd4,Rxd4 Ke5,Rxb4 Rxa2,Rxb7 f5,Re7+ Kd4,Re6 d5,Rxh6 Ke3,Rf6 d4,Rxf5 d3,Re5+ Kxf3,Rf5+ Ke3,Re5+ Kd4,Re8 d2,Rd8+,Re8+ Kf3 0-1
"Smyslov, Vasily",2530,"Epishin, Vladimir",2620,0-1,d4 Nf6,c4 g6,Nc3 Bg7,Bg5 O-O,e3 d6,Nf3 c5,Be2 cxd4,Bf4 Bf5,O-O Ne4,Nxe4 Bxe4,Qd2 g5,Be3 e6,f3 Bg6,d5 exd5,cxd5 Ne7,Rd1 Rc8,Bf2 a6,Bd3,Qxd3 Qa5,Qb3 Qb5,Qxb5 axb5,Rd2 b4,Bd4 Rfe8,Nc2 Nxd5,g3 Re5,Nd4 Ne3,Rb1 Rd5,b3 Kf6,Kf2 Nf5,Red1 Nxd4,Rxd4 Rc2+,Kg1 Rxd4,Rxd4 Ke5,Rxb4 Rxa2,Rxb7 f5,Re7+ Kd4,Re6 d5,Ra6 Ke3,Rf6 d4,Rxf5 d3,Re5+ Kxf3,Rf5+ Ke3,Re5+ Kd4,Re8 d2,Rd8+,Re8+ Kf3 0-1
"Smyslov, Vasily",2530,"Dao, Thien Hai",2495,1/2-1/2,e4 c5,Nc3 Nc6,g3 g6,Bg2 Bg7,d3 d6,Be3 e5,Qd2 Nf6,Nge2 Nd4,g4 h5,g5 Nd7 /2-1/
"Smyslov, Vasily",2530,"Vaganian, Rafael A",2615,0-1,d4 e6,e4 d5,Nc3 Bb4,exd5 exd5,Nf3 Ne7,Bd3 Bg4,h3 Bh5,a3 Bd6,Nb5 Nbc6,Be3 a6,Nxd6+ Qxd6,Qd2 Bxf3,gxf3 Qf6,O-O-O h6,Rhg1 O-O-O,c3 Na5,Qe2 Nf5,b4 Nc6,Bxf5+,Rxg7 Na7,c4 dxc4,Qxc4 Rd5,Rdg1 Nb5,Rg8+ Rxg8,Kb2 Nd6,Qe2 b5,f4 Nc4+,Kc1 Qxh3,Qg4+ Qxg4,Rxg4 Nxa3,Rg8 Nc4,Ra8 h5,Rxa6 Rd6,Ra8 Rh6,f5 Nxe3,fxe3 h4,Ra2 Ke7,Kd1 Kf6,Ke1 h3,Rh2 Kxf5,Kf1 Ke4,Kg1 Kxe3,d5 Kd3,Rf2 Kc4,Rxf7 Kxb4,Rxc7 Rd6 0-1
